right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,,,,Label
-0.4319,-0.2695,-0.0386,0.2796,-2.2316,1.9719,0.5431,0.4801,9.4619,1.4401,0.3072,1.8818,-2.9915,2.43,4.043,7.7814,-0.3228,1.8589,0.6754,3.3385,-4.5627,7.2601,0.041606,0,1698649143,2
-0.4315,-0.2041,-0.0353,0.2967,-2.385,2.0023,0.3926,0.0979,9.3457,1.4144,0.4982,1.9462,-2.8601,2.3688,4.0625,7.7966,0.0595,1.5928,0.9425,3.4441,-4.5918,7.2115,0.255587,0,1698649143,3
-0.4307,-0.1331,-0.0318,0.2987,-2.6686,2.0787,0.1725,0.0509,9.3159,1.3054,0.6994,2.0252,-2.712,2.36,4.0723,7.8257,0.2755,1.387,1.0614,3.5491,-4.6174,7.1973,0.421792,0,1698649143,4
-0.4288,-0.0398,-0.0284,0.2916,-2.8489,2.0903,-0.0981,0.1732,9.3673,1.1286,0.8531,2.1087,-2.5169,2.3535,4.0887,7.8395,0.4203,1.2561,1.0234,3.6227,-4.6279,7.1836,0.550889,0,1698649143,4
-0.4262,0.0504,-0.0254,0.2746,-2.7426,1.9349,-0.3398,-0.0039,9.1325,1.1703,0.9546,2.1992,-2.2878,2.3455,4.1274,7.8709,0.577,1.2474,0.9171,3.6766,-4.6165,7.1962,0.651162,0,1698649143,5
-0.4229,0.1316,-0.0221,0.2881,-2.689,1.8014,-0.5446,-0.1434,8.7828,1.3358,1.0564,2.2302,-2.074,2.3416,4.1772,7.9297,0.7278,1.3181,0.8457,3.7393,-4.6256,7.2249,0.729045,0,1698649143,6
-0.4184,0.2446,-0.0182,0.3345,-2.6823,1.696,-0.7012,-0.1907,8.5341,1.4861,1.1645,2.2168,-1.8611,2.3309,4.233,7.978,0.8466,1.4259,0.8294,3.7977,-4.6521,7.2376,0.789537,0,1698649143,7
-0.4127,0.3314,-0.0132,0.3978,-2.5791,1.6081,-0.8048,-0.2091,8.4017,1.5177,1.3217,2.186,-1.6378,2.2967,4.3055,8.0156,0.9175,1.588,0.8551,3.8403,-4.6832,7.2419,0.836518,0,1698649143,7
-0.4067,0.3889,-0.0077,0.4615,-2.418,1.5203,-0.8692,-0.1282,8.546,1.4793,1.5257,2.1757,-1.3911,2.2,4.4043,8.0533,0.9079,1.7616,0.8853,3.8732,-4.6894,7.2348,0.873008,0,1698649143,8
-0.4007,0.4587,-0.0024,0.4933,-2.2034,1.401,-0.8859,-0.1581,8.5852,1.5042,1.7173,2.1302,-1.1372,2.0568,4.5209,8.0842,0.8024,1.8377,0.8457,3.9054,-4.6598,7.2183,0.901341,1,1698649143,9
-0.3944,0.5002,0.0034,0.5156,-1.9566,1.2955,-0.8648,-0.2147,8.4619,1.5075,1.8287,1.9925,-0.8821,1.9205,4.6264,8.1119,0.6199,1.746,0.7305,3.9478,-4.6153,7.2151,0.923266,1,1698649143,10
-0.3883,0.5053,0.0099,0.5222,-1.672,1.2033,-0.8365,-0.1754,8.4565,1.4518,1.8299,1.7817,-0.6226,1.786,4.7163,8.1353,0.4116,1.5119,0.6104,4.0029,-4.5768,7.2308,0.94005,1,1698649143,10
-0.3824,0.5251,0.0162,0.5228,-1.4075,1.1539,-0.8401,-0.0857,8.4619,1.4491,1.767,1.5531,-0.392,1.663,4.7868,8.1511,0.2542,1.2415,0.4899,4.016,-4.5552,7.2615,0.95278,1,1698649143,11
-0.3759,0.5654,0.0224,0.5481,-1.1595,1.1658,-0.8497,0.0593,8.4204,1.4169,1.7002,1.3415,-0.2002,1.563,4.8406,8.1567,0.1983,1.0758,0.3596,3.9589,-4.5379,7.293,0.962772,1,1698649143,12
-0.3693,0.6102,0.0286,0.5748,-0.8773,1.1878,-0.8614,0.2241,8.4109,1.4087,1.6501,1.1261,-0.0384,1.4867,4.8796,8.1528,0.1993,0.9829,0.2345,3.8474,-4.5415,7.3138,0.970908,1,1698649143,13
-0.3631,0.6408,0.0342,0.5777,-0.6318,1.2347,-0.8731,0.3058,8.3388,1.5247,1.6094,0.9152,0.1095,1.4399,4.9103,8.1478,0.2102,0.8638,0.1272,3.7512,-4.5644,7.3441,0.977385,1,1698649143,13
-0.3575,0.5957,0.0393,0.5653,-0.4461,1.3266,-0.8506,0.3712,8.301,1.5956,1.5642,0.7191,0.2456,1.4253,4.9497,8.1592,0.2273,0.7143,0.0744,3.685,-4.5816,7.4061,0.982434,1,1698649143,14
-0.3535,0.519,0.0445,0.5622,-0.261,1.4218,-0.8042,0.4145,8.4459,1.5892,1.5061,0.5412,0.3735,1.4243,4.9953,8.1852,0.2473,0.5418,0.0574,3.6472,-4.5929,7.4992,0.986356,1,1698649143,15
-0.352,0.4275,0.0487,0.5286,-0.09,1.5281,-0.7485,0.4352,8.7624,1.4605,1.4294,0.3825,0.5052,1.4171,5.0515,8.2123,0.268,0.3491,0.0415,3.6519,-4.6137,7.6009,0.989402,1,1698649143,16
-0.3523,0.3254,0.0516,0.4555,0.0173,1.661,-0.695,0.4236,9.0977,1.2431,1.3323,0.2303,0.6365,1.422,5.111,8.2528,0.3054,0.133,0.0216,3.6779,-4.6445,7.6732,0.991769,0,1698649143,16
-0.3526,0.2511,0.0535,0.3777,0.1535,1.834,-0.639,0.4998,9.3021,0.9901,1.2314,0.084,0.7623,1.4389,5.1721,8.3103,0.3778,-0.0767,0.0027,3.7032,-4.6797,7.7219,0.993606,0,1698649143,17
-0.3526,0.1963,0.0553,0.3278,0.399,2.0102,-0.5554,0.6568,9.3165,0.7819,1.1308,-0.0808,0.8865,1.4405,5.2343,8.3811,0.4802,-0.266,-0.0052,3.6902,-4.7246,7.7819,0.995034,0,1698649143,18
-0.3525,0.155,0.0575,0.3082,0.588,2.2366,-0.4215,0.8865,9.3274,0.6824,1.0186,-0.3102,1.0238,1.4452,5.2864,8.4722,0.6022,-0.4453,-0.0181,3.6328,-4.806,7.8947,0.996143,0,1698649143,19
-0.352,0.1373,0.0602,0.3016,0.6939,2.5061,-0.2672,1.1731,9.6553,0.6856,0.8684,-0.6137,1.1799,1.4997,5.3573,8.6172,0.7141,-0.5651,-0.006,3.5522,-4.9398,8.1259,0.997004,0,1698649143,19
-0.3505,0.1725,0.0629,0.2998,0.7795,2.7478,-0.1269,1.268,10.1462,0.9123,0.6818,-0.9389,1.3233,1.6285,5.4842,8.8296,0.8104,-0.6052,0.0681,3.497,-5.0732,8.4956,0.997673,0,1698649143,20
-0.3462,0.305,0.0642,0.2569,0.7694,2.9356,0.0204,0.9315,10.8061,1.2527,0.5165,-1.1812,1.4628,1.8185,5.6673,9.0798,0.8894,-0.6433,0.2306,3.5234,-5.1786,8.9355,0.998192,0,1698649143,21
-0.3375,0.5124,0.064,0.1903,0.8024,3.0303,0.2303,0.2996,11.4458,1.5848,0.4077,-1.2348,1.5925,2.063,5.9172,9.3725,0.8528,-0.7742,0.4871,3.6393,-5.2907,9.412,0.998596,0,1698649143,21
-0.3249,0.7013,0.0636,0.126,0.9439,3.0059,0.5416,-0.381,11.8694,2.056,0.4467,-1.0796,1.6932,2.3377,6.2567,9.7268,0.6463,-1.0446,0.7707,3.8291,-5.4459,9.9568,0.998909,0,1698649143,22
-0.3103,0.8742,0.0625,0.0509,1.1195,2.8915,1.0075,-1.2768,11.8786,2.5605,0.7148,-0.6446,1.7808,2.5323,6.7097,10.1097,0.3938,-1.3714,1.0541,4.1039,-5.6058,10.5303,0.999153,0,1698649143,23
-0.2959,0.9866,0.0589,-0.065,1.3376,2.6892,1.5876,-1.8954,11.8844,2.971,1.1411,-0.0076,1.8855,2.5835,7.2301,10.4432,0.2642,-1.6202,1.3586,4.4387,-5.6976,11.0289,0.999342,0,1698649143,24
-0.283,1.0321,0.0518,-0.2619,1.5386,2.2467,2.0978,-2.1538,12.3665,3.3914,1.5942,0.4488,2.0231,2.5519,7.7095,10.6629,0.3552,-1.7085,1.6172,4.7921,-5.6863,11.3402,0.999489,0,1698649143,24
-0.2723,1.0684,0.0414,-0.4697,1.203,1.9558,2.5656,-3.2923,12.7251,3.4227,1.9316,0.5843,2.1657,2.5058,8.0789,10.7844,0.6492,-1.5582,1.7499,5.1264,-5.5977,11.4115,0.999603,0,1698649143,25
-0.2638,1.0135,0.0283,-0.6596,0.7711,1.683,2.8753,-4.1689,12.7659,3.2903,2.0863,0.445,2.3148,2.4517,8.3161,10.7756,0.9892,-1.1636,1.6996,5.3359,-5.4607,11.2919,0.999692,0,1698649143,26
-0.2574,0.9059,0.0117,-0.8659,0.7262,1.1796,2.908,-3.7042,12.6083,3.4066,2.1894,0.042,2.4477,2.4479,8.3301,10.5946,1.2652,-0.5997,1.4697,5.2983,-5.3222,10.9974,0.999761,0,1698649143,27
-0.2538,0.7771,-0.0077,-1.1161,0.6461,0.8909,2.7578,-2.8029,12.1173,3.4409,2.4348,-0.4168,2.5799,2.4608,8.1106,10.2879,1.4975,0.0445,1.1505,5.0343,-5.1542,10.5297,0.999814,0,1698649143,27
-0.2509,0.6634,-0.0287,-1.3521,0.0258,0.9215,2.4247,-1.6992,11.9466,3.4285,2.8334,-0.7042,2.6707,2.4572,7.7768,9.8437,1.706,0.6838,0.7926,4.5958,-4.9066,9.9179,0.999855,0,1698649143,28
-0.2465,0.6388,-0.0508,-1.5893,-0.808,0.9512,1.9682,-0.8558,12.3121,3.4498,3.1182,-0.7833,2.7054,2.415,7.3742,9.2629,1.9004,1.2911,0.4711,4.0527,-4.5992,9.2128,0.999887,0,1698649143,29
-0.2403,0.6393,-0.0747,-1.8157,-0.9759,0.7407,1.4884,-0.5541,12.0581,3.6065,3.0778,-1.2036,2.9445,2.2556,6.8055,8.456,2.123,1.7517,0.1908,3.4891,-4.2248,8.4709,0.999909,0,1698649143,30
-0.2329,0.6678,-0.1013,-2.0482,-0.9725,0.8457,1.0867,0.0686,11.3762,3.456,2.8573,-1.155,3.0953,2.1633,6.2772,7.8504,2.3043,2.2953,0.0702,2.9325,-3.8261,7.7767,0.999926,0,1698649143,30
-0.225,0.7206,-0.1285,-2.2829,-1.0005,0.9801,0.7466,0.6242,10.8885,3.2024,2.7883,-0.0189,2.9926,2.0981,5.8941,7.3854,2.2935,3.0729,0.1972,2.3994,-3.4595,7.2348,0.999942,0,1698649143,31
-0.2166,0.7559,-0.1571,-2.4432,-0.9592,0.9226,0.4646,0.5984,10.2429,3.2149,2.9937,1.6024,2.9085,1.8368,5.5871,6.9632,2.0363,3.768,0.4399,1.9016,-3.1554,6.8605,0.999955,0,1698649143,32
-0.2081,0.7967,-0.1836,-2.5326,-0.9774,1.0227,0.2532,0.5835,9.6041,3.1853,3.0391,3.218,2.8143,1.5443,5.4527,6.7064,1.6899,3.8256,0.7929,1.5059,-2.9829,6.6306,0.999965,0,1698649143,33
-0.1998,0.8034,-0.2082,-2.5113,-1.0112,1.1329,0.112,0.5313,9.2116,3.1679,2.7505,4.1873,2.6984,1.3187,5.402,6.468,1.4439,2.9023,1.2647,1.2723,-2.9144,6.5529,0.999972,0,1698649143,33
-0.192,0.78,-0.2329,-2.4168,-1.0076,1.2245,0.0151,0.3974,9.0982,3.0609,2.4105,4.5372,2.5718,1.0938,5.4294,6.3861,1.3176,1.3133,1.8179,1.2267,-2.8817,6.6245,0.999978,0,1698649143,34
-0.1849,0.7661,-0.255,-2.2954,-0.9852,1.3178,-0.0823,0.2068,9.234,2.92,1.9751,4.1587,2.4931,0.9035,5.5283,6.3755,1.2578,-0.5293,2.389,1.3874,-2.9232,6.8049,0.999983,0,1698649143,35
-0.1776,0.7717,-0.2754,-2.1695,-0.932,1.4209,-0.1495,-0.0812,9.3678,2.8168,1.3446,3.0398,2.4839,0.7788,5.6812,6.4469,1.1782,-2.1549,2.8599,1.7089,-3.0308,7.0429,0.999987,0,1698649143,36
-0.1699,0.7987,-0.2944,-2.0366,-0.8054,1.4976,-0.2195,-0.356,9.3269,2.7911,0.8029,1.8316,2.4086,0.7345,5.9066,6.6203,0.9782,-3.0706,3.1566,2.1043,-3.1742,7.3085,0.99999,0,1698649143,36
-0.1617,0.8258,-0.3123,-1.9264,-0.656,1.5077,-0.3004,-0.55,9.2412,2.8131,0.5099,0.9255,2.1805,0.7627,6.1429,6.8623,0.6729,-3.1922,3.3402,2.4967,-3.3358,7.6105,0.999992,0,1698649143,37
-0.1531,0.8502,-0.3293,-1.8521,-0.5442,1.467,-0.3819,-0.7391,9.3224,2.7807,0.3949,0.37,1.9395,0.9014,6.3449,7.0677,0.4034,-3.0123,3.4129,2.7804,-3.517,7.9332,0.999994,0,1698649143,38
-0.1439,0.9072,-0.3457,-1.7835,-0.4898,1.438,-0.4665,-0.8539,9.4514,2.7209,0.5476,0.4584,1.6951,1.1219,6.5264,7.3334,0.2555,-2.7847,3.3126,2.994,-3.7114,8.2908,0.999995,0,1698649143,39
-0.1344,0.9768,-0.3613,-1.7121,-0.5088,1.4205,-0.5297,-0.8439,9.5097,2.7043,0.8383,0.7571,1.4551,1.3194,6.6596,7.5568,0.2863,-2.4111,3.1196,3.1963,-3.8889,8.6439,0.999996,0,1698649143,39
-0.1254,0.9651,-0.376,-1.6613,-0.562,1.3541,-0.5421,-0.9145,9.6691,2.6243,1.076,0.4982,1.3334,1.4099,6.6596,7.6122,0.4678,-1.8968,2.9033,3.3211,-3.9939,8.8701,0.999997,0,1698649143,40
-0.1171,0.9181,-0.3905,-1.6064,-0.3979,1.26,-0.545,-1.1866,9.7363,2.443,1.2666,0.229,1.3462,1.4912,6.6231,7.639,0.7367,-1.2826,2.6415,3.3782,-4.0225,8.9656,0.999998,0,1698649143,41
-0.1096,0.8652,-0.4046,-1.5388,-0.2159,1.2124,-0.5957,-1.2595,9.5289,2.3423,1.4573,0.4298,1.4218,1.6605,6.6149,7.5983,1.1159,-0.7492,2.3921,3.3625,-4.0209,8.9556,0.999998,0,1698649143,41
-0.103,0.8084,-0.418,-1.524,-0.2126,1.1516,-0.6761,-1.1662,9.4122,2.3317,1.6531,0.6548,1.5325,1.792,6.552,7.4782,1.5452,-0.3375,2.2223,3.2716,-3.9534,8.8152,0.999998,0,1698649143,42
-0.0974,0.7541,-0.43,-1.4909,-0.2041,1.0455,-0.8024,-1.1731,9.5039,2.2571,1.801,0.8295,1.6483,1.8564,6.4649,7.3753,1.9374,0.0751,2.1458,3.1578,-3.8232,8.6097,0.999999,0,1698649143,43
-0.093,0.67,-0.4412,-1.3963,-0.1855,0.9342,-0.967,-1.2215,9.5264,2.1533,1.857,0.8826,1.7144,1.896,6.3761,7.2825,2.2829,0.3769,2.2363,3.0303,-3.6697,8.4039,0.999999,0,1698649143,44
-0.089,0.5992,-0.452,-1.328,-0.2674,0.8306,-1.1647,-1.2075,9.5372,2.0317,1.8332,0.7074,1.7317,1.9289,6.3052,7.1816,2.5692,0.469,2.4942,2.9027,-3.5152,8.2156,0.999999,0,1698649143,44
-0.0848,0.563,-0.4612,-1.2613,-0.2509,0.6863,-1.3592,-1.2241,9.4085,2.002,1.738,0.5142,1.6965,1.9369,6.2545,7.1142,2.7984,0.5133,2.8308,2.8247,-3.3936,8.0702,0.999999,0,1698649143,45
-0.0808,0.5115,-0.4689,-1.1661,-0.1972,0.5401,-1.5205,-1.2309,9.1936,2.0227,1.5874,0.4979,1.6385,1.9334,6.2143,7.0888,2.9841,0.6047,3.1834,2.801,-3.3063,7.9576,1,0,1698649143,46
-0.0769,0.4733,-0.4749,-1.0405,-0.1895,0.4078,-1.6653,-1.1608,9.1152,1.9915,1.392,0.5338,1.504,1.9382,6.1849,7.079,3.1078,0.6502,3.4471,2.7917,-3.2551,7.8618,1,0,1698649143,47
-0.0724,0.4819,-0.4787,-0.8806,-0.1205,0.2488,-1.7779,-1.1668,9.0703,1.9432,1.1831,0.5737,1.2853,1.9221,6.1685,7.0722,3.1136,0.6907,3.6357,2.8361,-3.1908,7.7558,1,0,1698649143,47
-0.0673,0.4894,-0.4809,-0.7152,-0.0627,0.1177,-1.8482,-1.2013,9.0151,1.8453,0.9808,0.6626,1.0669,1.9072,6.1587,7.0608,2.9971,0.7255,3.7771,2.9309,-3.0994,7.63,1,0,1698649143,48
-0.062,0.4727,-0.4818,-0.557,-0.0569,0.026,-1.8662,-1.1777,8.9864,1.7406,0.7871,0.6481,0.8785,1.9323,6.168,7.0441,2.8402,0.692,3.8596,3.0006,-3.0364,7.5405,0.999998,0,1698649143,49
-0.0566,0.4638,-0.4819,-0.426,-0.1053,-0.0622,-1.8547,-1.1355,9.0694,1.6321,0.6502,0.5747,0.7662,2.0001,6.2051,7.0114,2.668,0.6294,3.9024,3.0611,-2.9808,7.4731,0.999969,0,1698649144,50
-0.0502,0.4965,-0.4818,-0.3357,-0.1804,-0.1291,-1.8124,-1.0627,9.0275,1.5611,0.5533,0.4537,0.7404,2.0732,6.2325,6.9499,2.449,0.6259,3.824,3.1319,-2.9052,7.4125,0.999322,0,1698649144,50
-0.0431,0.5651,-0.4816,-0.2773,-0.2924,-0.3906,-1.714,-1.001,9.0329,1.4988,0.4013,0.076,0.7791,2.1237,6.2387,6.8891,2.1869,0.636,3.6208,3.197,-2.8177,7.3764,0.877633,0,1698649144,51
-0.036,0.635,-0.4814,-0.2308,-0.4118,-0.575,-1.5873,-0.9379,9.0182,1.4961,0.2313,-0.381,0.8399,2.1772,6.2554,6.8399,1.9058,0.539,3.3633,3.277,-2.7358,7.339,0.628549,0,1698649144,52
-0.0288,0.6982,-0.4809,-0.1585,-0.5292,-0.2845,-1.448,-0.8485,8.9139,1.5734,0.106,-0.5792,0.8879,2.2454,6.2829,6.779,1.6184,0.479,3.0661,3.3758,-2.6514,7.3126,0.459343,0,1698649144,53
-0.0218,0.7397,-0.4797,-0.0679,-0.6869,-0.0912,-1.2775,-0.879,8.8309,1.5896,-0.0032,-0.5388,0.8852,2.3032,6.2818,6.6999,1.3517,0.4733,2.7586,3.4592,-2.5518,7.3138,0.478128,0,1698649144,53
-0.0151,0.7229,-0.4776,0.0194,-0.8315,-0.155,-1.077,-0.9377,8.6733,1.6035,-0.0804,-0.343,0.8046,2.3275,6.2713,6.6302,1.1113,0.4757,2.4797,3.5101,-2.47,7.3358,0.586826,0,1698649144,54
-0.0084,0.687,-0.4745,0.1018,-0.8672,-0.1943,-0.8564,-0.9497,8.4181,1.6578,-0.1241,-0.0546,0.6722,2.313,6.2629,6.5512,0.8982,0.6037,2.2477,3.5204,-2.4045,7.3689,0.672679,0,1698649144,55
-0.0017,0.6734,-0.4709,0.1773,-0.8923,-0.2197,-0.6417,-0.9413,8.2217,1.6867,-0.1377,0.207,0.5199,2.2723,6.2662,6.4567,0.7258,0.8045,2.0846,3.4986,-2.3438,7.4134,0.718437,0,1698649144,56
0.0047,0.6892,-0.4672,0.2288,-0.951,-0.2071,-0.4527,-0.9049,8.1716,1.6437,-0.1269,0.4229,0.3633,2.2148,6.3052,6.3766,0.5792,0.8897,1.974,3.4615,-2.2915,7.457,0.59132,0,1698649144,56
0.0111,0.7036,-0.4636,0.255,-0.9694,-0.1981,-0.3008,-0.879,8.1439,1.5966,-0.0776,0.5932,0.199,2.1594,6.3541,6.3109,0.4363,0.8349,1.8907,3.4253,-2.2557,7.4951,0.296459,0,1698649144,57
0.0178,0.7149,-0.4594,0.316,-0.947,-0.261,-0.1717,-0.935,8.1354,1.6172,-0.012,0.7186,0.0399,2.1306,6.4034,6.2706,0.2818,0.7361,1.8039,3.3926,-2.2432,7.5384,0.010617,0,1698649144,58
0.0248,0.7447,-0.4535,0.4126,-0.8827,-0.3116,-0.0366,-1.0208,8.0936,1.5723,0.0261,0.8195,-0.1161,2.1277,6.4638,6.2828,0.1073,0.656,1.6768,3.3787,-2.2404,7.6134,-0.214744,0,1698649144,59
0.032,0.7827,-0.4467,0.486,-0.7399,-0.3688,0.0974,-1.0137,8.0475,1.5251,0.0225,0.8612,-0.2773,2.1396,6.5263,6.3169,-0.0896,0.6236,1.4937,3.3724,-2.2297,7.7126,-0.390022,0,1698649144,59
0.0391,0.7898,-0.4397,0.5622,-0.6111,-0.5009,0.2202,-1.0193,8.0982,1.446,-0.0076,0.8705,-0.4161,2.1494,6.5916,6.3442,-0.3022,0.5881,1.262,3.3325,-2.2275,7.8174,-0.526204,0,1698649144,60
0.0465,0.7608,-0.4314,0.6319,-0.4445,-0.6633,0.3437,-1.0743,8.1497,1.276,-0.0625,0.8514,-0.512,2.1348,6.6705,6.3924,-0.5022,0.4967,1.013,3.2655,-2.2456,7.9298,-0.631989,0,1698649144,61
0.0543,0.7629,-0.4225,0.6968,-0.207,-0.8754,0.4857,-1.2091,8.1987,1.1351,-0.1716,0.7138,-0.5737,2.1,6.7707,6.4838,-0.6721,0.349,0.7804,3.1803,-2.2596,8.0228,-0.714155,0,1698649144,61
0.0621,0.7818,-0.4132,0.7488,0.0807,-1.1152,0.619,-1.4366,8.2393,1.026,-0.3287,0.497,-0.6004,2.0687,6.8798,6.6091,-0.8109,0.1874,0.5759,3.0927,-2.2788,8.0995,-0.777975,0,1698649144,62
0.0698,0.7767,-0.4039,0.7917,0.3672,-1.3381,0.7131,-1.5686,8.3712,0.9225,-0.5113,0.2264,-0.6091,2.0569,6.9785,6.7542,-0.8931,0.0108,0.417,3.0172,-2.3351,8.1647,-0.827547,0,1698649144,63
0.0773,0.7784,-0.395,0.8454,0.6093,-1.6007,0.7428,-1.6834,8.6798,0.8603,-0.7435,-0.1824,-0.6151,2.1084,7.0308,6.9017,-0.9331,-0.2304,0.32,2.954,-2.4265,8.1935,-0.86605,0,1698649144,64
0.0847,0.7824,-0.3872,0.8524,0.805,-1.8771,0.7027,-1.7964,9.0058,0.8064,-1.0337,-0.7334,-0.6172,2.2238,7.0327,7.0443,-0.9719,-0.5805,0.2711,2.9423,-2.541,8.1925,-0.895957,0,1698649144,64
0.0916,0.7657,-0.3803,0.7963,0.9221,-2.148,0.606,-1.8075,9.3146,0.8014,-1.364,-1.3958,-0.6264,2.3719,7.004,7.1578,-1.0582,-1.0399,0.2382,3.0142,-2.6492,8.1926,-0.919187,0,1698649144,65
0.0977,0.7244,-0.3737,0.735,1.0369,-2.3994,0.4934,-1.9323,9.4729,0.8518,-1.6333,-1.6299,-0.637,2.5637,6.9731,7.2242,-1.1892,-1.4521,0.1871,3.1693,-2.7343,8.217,-0.93723,0,1698649144,66
0.1032,0.6781,-0.3677,0.6961,1.1465,-2.6994,0.3787,-2.0827,9.6871,0.8217,-1.7096,-1.1214,-0.7007,2.6862,6.9793,7.3256,-1.3361,-1.6999,0.0938,3.3626,-2.8215,8.295,-0.951245,0,1698649144,67
0.1082,0.65,-0.362,0.6495,1.253,-3.0254,0.2478,-2.0911,9.917,0.778,-1.7986,-0.7631,-0.7705,2.7354,7.0213,7.4706,-1.5286,-1.7849,-0.0316,3.5297,-2.9197,8.4213,-0.96213,0,1698649144,67
0.1126,0.6057,-0.3561,0.6081,1.3681,-3.2692,0.124,-1.9869,10.0964,0.7128,-2.0118,-1.1299,-0.8035,2.7544,7.0956,7.6562,-1.788,-1.8263,-0.1537,3.6835,-3.0374,8.5799,-0.970586,0,1698649144,68
0.1162,0.5493,-0.3505,0.5973,1.408,-3.4585,-0.0216,-1.8931,10.4346,0.6741,-2.3844,-1.9986,-0.801,2.7523,7.2177,7.8893,-2.1174,-2.0024,-0.28,3.8505,-3.2194,8.8024,-0.977153,0,1698649144,69
0.1198,0.5032,-0.3445,0.6034,1.3837,-3.5272,-0.1935,-1.8019,10.8061,0.8727,-2.7872,-2.8557,-0.7829,2.7859,7.3746,8.2172,-2.4729,-2.2841,-0.4131,4.0241,-3.4921,9.1458,-0.982254,0,1698649144,70
0.1233,0.4561,-0.337,0.6341,1.4977,-3.5345,-0.4046,-1.5434,11.4017,1.3286,-3.0226,-3.253,-0.7935,2.8813,7.5418,8.6704,-2.824,-2.5532,-0.5566,4.1931,-3.8399,9.6047,-0.986216,0,1698649144,70
0.1261,0.3949,-0.3274,0.7086,1.6689,-3.5087,-0.6656,-1.2001,12.2591,1.9006,-3.1321,-3.3161,-0.8554,3.051,7.7552,9.2167,-3.1487,-2.7059,-0.7063,4.3747,-4.2215,10.0983,-0.989294,0,1698649144,71
0.1271,0.2946,-0.316,0.791,1.7235,-3.377,-0.9673,-0.8795,13.1245,2.4467,-3.5801,-4.1509,-0.9896,3.2406,7.9839,9.7723,-3.4555,-2.5877,-0.8294,4.587,-4.6355,10.584,-0.991684,0,1698649144,72
0.1271,0.1997,-0.3036,0.8679,1.6943,-3.0642,-1.3013,-0.5359,13.8073,2.982,-4.5145,-5.4844,-1.0478,3.4894,8.195,10.4,-3.7969,-2.2794,-0.9455,4.7924,-5.1128,11.0711,-0.993541,0,1698649144,73
0.1267,0.1375,-0.2915,0.921,1.5856,-2.6432,-1.7243,-0.2211,14.5119,3.4345,-4.7382,-5.697,-1.2609,3.835,8.3884,11.1132,-4.1166,-1.9871,-1.0979,4.9534,-5.602,11.5465,-0.994983,0,1698649144,73
0.125,0.061,-0.2797,0.9242,1.4176,-2.1201,-2.1893,-0.1469,15.4385,3.4192,-4.1519,-4.4833,-1.5747,4.1641,8.4881,11.6318,-4.2413,-1.749,-1.2103,5.0652,-6.0684,11.9064,-0.996103,0,1698649144,74
0.1204,-0.0625,-0.269,0.9042,1.2727,-1.5587,-2.5572,-0.2852,15.695,3.3315,-3.4511,-2.6475,-1.6863,4.3337,8.4412,11.8802,-4.0323,-1.5947,-1.2022,5.1287,-6.4533,12.0242,-0.996973,0,1698649144,75
0.1119,-0.2628,-0.26,0.8815,1.1737,-1.196,-2.7714,-0.6015,14.9642,3.5552,-2.6289,-0.9634,-1.6895,4.3331,8.2226,11.8534,-3.5095,-1.5115,-1.1524,5.1495,-6.632,11.8351,-0.997649,0,1698649144,76
0.099,-0.5707,-0.2513,0.865,0.9647,-0.9577,-2.7955,-0.8497,13.9453,3.7572,-1.9068,0.4845,-1.5463,4.152,7.8504,11.522,-2.8273,-1.4477,-1.1665,5.1287,-6.5845,11.3638,-0.998174,0,1698649144,76
0.081,-0.9645,-0.2422,0.8618,0.6542,-0.8919,-2.6191,-1.1983,13.0628,3.8369,-1.5913,1.0765,-1.2314,3.7641,7.3675,10.9078,-2.1695,-1.301,-1.296,5.0506,-6.36,10.6975,-0.998582,0,1698649144,77
0.0592,-1.2964,-0.2324,0.8551,0.257,-0.9184,-2.2877,-1.6631,12.3322,3.7099,-1.4153,1.3054,-0.8334,3.2471,6.8305,10.0865,-1.6169,-0.8718,-1.5687,4.8835,-6.0252,9.9373,-0.998898,0,1698649144,78
0.0338,-1.5762,-0.2225,0.8507,-0.3626,-0.9313,-1.8727,-1.9049,11.399,3.5441,-1.3638,1.3349,-0.4177,2.7148,6.2437,9.1716,-1.3573,-0.0919,-1.9688,4.6003,-5.6564,9.1723,-0.999144,0,1698649144,79
0.006,-1.8092,-0.2131,0.836,-0.8992,-1.0231,-1.4626,-1.9048,10.466,3.5055,-1.1807,1.1856,-0.0403,2.2033,5.6956,8.3574,-1.055,0.998,-2.4364,4.1941,-5.2695,8.4396,-0.994465,0,1698649144,79
-0.021,-1.9594,-0.205,0.7853,-1.0561,-1.229,-1.0639,-1.8946,9.7159,3.4709,-0.5723,1.2768,0.0091,1.6742,5.251,7.6685,-0.4743,2.2978,-2.9113,3.6794,-4.8813,7.7714,-0.793759,0,1698649144,80
