right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,,,,Label
-0.1775,0.5073,-0.0827,-1.4522,-0.1025,1.0776,0.2886,0.5926,9.6747,2.1113,1.1286,1.4182,4.0516,1.2115,5.9804,6.9374,0.9768,0.2307,1.7857,-0.5111,-3.9711,7.5612,0.99902,0,1698652045,32
-0.1695,0.5546,-0.1028,-1.5212,-0.1935,1.2727,0.073,0.7939,9.6209,2.059,1.1822,1.5631,4.2271,1.1262,5.841,6.8222,1.0076,-0.265,2.0998,-0.6357,-3.8854,7.39,0.999239,0,1698652045,33
-0.1619,0.5989,-0.1222,-1.5594,-0.2106,1.4788,-0.1089,0.7914,9.6189,2.051,1.3235,1.7106,4.3276,1.0378,5.7923,6.8216,1.035,-0.8545,2.4725,-0.6442,-3.8612,7.2886,0.999409,0,1698652045,34
-0.1547,0.6296,-0.1422,-1.5873,-0.1616,1.7258,-0.2519,0.7016,9.654,2.019,1.5543,1.9138,4.3332,0.9838,5.8395,6.875,1.0349,-1.4419,2.877,-0.5049,-3.8508,7.2807,0.999541,0,1698652045,34
-0.148,0.6155,-0.1621,-1.6266,-0.1576,2.0539,-0.3963,0.5578,9.6649,1.9293,1.7924,2.1603,4.2242,0.9422,5.9967,6.9693,0.9896,-1.9092,3.2679,-0.231,-3.8555,7.3911,0.999643,0,1698652045,35
-0.1421,0.6028,-0.1816,-1.6684,-0.1997,2.3856,-0.5569,0.3306,9.6937,1.8855,1.9901,2.2562,4.0646,0.9058,6.21,7.1238,0.9281,-2.2756,3.597,0.0894,-3.9014,7.5739,0.999723,0,1698652045,36
-0.1359,0.619,-0.2013,-1.6793,-0.4302,2.7109,-1.0146,-0.0824,9.7415,1.7841,2.3278,2.0616,3.8624,0.8273,6.6898,7.4881,0.7463,-2.4722,3.9774,0.7443,-4.0682,8.0465,0.999785,0,1698652045,37
-0.1292,0.6224,-0.2202,-1.625,-0.581,2.7526,-1.2171,-0.4486,9.7637,1.6947,2.3386,1.5354,3.8338,0.8147,6.9116,7.6214,0.6266,-2.286,4.0254,1.0234,-4.1906,8.2807,0.999833,0,1698652045,38
-0.1228,0.6043,-0.2387,-1.5546,-0.6709,2.768,-1.3743,-0.8122,9.7629,1.6039,2.2414,0.9553,3.8295,0.8902,7.0615,7.7212,0.5217,-2.0297,4.0074,1.2153,-4.3178,8.4891,0.99987,0,1698652045,38
-0.1164,0.5943,-0.2562,-1.4861,-0.7117,2.7195,-1.5186,-1.1157,9.7835,1.5432,2.1036,0.625,3.8458,1.0434,7.1653,7.7899,0.4317,-1.6943,3.949,1.327,-4.4347,8.6376,0.999899,0,1698652045,39
-0.1102,0.5999,-0.2721,-1.4073,-0.688,2.5932,-1.6366,-1.4027,9.7792,1.4825,1.9131,0.3087,3.8934,1.2191,7.1941,7.8008,0.3558,-1.3136,3.8645,1.3832,-4.5202,8.7363,0.999922,0,1698652046,40
-0.1044,0.6042,-0.2874,-1.3378,-0.5981,2.4354,-1.7206,-1.6388,9.694,1.427,1.7072,-0.1449,3.967,1.3957,7.1459,7.7806,0.3122,-1.0094,3.7878,1.3962,-4.5615,8.7748,0.999939,0,1698652046,41
-0.0986,0.6089,-0.3018,-1.279,-0.5239,2.2651,-1.7978,-1.8099,9.534,1.3677,1.514,-0.7051,4.0582,1.5702,7.0579,7.7265,0.2903,-0.8012,3.7401,1.3881,-4.5419,8.7366,0.999953,0,1698652046,42
-0.093,0.5885,-0.3147,-1.2305,-0.4765,2.0289,-1.8995,-1.9344,9.4603,1.3226,1.3862,-0.9673,4.1487,1.7815,6.9508,7.6448,0.2784,-0.6762,3.7227,1.3847,-4.4795,8.643,0.999963,0,1698652046,42
-0.0883,0.5375,-0.3265,-1.2055,-0.3518,1.4668,-2.067,-2.0293,9.4712,1.2518,1.3093,-0.5679,4.3177,2.1932,6.6967,7.4577,0.2751,-0.6108,3.7514,1.3947,-4.3744,8.3882,0.999971,0,1698652046,43
-0.0841,0.5001,-0.3373,-1.1655,-0.2747,1.1506,-2.1469,-2.1186,9.4321,1.203,1.268,-0.2139,4.4218,2.3346,6.5765,7.3425,0.2751,-0.6799,3.7852,1.43,-4.2889,8.2419,0.999978,0,1698652046,44
-0.08,0.4656,-0.3471,-1.112,-0.3665,0.8914,-2.2542,-2.0745,9.4313,1.0447,1.2368,0.2017,4.4788,2.3992,6.498,7.2464,0.2555,-0.72,3.8088,1.4988,-4.2057,8.1088,0.999983,0,1698652046,45
-0.0763,0.4225,-0.3554,-1.0426,-0.4625,0.581,-2.3494,-1.9906,9.3549,0.9518,1.2313,0.5961,4.4686,2.3628,6.4299,7.1701,0.2223,-0.6549,3.8195,1.5798,-4.1464,8.0006,0.999982,0,1698652046,46
-0.073,0.3889,-0.3622,-0.9517,-0.347,0.2018,-2.3927,-1.9241,9.2201,0.9643,1.2177,0.9092,4.4163,2.2795,6.3757,7.0817,0.2,-0.5582,3.8057,1.6576,-4.1046,7.9083,0.999292,0,1698652046,46
-0.0702,0.3561,-0.368,-0.8421,-0.2523,-0.1081,-2.3556,-1.8788,9.0641,0.8634,1.2165,1.1081,4.3442,2.2083,6.3212,6.9752,0.1921,-0.4823,3.7668,1.7235,-4.0692,7.8436,0.979425,0,1698652046,47
-0.0678,0.3231,-0.3718,-0.7024,-0.2971,-0.3146,-2.274,-1.8675,8.8558,0.7336,1.2368,1.2183,4.208,2.1044,6.2576,6.8932,0.1901,-0.3475,3.7204,1.7866,-4.0391,7.8138,0.854908,0,1698652046,48
-0.0655,0.2922,-0.3731,-0.5547,-0.6269,-0.7415,-2.1376,-1.701,9.2065,0.476,1.3313,1.2458,3.8012,2,6.2315,6.8008,0.1248,0.101,3.6255,1.8874,-3.9227,7.8041,0.663267,0,1698652046,49
-0.0623,0.2832,-0.3732,-0.4119,-0.6384,-0.9882,-2.0663,-1.6695,9.2904,0.3921,1.2749,1.2715,3.6474,2.0461,6.2705,6.7398,0.0902,0.2692,3.5749,1.9297,-3.87,7.8318,0.510124,0,1698652046,50
-0.0577,0.3185,-0.373,-0.2974,-0.6899,-1.1781,-1.9444,-1.5568,9.2646,0.2867,1.1722,1.3239,3.4913,2.08,6.2801,6.6764,0.0471,0.4245,3.5262,1.9594,-3.8319,7.8384,0.352878,0,1698652046,50
-0.0526,0.3681,-0.3727,-0.2269,-0.7367,-1.3298,-1.7543,-1.4399,9.2543,0.2451,1.0738,1.3706,3.3138,2.0895,6.2804,6.6229,0.0162,0.4779,3.4593,1.9546,-3.7892,7.7973,0.13944,0,1698652046,51
-0.0479,0.3897,-0.3724,-0.1659,-0.7407,-1.4315,-1.5266,-1.313,9.2553,0.2232,0.9922,1.3625,3.1231,2.0698,6.2732,6.5747,0.0254,0.4452,3.37,1.9282,-3.7419,7.717,-0.081888,0,1698652046,52
-0.0433,0.4048,-0.3711,-0.0946,-0.8665,-1.4713,-1.2849,-1.2088,9.1962,0.3038,0.9135,1.3187,2.8948,2.0401,6.2595,6.5268,0.0155,0.4854,3.2528,1.9229,-3.6715,7.6602,-0.269496,0,1698652046,53
-0.0381,0.4288,-0.3678,0.0054,-1.1466,-1.4928,-1.0443,-1.1084,9.0747,0.2859,0.8456,1.2686,2.6264,2.0441,6.2655,6.4701,-0.0518,0.5941,3.1073,1.9349,-3.6064,7.6543,-0.430332,0,1698652046,54
-0.033,0.4387,-0.363,0.142,-1.3513,-1.5001,-0.7782,-1.1148,9.0367,0.1841,0.7809,1.2321,2.3378,2.0709,6.3068,6.437,-0.139,0.7289,2.9261,1.9452,-3.5596,7.6898,-0.557465,0,1698652046,54
-0.0291,0.4232,-0.3565,0.276,-1.5095,-1.5152,-0.4804,-1.2433,9.0125,0.2288,0.6812,1.1689,2.0471,2.0602,6.3698,6.4305,-0.2042,0.8344,2.7146,1.9629,-3.5202,7.7313,-0.656267,0,1698652046,55
-0.0257,0.4113,-0.3478,0.3821,-1.6938,-1.5048,-0.2166,-1.2282,8.8104,0.2961,0.5407,1.0576,1.7583,2.0263,6.4343,6.4175,-0.2642,0.9241,2.4753,1.9544,-3.4838,7.7424,-0.733011,0,1698652046,56
-0.0207,0.4316,-0.3371,0.4896,-1.3343,-1.4851,0.1901,-1.1667,7.9919,0.9048,0.2423,0.7293,1.2214,2.0101,6.5617,6.4689,-0.5,1.1454,1.9453,1.7765,-3.4149,7.8329,-0.79262,0,1698652046,57
-0.0144,0.4465,-0.3262,0.563,-1.2313,-1.3544,0.3067,-1.0527,7.4241,1.0823,0.1214,0.5372,1.0138,2.0058,6.652,6.5347,-0.5954,1.1988,1.6503,1.6527,-3.4515,7.9421,-0.838916,0,1698652046,58
-0.0081,0.4563,-0.3161,0.6169,-0.9851,-1.2861,0.3973,-1.1017,7.4943,1.2151,0.0087,0.3334,0.8611,1.9781,6.7705,6.6288,-0.6712,1.179,1.3137,1.4946,-3.5197,8.0786,-0.874876,0,1698652046,58
-0.0019,0.4827,-0.3077,0.6313,-0.5902,-1.1905,0.477,-1.1567,7.7848,1.3281,-0.1069,0.1334,0.7417,1.9791,6.8968,6.7503,-0.7514,1.098,0.9586,1.3106,-3.6234,8.2417,-0.902812,0,1698652046,59
0.0042,0.4789,-0.3023,0.556,-0.2221,-0.9935,0.5236,-1.0136,8.2168,1.3047,-0.2137,-0.0408,0.6455,2.0161,7.0139,6.8936,-0.8196,0.9549,0.6231,1.1123,-3.761,8.4142,-0.924511,0,1698652046,60
0.0097,0.4559,-0.3001,0.4572,0.0911,-0.8081,0.5325,-0.8822,8.6093,1.2443,-0.3044,-0.193,0.5571,2.0872,7.1176,7.0383,-0.8641,0.7595,0.3429,0.9316,-3.9151,8.5714,-0.941365,0,1698652046,61
0.0141,0.4535,-0.2995,0.3545,0.3923,-0.6556,0.5198,-0.8223,8.9072,1.1284,-0.3816,-0.2951,0.4646,2.1862,7.2073,7.1715,-0.8969,0.5284,0.1133,0.8014,-4.0567,8.7015,-0.954457,0,1698652046,62
0.0179,0.4484,-0.2996,0.243,0.6024,-0.5166,0.4929,-0.8347,9.044,0.9248,-0.4638,-0.348,0.3842,2.296,7.2737,7.2913,-0.9131,0.2628,-0.0829,0.7117,-4.1739,8.8116,-0.963736,0,1698652046,62
0.0213,0.4174,-0.3002,0.1721,0.9019,-0.4249,0.4754,-0.9442,9.0888,0.6865,-0.5634,-0.3729,0.3363,2.3639,7.3093,7.3689,-0.9103,-0.0184,-0.2489,0.6595,-4.257,8.8745,-0.907207,0,1698652046,63
0.0247,0.3959,-0.3014,0.1209,1.322,-0.4176,0.4977,-1.2671,9.0238,0.4755,-0.6851,-0.4033,0.3187,2.3514,7.3134,7.3903,-0.8911,-0.2863,-0.3847,0.6533,-4.2848,8.8936,-0.64992,0,1698652046,64
0.0286,0.3828,-0.3041,0.0291,1.8683,-0.6823,0.5203,-1.8981,9.2113,-0.0605,-0.9624,-0.5624,0.2668,2.2439,7.2667,7.4341,-0.8583,-0.7676,-0.5747,0.7765,-4.2777,8.8804,-0.29147,0,1698652046,65
0.0328,0.3638,-0.3072,-0.0444,1.8683,-0.6823,0.5203,-1.8981,9.2113,-0.0605,-0.9624,-0.5624,0.2668,2.2439,7.2667,7.4341,-0.8583,-0.7676,-0.5747,0.7765,-4.2777,8.8804,-0.004699,0,1698652046,66
0.0368,0.3719,-0.3091,-0.049,1.9696,-1.3173,0.5831,-2.5487,9.5888,-0.2437,-1.1729,-0.7328,0.0573,2.1066,7.2418,7.6639,-0.9377,-1.1568,-0.611,1.0855,-4.3745,8.8395,0.209626,0,1698652046,66
0.0399,0.363,-0.3096,-0.0297,2.0431,-1.6706,0.6265,-2.7309,9.9492,-0.3058,-1.2624,-0.8013,-0.1333,2.0297,7.2433,7.8373,-0.9933,-1.2089,-0.6438,1.2924,-4.5082,8.8892,0.236708,0,1698652046,67
0.0414,0.2976,-0.3094,-0.0059,2.1744,-2.1104,0.6277,-2.8244,10.4237,-0.1887,-1.3473,-0.9176,-0.3375,1.9531,7.3025,8.0458,-1.0646,-1.0423,-0.7527,1.4676,-4.6866,9.0162,0.043914,0,1698652046,68
0.0416,0.2389,-0.3077,0.061,2.128,-2.6079,0.5163,-2.681,10.4809,0.0801,-1.4269,-1.1835,-0.5566,1.8958,7.4212,8.3205,-1.1677,-0.6435,-0.9107,1.5569,-4.9072,9.2133,-0.189062,0,1698652046,69
0.0415,0.192,-0.3036,0.1625,1.8969,-3.0821,0.3538,-2.3211,10.6007,0.4192,-1.4828,-1.4752,-0.8095,1.9089,7.565,8.6633,-1.2947,-0.1148,-1.0802,1.561,-5.1975,9.4607,-0.370118,0,1698652046,70
0.0409,0.1181,-0.297,0.3092,1.731,-3.3856,0.1918,-1.9673,11.1796,0.8217,-1.5091,-1.8177,-1.0801,1.9604,7.7167,9.0388,-1.4283,0.3632,-1.2758,1.5476,-5.5333,9.7247,-0.510752,0,1698652046,70
0.0384,0.0147,-0.2885,0.4305,1.8689,-3.3905,0.1172,-1.585,11.8891,1.1324,-1.5185,-2.1766,-1.3362,2.0177,7.86,9.4043,-1.5363,0.6688,-1.5232,1.5172,-5.8982,10.0108,-0.619986,0,1698652046,71
0.0324,-0.1595,-0.2812,0.4679,2.3654,-3.3201,0.1231,-1.16,12.3632,1.6172,-1.5369,-2.4408,-1.5616,2.1146,7.9758,9.7076,-1.5912,0.8193,-1.8031,1.4647,-6.2831,10.2768,-0.704831,0,1698652046,72
0.0233,-0.3332,-0.2754,0.4717,2.7136,-3.1905,0.1209,-0.7192,12.3131,2.2298,-1.575,-2.5771,-1.7478,2.2427,8.0236,9.9069,-1.5657,0.8561,-2.081,1.444,-6.5944,10.4287,-0.770722,0,1698652046,73
0.0117,-0.4768,-0.2704,0.4709,2.736,-2.9202,0.0987,-0.3312,12.1286,2.5578,-1.6276,-2.5551,-1.8813,2.3511,7.962,9.9754,-1.4563,0.871,-2.3582,1.4511,-6.7622,10.4306,-0.821694,0,1698652046,74
-0.002,-0.6602,-0.2659,0.4649,2.6052,-2.6923,0.0133,-0.1196,11.7792,2.6608,-1.7153,-2.4102,-1.9654,2.3637,7.7883,9.8784,-1.2752,0.9474,-2.6545,1.4513,-6.7912,10.2731,-0.859062,0,1698652046,74
-0.0183,-0.8914,-0.2603,0.4693,2.3213,-2.3452,-0.0619,-0.1104,10.7922,2.6244,-2.049,-2.0034,-2.0723,2.0208,7.1709,9.3053,-0.8138,1.2526,-3.2834,1.3461,-6.5167,9.5378,-0.854084,0,1698652046,75
-0.0367,-1.0947,-0.2531,0.5212,2.203,-2.2032,-0.0637,-0.2378,10.2809,2.5877,-2.2515,-1.7908,-2.1777,1.7538,6.7815,8.9113,-0.5775,1.4108,-3.5836,1.2663,-6.2875,9.0352,-0.677917,0,1698652046,76
-0.0552,-1.2639,-0.2446,0.5876,2.0139,-2.1329,-0.0686,-0.402,10.0362,2.4742,-2.4504,-1.6214,-2.3481,1.4908,6.3526,8.4895,-0.3548,1.5746,-3.8739,1.1937,-6.0454,8.509,-0.357308,0,1698652046,77
-0.0747,-1.4545,-0.2347,0.6821,1.8832,-2.126,-0.0928,-0.6552,9.9241,2.3459,-2.611,-1.5605,-2.5658,1.2814,5.8968,8.1076,-0.1494,1.7401,-4.165,1.1153,-5.8103,8.0097,-0.059546,0,1698652046,78
-0.0953,-1.57,-0.2239,0.7867,1.7698,-2.1513,-0.0971,-0.8406,9.8416,2.1639,-2.7007,-1.6163,-2.8302,1.1297,5.4877,7.8046,0.0135,1.9335,-4.4456,1.0194,-5.621,7.6011,0.177019,0,1698652046,78
-0.1147,-1.6396,-0.2127,0.8346,1.64,-2.1804,-0.0646,-0.9592,9.7655,2.0028,-2.7065,-1.6717,-3.1243,1.0355,5.187,7.5874,0.1018,2.1766,-4.7011,0.9038,-5.4857,7.2967,0.360766,0,1698652046,79
-0.1335,-1.6918,-0.2011,0.8946,1.5314,-2.1978,0.0057,-1.0198,9.72,1.8684,-2.6735,-1.8118,-3.4319,1.0258,4.9821,7.4711,0.1166,2.4225,-4.9132,0.7587,-5.4221,7.0735,0.503488,0,1698652046,80
-0.153,-1.6462,-0.1897,0.9369,1.3934,-2.1952,0.1328,-1.015,9.81,1.7438,-2.5985,-2.0356,-3.7646,1.1146,4.8438,7.462,0.065,2.6407,-5.0651,0.5925,-5.44,6.9642,0.614345,0,1698652046,81
-0.1712,-1.5604,-0.1786,0.9404,1.2113,-2.2059,0.2741,-0.976,9.9497,1.6995,-2.4541,-2.2359,-4.1091,1.2717,4.7954,7.5239,-0.0244,2.7779,-5.1303,0.4319,-5.5277,6.9715,0.70045,0,1698652046,82
-0.1871,-1.5538,-0.1686,0.9448,1.0016,-2.2049,0.4427,-0.8351,10.0833,1.6696,-2.2849,-2.3949,-4.4287,1.4806,4.8351,7.6323,-0.1212,2.7983,-5.0838,0.2962,-5.6564,7.0635,0.767329,0,1698652046,82
-0.202,-1.5418,-0.1592,0.9274,0.7237,-2.1572,0.6657,-0.6398,10.1991,1.6526,-2.1142,-2.4272,-4.705,1.7127,4.9164,7.7575,-0.2253,2.7239,-4.93,0.1961,-5.7637,7.2248,0.819263,0,1698652046,83
-0.2163,-1.4534,-0.1499,0.8942,0.4201,-2.0682,0.9266,-0.3275,10.2468,1.6941,-1.9331,-2.3458,-4.9358,1.9084,5.0429,7.8713,-0.3411,2.5689,-4.6973,0.1472,-5.8237,7.4244,0.859333,0,1698652046,84
-0.23,-1.3949,-0.1412,0.8536,-0.0521,-1.7375,1.4571,0.2972,9.9935,1.9596,-1.6095,-1.8826,-5.1949,2.2219,5.3227,8.1144,-0.4959,2.06,-4.1807,0.1941,-5.9189,7.7847,0.889464,0,1698652046,85
-0.2436,-1.3743,-0.1329,0.8071,-0.2336,-1.4141,1.6863,0.581,9.8958,2.0085,-1.507,-1.5503,-5.1919,2.3445,5.4277,8.2207,-0.4883,1.7235,-3.9303,0.2665,-5.9536,7.8991,0.908362,0,1698652046,86
-0.2567,-1.3298,-0.1255,0.7633,-0.2766,-1.0871,1.8975,0.8078,9.7822,2.0577,-1.4128,-1.1423,-5.1376,2.3773,5.4655,8.2757,-0.4278,1.3888,-3.7078,0.3468,-5.9608,7.9494,0.909855,0,1698652046,86
-0.2685,-1.244,-0.1189,0.7451,-0.2052,-0.7282,2.0922,0.9848,9.5763,2.0903,-1.315,-0.7376,-5.0946,2.353,5.4253,8.293,-0.3492,1.1127,-3.5136,0.4297,-5.9247,7.9461,0.907298,0,1698652046,87
-0.2793,-1.1374,-0.1127,0.7335,-0.1523,-0.3183,2.2494,1.0979,9.4482,2.0689,-1.211,-0.4659,-5.0476,2.2988,5.3444,8.276,-0.29,0.9212,-3.3619,0.534,-5.8783,7.8924,0.914316,0,1698652046,88
-0.2889,-1.0539,-0.107,0.7114,-0.1393,0.0896,2.3553,1.1489,9.2924,2.0215,-1.0815,-0.265,-4.9761,2.2421,5.2564,8.2141,-0.2414,0.8048,-3.2832,0.6679,-5.8325,7.8028,0.926123,0,1698652046,89
-0.2968,-0.9794,-0.1008,0.6814,-0.0654,0.4687,2.4248,1.1739,9.139,1.8924,-0.9623,-0.1772,-4.9027,2.1822,5.1875,8.1383,-0.1772,0.7366,-3.2614,0.797,-5.7628,7.7007,0.939898,0,1698652046,90
-0.303,-0.8883,-0.0947,0.6713,0.1123,0.7895,2.466,1.1248,9.1545,1.7136,-0.8705,-0.1917,-4.8107,2.1269,5.1364,8.0588,-0.0847,0.7041,-3.2495,0.866,-5.6854,7.5618,0.952715,0,1698652046,90
-0.3079,-0.7835,-0.0886,0.6796,0.2357,1.0711,2.463,1.0477,9.181,1.5424,-0.8034,-0.1833,-4.689,2.0952,5.1034,7.9821,0.0271,0.7342,-3.2079,0.9078,-5.6266,7.4333,0.963254,0,1698652046,91
-0.3117,-0.6715,-0.0812,0.7006,0.4683,1.4377,2.4484,0.7199,9.2351,1.314,-0.7078,-0.0952,-4.4653,2.0892,4.9922,7.8311,0.2131,0.5549,-3.0809,0.9261,-5.4156,7.2237,0.971458,0,1698652046,92
-0.314,-0.5654,-0.0733,0.7516,0.5515,1.5933,2.4289,0.4979,9.3558,1.1058,-0.6328,-0.0181,-4.4045,2.1223,4.9219,7.7862,0.232,0.4121,-2.9338,0.9257,-5.3118,7.1167,0.97783,0,1698652046,93
-0.3154,-0.459,-0.0652,0.7774,0.4934,1.7073,2.3686,0.3402,9.4772,0.9378,-0.5404,0.1637,-4.3718,2.1742,4.9093,7.7808,0.2033,0.3225,-2.7556,0.9732,-5.2725,7.0496,0.98278,0,1698652046,94
-0.3165,-0.3649,-0.0566,0.7511,0.3664,1.715,2.2528,0.2651,9.6789,0.8219,-0.4661,0.3535,-4.3634,2.2193,4.9171,7.8057,0.181,0.2248,-2.5839,1.0793,-5.3038,7.0226,0.986625,0,1698652046,94
-0.3177,-0.3039,-0.048,0.7198,0.1426,1.6663,2.1031,0.2249,9.8802,0.7129,-0.4212,0.5103,-4.3756,2.2843,4.9317,7.8395,0.1244,0.1608,-2.4344,1.1665,-5.3019,6.9878,0.989611,0,1698652046,95
-0.3194,-0.2846,-0.0402,0.6925,-0.1651,1.5613,1.8889,0.2105,9.9534,0.6468,-0.4221,0.7054,-4.4005,2.3486,4.9474,7.9013,0.0183,0.135,-2.3157,1.2295,-5.279,6.966,0.991931,0,1698652046,96
-0.3212,-0.2563,-0.0336,0.6563,-0.5183,1.4132,1.6134,0.2343,10.0621,0.5087,-0.4304,0.92,-4.3908,2.4205,4.9304,7.9715,-0.0854,0.126,-2.2039,1.3024,-5.2832,6.9548,0.993731,0,1698652046,97
-0.3224,-0.2034,-0.0276,0.6315,-0.871,1.2521,1.3304,0.2381,10.0875,0.4138,-0.4684,1.0364,-4.339,2.4697,4.9247,8.0385,-0.1839,0.1786,-2.0839,1.3816,-5.3027,6.9393,0.995125,0,1698652046,98
-0.3229,-0.1539,-0.022,0.6043,-1.1628,1.1049,1.0595,0.2376,9.9143,0.3901,-0.567,1.0271,-4.2493,2.4972,4.9186,8.0979,-0.2647,0.286,-1.9446,1.42,-5.3192,6.9383,0.996199,0,1698652046,98
-0.323,-0.1151,-0.0169,0.5558,-1.4577,0.9598,0.7962,0.3016,9.8631,0.3353,-0.693,1.0684,-4.1413,2.5047,4.9035,8.1367,-0.3197,0.4035,-1.793,1.4234,-5.3341,6.9386,0.997018,0,1698652046,99
-0.323,-0.0909,-0.0123,0.5176,-2.1004,0.7161,0.2812,0.3902,9.8034,0.3102,-0.9313,1.1589,-3.9032,2.5283,4.8151,8.0907,-0.3838,0.5809,-1.4605,1.46,-5.3932,6.958,0.997653,0,1698652046,0
-0.323,-0.0735,-0.0071,0.5026,-2.3504,0.5948,0.0374,0.4589,9.5624,0.3735,-1.0262,1.2458,-3.7693,2.5657,4.7402,8.1055,-0.3884,0.6607,-1.2746,1.5015,-5.4245,6.9849,0.99815,0,1698652046,1
-0.3229,-0.0525,-0.0019,0.4832,-2.5352,0.4716,-0.2005,0.5216,9.4679,0.4256,-1.0923,1.3747,-3.6211,2.5517,4.681,8.1105,-0.3741,0.7201,-1.0766,1.521,-5.4518,6.9822,0.99842,0,1698652046,2
-0.3228,-0.0499,0.0022,0.4558,-2.7197,0.3981,-0.4364,0.5086,9.4434,0.4356,-1.1163,1.3614,-3.4394,2.5077,4.6393,8.0843,-0.3519,0.7424,-0.869,1.5229,-5.4871,6.9951,0.997236,0,1698652046,3
-0.3227,-0.0504,0.0062,0.4285,-2.8783,0.3614,-0.6657,0.5244,9.3081,0.4294,-1.0898,1.2514,-3.2353,2.4733,4.6149,8.0962,-0.3082,0.729,-0.6482,1.5159,-5.5228,7.0223,0.991946,0,1698652046,3
-0.3224,-0.024,0.0107,0.414,-2.9453,0.3244,-0.8454,0.5765,9.1098,0.5035,-1.019,1.3066,-3.0384,2.4083,4.6324,8.1865,-0.2504,0.6922,-0.4375,1.5231,-5.5666,7.0554,0.98419,0,1698652046,4
-0.3214,0.0177,0.0152,0.3974,-3.0859,0.2369,-1.0294,0.7359,8.9124,0.6495,-0.9154,1.5369,-2.8556,2.3199,4.6657,8.2812,-0.2115,0.6756,-0.2499,1.5476,-5.6279,7.1145,0.971271,0,1698652046,5
-0.3198,0.0691,0.0187,0.375,-3.1355,0.0845,-1.1919,0.8592,8.9732,0.7351,-0.7932,1.5684,-2.6412,2.2381,4.6897,8.3318,-0.1838,0.6831,-0.0838,1.573,-5.6956,7.2134,0.88176,0,1698652046,6
-0.3175,0.1332,0.0214,0.339,-2.8808,-0.0279,-1.2669,0.7251,9.0893,0.7746,-0.682,1.4062,-2.3656,2.1661,4.7185,8.3721,-0.1137,0.6301,0.0461,1.5698,-5.7628,7.3308,0.679421,0,1698652046,7
-0.3139,0.1992,0.0239,0.306,-2.6473,0.0076,-1.304,0.6386,9.0328,0.7348,-0.5778,1.3254,-2.0612,2.097,4.7507,8.4363,-0.0116,0.5566,0.1325,1.5299,-5.8412,7.438,0.531808,0,1698652046,8
-0.3088,0.257,0.0273,0.3199,-2.0424,0.1313,-1.2069,0.7175,8.9059,0.8884,-0.2922,1.2929,-1.4136,1.8575,4.8022,8.6325,0.1447,0.4425,0.197,1.3178,-6.0454,7.6189,0.535115,0,1698652046,8
-0.3034,0.3065,0.0318,0.3412,-1.6305,0.2386,-1.0656,0.7294,8.9361,1.022,-0.1293,1.2434,-1.1019,1.6953,4.8457,8.6966,0.2403,0.2345,0.2062,1.2069,-6.1468,7.7118,0.595162,0,1698652046,9
-0.299,0.3065,0.0365,0.3453,-1.244,0.3781,-0.897,0.7347,9.1132,1.0533,0.033,1.147,-0.8154,1.5325,4.8992,8.741,0.3316,-0.0226,0.216,1.1572,-6.2111,7.8023,0.664417,0,1698652046,10
-0.2962,0.2693,0.04,0.3231,-0.9396,0.4797,-0.7354,0.711,9.3606,1.0501,0.1855,1.0252,-0.5665,1.3951,4.9761,8.7899,0.3973,-0.2631,0.2363,1.1567,-6.2306,7.8976,0.735645,0,1698652046,11
-0.2949,0.2236,0.0418,0.2744,-0.7602,0.568,-0.6116,0.6594,9.5677,0.9354,0.3116,0.8948,-0.3476,1.272,5.0524,8.8419,0.2269,-0.4372,0.2564,1.2093,-6.2433,7.9838,0.794573,0,1698652046,12
-0.2947,0.1739,0.0431,0.2344,-0.6464,0.7022,-0.5222,0.6466,9.6022,0.6132,0.39,0.7297,-0.1461,1.1441,5.1109,8.9049,0.1072,-0.5298,0.2507,1.2619,-6.2575,8.0425,0.840403,0,1698652046,13
-0.2947,0.1357,0.0447,0.2156,-0.4098,0.8388,-0.423,0.6623,9.5325,0.3132,0.4424,0.4982,0.0573,1.0472,5.1555,8.9894,0.2487,-0.5812,0.2045,1.2212,-6.3027,8.0943,0.876025,0,1698652047,14
-0.2948,0.1056,0.0473,0.2274,-0.0607,0.9815,-0.2999,0.6567,9.4701,0.0973,0.483,0.2239,0.2622,0.9946,5.1949,9.0796,0.3739,-0.6689,0.126,1.0771,-6.4036,8.181,0.903705,0,1698652047,14
-0.2948,0.0833,0.051,0.2726,0.2735,1.1614,-0.1668,0.6982,9.4753,-0.0752,0.5274,-0.0667,0.4563,0.9786,5.2427,9.1553,0.4882,-0.8436,0.0607,0.9155,-6.5033,8.3178,0.925205,0,1698652047,15
-0.2943,0.0771,0.0549,0.3103,0.6635,1.3003,-0.0506,0.7559,9.7383,-0.1592,0.5721,-0.3487,0.63,1.0533,5.3228,9.2184,0.6136,-1.0823,0.068,0.8252,-6.5658,8.5008,0.941904,0,1698652047,16
