right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,,,,Label
-0.3883,-2.1824,-0.1335,2.0596,0.9393,0.4364,3.6417,1.0413,8.1103,2.2435,1.3124,-0.9015,-4.2665,-0.0358,2.9857,8.0218,1.6566,0.9655,-5.4386,1.4065,-4.3416,7.7344,0.774193,0,1698374924,89
-0.4087,-2.1226,-0.1138,2.0098,0.9608,0.7576,4.0639,1.0234,7.9765,2.1766,1.117,-0.3043,-4.4324,0.1393,2.8652,7.5204,2.1193,1.1495,-5.3292,1.4383,-3.9563,7.2902,0.824609,0,1698374924,90
-0.4294,-2.1416,-0.0944,1.9845,0.8948,1.0932,4.3272,1.1552,7.7462,2.242,0.915,0.3675,-4.6508,0.2501,2.7326,7.0809,2.5103,1.2523,-5.2255,1.4374,-3.5745,6.8473,0.863769,0,1698374924,91
-0.4481,-2.153,-0.0756,2.0295,0.7746,1.3785,4.4507,1.322,7.5878,2.296,0.7257,1.1569,-4.8861,0.3156,2.6085,6.708,2.7816,1.1344,-5.1117,1.4506,-3.2208,6.4384,0.894185,0,1698374924,92
-0.4648,-2.1029,-0.057,2.0533,0.5601,1.6803,4.4367,1.6178,7.5429,2.2749,0.5659,1.9439,-5.1072,0.3381,2.5089,6.4299,2.8449,0.9841,-4.9492,1.4576,-2.9136,6.0452,0.91781,0,1698374924,92
-0.4806,-1.9838,-0.0388,2.006,0.2956,1.9828,4.292,1.8913,7.5476,2.2625,0.435,2.3975,-5.2976,0.3265,2.4454,6.2374,2.6597,0.8384,-4.7454,1.4598,-2.6914,5.6961,0.936161,0,1698374924,93
-0.4948,-1.8542,-0.0216,1.9014,0.1966,2.3678,4.0134,2.1976,7.7089,2.1325,0.3605,2.6195,-5.4328,0.3031,2.4346,6.1587,2.308,0.8163,-4.6101,1.5033,-2.519,5.4448,0.950414,0,1698374924,94
-0.5076,-1.7577,-0.0059,1.7896,0.032,2.8347,3.8584,2.4602,7.7583,1.987,0.3581,2.768,-5.4449,0.283,2.4566,6.1956,1.8779,0.3911,-4.5417,1.5798,-2.3916,5.3108,0.961485,0,1698374924,95
-0.5189,-1.6173,0.0077,1.6494,-0.3371,3.2519,3.5949,2.5726,7.8653,1.9913,0.4056,2.6525,-5.3384,0.2762,2.4812,6.3243,1.4655,-0.4318,-4.4928,1.6828,-2.3591,5.3208,0.970085,0,1698374924,96
-0.5285,-1.4328,0.0188,1.49,-0.6604,3.6586,2.9939,2.6763,8.2548,1.8436,0.4877,2.3318,-5.1713,0.3067,2.5316,6.5496,1.1631,-0.5964,-4.4471,1.8173,-2.3892,5.4107,0.976764,0,1698374924,97
-0.5356,-1.2438,0.0278,1.3223,-1.0112,4.0316,2.3712,2.6197,8.4509,1.7179,0.5932,2.0435,-4.9401,0.3556,2.6087,6.8227,0.9384,-0.1915,-4.3469,1.9177,-2.4637,5.5313,0.981952,0,1698374924,98
-0.54,-1.026,0.0357,1.1713,-1.3723,4.3768,1.7639,2.4745,8.4442,1.4202,0.7033,1.7267,-4.6582,0.4219,2.6991,7.1187,0.7187,0.1672,-4.2094,1.9693,-2.5787,5.7166,0.985981,0,1698374924,99
-0.5419,-0.801,0.0431,1.0787,-1.7806,4.6559,1.2138,2.332,8.6004,0.983,0.7922,1.415,-4.3481,0.5054,2.8147,7.4296,0.4782,0.3198,-4.0873,2.027,-2.6982,5.9145,0.989111,0,1698374924,0
-0.5416,-0.5987,0.05,1.0085,-2.1199,4.8054,0.7269,1.9899,8.6213,0.662,0.8315,1.1345,-4.0331,0.5869,2.9478,7.7404,0.2087,0.2406,-3.9907,2.062,-2.8229,6.1271,0.991542,0,1698374924,1
-0.5388,-0.37,0.0578,0.9806,-2.3383,5.1235,0.2601,1.5074,8.4239,0.3083,0.8176,0.9439,-3.7024,0.6488,3.0469,8.0245,-0.0722,-0.0485,-3.9038,2.0968,-2.9197,6.3261,0.993431,0,1698374924,2
-0.532,-0.1018,0.0667,0.9996,-2.5378,5.3467,-0.2508,1.0661,8.268,-0.0168,0.7736,0.9783,-3.3228,0.6576,3.0966,8.2751,-0.3023,-0.3753,-3.82,2.2081,-3.0422,6.5521,0.994897,0,1698374924,3
-0.5197,0.2641,0.0769,1.0576,-2.7021,5.1638,-0.7925,0.4966,7.8991,-0.1451,0.7114,1.0382,-2.9035,0.6044,3.1353,8.5176,-0.4921,-0.5618,-3.7047,2.3643,-3.2598,6.873,0.996037,0,1698374924,4
-0.5026,0.6634,0.0886,1.1478,-2.4615,4.8429,-1.3181,-0.155,7.3704,-0.0483,0.6332,0.7745,-2.5242,0.4897,3.1562,8.7316,-0.5841,-0.5661,-3.5828,2.5445,-3.5036,7.2243,0.996922,0,1698374924,5
-0.4815,1.0298,0.102,1.2126,-1.6032,4.4461,-1.7791,-0.7706,7.3775,0.0028,0.54,0.2826,-2.1128,0.3537,3.1508,8.9203,-0.613,-0.7364,-3.5341,2.6373,-3.6941,7.528,0.997609,0,1698374924,6
-0.4563,1.3391,0.1177,1.2588,0.5391,3.7498,-2.2018,-1.3656,7.113,0.6933,0.528,0.1635,-1.2457,0.1552,3.184,9.401,-0.5573,-1.0266,-3.3098,2.6001,-4.0341,7.9924,0.998143,0,1698374924,7
-0.4278,1.427,0.1369,1.3035,1.2865,3.5929,-2.1954,-1.3119,7.389,0.778,0.5777,0.0602,-0.8002,-0.003,3.1874,9.7243,-0.5052,-1.3105,-2.9931,2.6004,-4.1582,8.2259,0.998557,0,1698374924,8
-0.4089,1.2783,0.1543,1.3192,1.7051,3.2852,-2.0396,-1.4507,8.2723,0.8525,0.6563,-0.1564,-0.3945,-0.1747,3.1999,10.0706,-0.4554,-1.728,-2.5477,2.6722,-4.2846,8.4459,0.99888,0,1698374924,9
-0.405,0.9926,0.1663,1.2909,1.8335,2.9712,-1.6987,-1.7193,9.8028,0.5919,0.7719,-0.3723,-0.0538,-0.334,3.2847,10.4211,-0.421,-2.1843,-1.9759,2.8731,-4.3996,8.6952,0.99913,0,1698374924,10
-0.4076,0.6648,0.1765,1.2228,1.9314,2.6685,-1.2738,-1.924,10.7082,0.1724,0.9094,-0.5656,0.2117,-0.4687,3.4363,10.7682,-0.3772,-2.583,-1.2975,3.1586,-4.4897,8.9973,0.999324,0,1698374924,11
-0.4139,0.3733,0.1839,1.089,2.0126,2.3618,-0.7817,-1.9015,11.3278,-0.3699,1.0051,-0.818,0.3957,-0.5792,3.6367,11.091,-0.2827,-2.7265,-0.6248,3.4655,-4.607,9.3234,0.999475,0,1698374924,12
-0.4217,0.1366,0.1892,0.9661,2.0552,2.1066,-0.2326,-1.6263,11.7316,-0.9946,0.9994,-1.1419,0.5489,-0.6455,3.8458,11.3337,-0.1769,-2.5636,-0.0733,3.6948,-4.758,9.6566,0.999592,0,1698374924,13
-0.4287,-0.0467,0.1935,0.8487,1.8813,1.9995,0.2656,-1.0833,12.034,-1.4977,0.902,-1.5716,0.7573,-0.6789,4.0531,11.5345,-0.1331,-2.1678,0.315,3.7276,-4.9204,10.0295,0.999683,0,1698374924,14
-0.4324,-0.0739,0.1962,0.6736,1.6123,1.8967,0.7429,-0.6151,13.1246,-1.7692,0.8222,-2.0289,1.019,-0.6802,4.2323,11.7618,-0.1826,-1.6686,0.6072,3.5737,-5.053,10.4883,0.999754,0,1698374924,15
-0.4309,0.0477,0.1967,0.5037,1.6395,1.8024,1.1792,-0.5114,13.9677,-1.4579,0.8368,-2.3653,1.2938,-0.6072,4.3859,11.9889,-0.3003,-1.488,0.882,3.3737,-5.1365,10.9669,0.999809,0,1698374924,16
-0.4231,0.242,0.1953,0.3163,1.2115,1.9516,1.484,-0.3406,14.23,-0.8593,0.9096,-2.5423,1.5498,-0.4815,4.6432,12.1843,-0.4181,-1.8206,1.2291,3.302,-5.1604,11.4236,0.999852,0,1698374924,17
-0.4101,0.5373,0.1902,0.0202,1.0316,1.6465,1.7983,-0.5666,14.5743,0.012,0.9771,-2.5289,1.7836,-0.3622,5.0175,12.317,-0.467,-2.4173,1.6539,3.3887,-5.062,11.777,0.999885,0,1698374924,17
-0.3947,0.8214,0.1787,-0.3899,1.3018,1.2595,2.1438,-1.105,13.8553,1.4138,0.9717,-2.3438,1.9669,-0.1846,5.3695,12.3531,-0.4147,-2.8944,2.1406,3.601,-4.9534,11.9494,0.99991,0,1698374924,18
-0.3816,0.8751,0.1596,-0.8743,0.5896,1.6117,2.3458,-0.9211,13.3214,2.4599,0.8669,-2.0177,2.1238,-0.0228,5.6605,12.248,-0.2743,-3.011,2.5996,3.8731,-4.8148,11.9528,0.99993,0,1698374924,19
-0.3775,0.6526,0.1343,-1.3941,0.5204,1.379,2.748,-1.3821,13.5649,3.4632,0.6756,-1.6724,2.3232,-0.0028,5.9162,11.9784,-0.1193,-2.765,2.8837,4.0772,-4.5033,11.8013,0.999946,0,1698374924,20
-0.3827,0.3259,0.1063,-1.8553,1.2805,0.7177,3.4789,-2.3158,13.2223,4.3711,0.4281,-1.3453,2.5667,-0.0618,6.0742,11.6167,-0.021,-2.2032,2.9731,4.1616,-4.1172,11.5249,0.999958,0,1698374925,21
-0.3902,0.1084,0.0774,-2.1974,1.075,0.8892,4.1062,-2.0246,12.6519,4.279,0.1907,-0.9524,2.8411,-0.1704,6.1314,11.2596,-0.012,-1.3425,2.913,4.0979,-3.7342,11.1802,0.999967,0,1698374925,22
-0.3921,0.1231,0.0473,-2.4974,-0.7796,1.4809,4.3967,-1.0992,13.2446,3.7307,0.0029,-0.5816,3.1471,-0.3462,6.0888,10.9624,-0.1183,-0.2435,2.7675,3.833,-3.4293,10.8294,0.999947,0,1698374925,23
-0.3855,0.2971,0.0149,-2.8292,-2.4417,1.7538,4.3632,-1.0374,13.6776,3.6311,-0.1438,-0.3379,3.4341,-0.4864,5.9805,10.7407,-0.316,0.7856,2.6085,3.3869,-3.3316,10.5294,0.996824,0,1698374925,24
-0.3741,0.4973,-0.0205,-3.0891,-2.5252,1.9411,4.1216,-1.2917,12.7677,3.9964,-0.262,-0.2423,3.652,-0.5002,5.8686,10.5843,-0.5488,1.4775,2.502,2.8632,-3.4196,10.3114,0.982768,0,1698374925,25
-0.3609,0.6966,-0.057,-3.3024,-2.296,2.1667,3.962,-0.7101,12.4274,4.2467,-0.3504,-0.249,3.8536,-0.4343,5.767,10.4895,-0.7432,1.8207,2.5053,2.3354,-3.5765,10.1856,0.967905,0,1698374925,26
-0.3476,0.8344,-0.0933,-3.4581,-2.1538,2.2277,3.7597,-0.2391,12.9489,4.4144,-0.3739,-0.2602,4.0955,-0.3851,5.6785,10.4337,-0.8448,1.8563,2.6929,1.8872,-3.7346,10.1365,0.960167,0,1698374925,27
-0.3352,0.8976,-0.1288,-3.5089,-2.126,2.3416,3.2983,-0.3284,13.3478,4.4855,-0.3078,-0.1428,4.3762,-0.4066,5.6095,10.4338,-0.8351,1.5099,3.1206,1.6102,-3.8281,10.1641,0.956129,0,1698374925,28
-0.322,0.9862,-0.1651,-3.5773,-2.1828,2.4019,2.7508,-0.5537,13.2153,4.4101,-0.1874,0.3029,4.6939,-0.5026,5.5954,10.4904,-0.7236,0.7584,3.7042,1.5145,-3.8269,10.2516,0.949088,0,1698374925,29
-0.3071,1.0929,-0.2001,-3.6096,-2.1187,2.2723,2.098,-0.9258,12.859,4.2393,-0.0803,1.2056,5.0208,-0.7023,5.6729,10.5574,-0.5407,-0.2803,4.2632,1.5385,-3.7961,10.3155,0.947645,0,1698374925,30
-0.2912,1.2167,-0.232,-3.5765,-1.8985,2.0192,1.3974,-1.4205,12.1693,3.8573,-0.0593,1.9578,5.2705,-0.9801,5.8053,10.5916,-0.3279,-1.4561,4.6642,1.6478,-3.7871,10.3112,0.958088,0,1698374925,31
-0.2742,1.3616,-0.2624,-3.5195,-1.609,1.595,0.6249,-1.7065,11.5698,3.3395,-0.181,2.151,5.3656,-1.2317,5.8566,10.5729,-0.1302,-2.3523,4.8682,1.8176,-3.8017,10.2084,0.967223,0,1698374925,32
-0.2562,1.4741,-0.2911,-3.4532,-1.2001,1.1036,-0.1523,-1.9531,10.9445,3.0081,-0.4452,2.0445,5.2962,-1.3696,5.7622,10.4895,0.0302,-2.688,4.9304,2.0431,-3.842,9.9543,0.880518,0,1698374925,33
-0.2388,1.6001,-0.316,-3.2933,-0.9072,0.687,-0.9367,-1.9989,10.1619,2.7352,-0.7944,1.7905,5.1103,-1.3455,5.5491,10.3317,0.1488,-2.5984,4.8858,2.2998,-3.8684,9.5471,0.682657,0,1698374925,34
-0.2212,1.6827,-0.3392,-3.0632,-0.643,0.2202,-1.7462,-1.8554,9.4348,2.5677,-1.1764,1.5114,4.8696,-1.2159,5.2259,10.0597,0.2554,-2.0057,4.7583,2.5536,-3.8542,9.0555,0.492103,0,1698374925,35
-0.2017,1.6832,-0.3624,-2.8906,-0.2478,-0.2778,-2.4832,-1.7456,8.6431,2.5693,-1.5651,1.2316,4.6562,-1.0708,4.834,9.6643,0.3646,-1.1532,4.6005,2.7506,-3.7638,8.4807,0.343546,0,1698374925,36
-0.1811,1.742,-0.3844,-2.7748,0.1836,-0.818,-3.1128,-1.6926,8.1811,2.5331,-1.8961,1.1617,4.4768,-0.9189,4.4134,9.1796,0.4477,-0.4468,4.4634,2.8319,-3.6246,7.8539,0.227488,0,1698374925,37
-0.159,1.8788,-0.4058,-2.6027,0.5213,-1.3075,-3.6214,-1.7779,7.8605,2.4579,-2.1241,1.334,4.3128,-0.7819,3.949,8.6287,0.5199,0.2408,4.3722,2.8667,-3.4735,7.2608,0.139313,0,1698374925,38
-0.1373,1.982,-0.425,-2.4449,0.5202,-1.5838,-4.0173,-1.7463,7.7295,2.1221,-2.2638,1.5472,4.1751,-0.7565,3.5429,8.0685,0.6016,0.9896,4.3296,2.8762,-3.2679,6.731,0.080453,0,1698374925,39
-0.1179,1.9958,-0.4421,-2.3547,0.3796,-1.8461,-4.2788,-1.7528,7.6848,1.8907,-2.3433,1.6854,3.9975,-0.7848,3.1953,7.5331,0.7042,1.8542,4.3194,2.8407,-3.0556,6.2727,-0.021939,0,1698374925,40
-0.0985,1.9735,-0.4592,-2.2317,0.3889,-2.2594,-4.3941,-1.9305,7.5225,1.8943,-2.3726,1.7886,3.7334,-0.7919,2.8645,7.0291,0.8462,2.4081,4.3201,2.7677,-2.8778,5.8704,-0.198897,0,1698374925,41
-0.0799,1.9076,-0.4764,-2.143,0.6687,-2.745,-4.372,-2.1471,7.2949,1.8161,-2.3579,2.0323,3.4064,-0.7883,2.577,6.5956,1.0127,2.5742,4.3513,2.7036,-2.7221,5.5545,-0.361789,0,1698374925,42
-0.062,1.8572,-0.4925,-2.0143,0.7609,-3.1144,-4.2177,-2.2399,7.0032,1.625,-2.3235,2.2779,3.0484,-0.7871,2.3339,6.2541,1.1906,2.716,4.4309,2.6733,-2.5969,5.3244,-0.480968,0,1698374925,43
-0.0455,1.8565,-0.5066,-1.8312,0.5282,-3.4261,-3.9708,-2.2118,6.6778,1.4308,-2.2729,2.2573,2.6383,-0.7939,2.162,6.0041,1.3492,2.6983,4.5362,2.6636,-2.5044,5.1438,-0.58186,0,1698374925,44
-0.0304,1.7978,-0.5193,-1.6946,0.3449,-3.8301,-3.67,-2.3036,6.4217,1.4042,-2.2209,2.1202,2.2533,-0.7535,2.0656,5.8297,1.4801,2.4434,4.6197,2.6986,-2.4257,5.016,-0.668361,0,1698374925,45
-0.0162,1.6982,-0.5304,-1.5506,0.0756,-4.2215,-3.3418,-2.3316,6.395,1.355,-2.1318,1.9755,1.9721,-0.6815,2.0249,5.7474,1.5689,2.0962,4.6496,2.772,-2.3391,4.9639,-0.73679,0,1698374925,46
-0.0047,1.5321,-0.5394,-1.3711,-0.2947,-4.5825,-2.9812,-2.2017,6.5584,1.2115,-1.9741,1.7326,1.7554,-0.5804,2.0318,5.7837,1.5519,1.836,4.626,2.8627,-2.2718,4.9851,-0.791064,0,1698374925,47
0.0038,1.3409,-0.5457,-1.1882,-0.6266,-4.9755,-2.5954,-2.1309,6.6538,1.0848,-1.797,1.3898,1.5522,-0.4548,2.1077,5.9119,1.4253,1.7276,4.5539,2.9521,-2.2528,5.0834,-0.833699,0,1698374925,48
0.0103,1.1644,-0.5496,-0.9942,-0.8835,-5.3932,-2.2071,-2.1883,6.5488,1.0831,-1.633,0.9752,1.3415,-0.307,2.2198,6.1042,1.2469,1.8053,4.4247,3.0262,-2.2719,5.2661,-0.866304,0,1698374925,49
0.0149,0.9862,-0.5517,-0.7947,-1.2288,-5.727,-1.8314,-2.1806,6.5635,0.9294,-1.4588,0.5134,1.1633,-0.1628,2.3617,6.3393,1.0282,1.8861,4.2152,3.0775,-2.3089,5.5053,-0.891365,0,1698374925,50
0.0188,0.8473,-0.5514,-0.5686,-1.5712,-5.8891,-1.4433,-2.1152,6.7408,0.708,-1.2493,0.0508,1.0804,-0.0425,2.5209,6.5915,0.7629,1.8355,3.917,3.1179,-2.3412,5.7926,-0.911922,0,1698374925,50
0.0231,0.7679,-0.5478,-0.2765,-2.0749,-6.056,-1.0668,-2.0462,6.692,0.7357,-1.0048,-0.3768,1.079,0.0674,2.6886,6.8571,0.4818,1.7528,3.5422,3.1808,-2.387,6.1299,-0.929508,0,1698374925,51
0.0286,0.7358,-0.5393,0.0448,-2.4695,-6.2171,-0.7054,-1.6129,6.4304,0.7865,-0.7595,-0.8136,1.1589,0.1502,2.9116,7.1433,0.2081,1.7269,3.1165,3.2602,-2.4467,6.4914,-0.944554,0,1698374925,52
0.035,0.7448,-0.5257,0.3698,-2.303,-6.286,-0.2653,-1.1036,6.1698,0.8525,-0.5672,-1.4291,1.3232,0.188,3.1861,7.4257,-0.0564,1.7766,2.6741,3.3007,-2.5054,6.8499,-0.956869,0,1698374925,53
0.043,0.7961,-0.5068,0.7243,-1.7664,-6.2441,0.2462,-0.8508,5.8206,0.8968,-0.4452,-2.1236,1.5334,0.1904,3.4573,7.6858,-0.2849,1.8008,2.2402,3.272,-2.5916,7.2107,-0.966496,0,1698374925,54
0.0539,0.8857,-0.4829,1.0663,-1.0786,-6.0342,0.778,-0.6715,5.6247,0.7767,-0.3785,-2.7005,1.7641,0.1824,3.6984,7.9222,-0.4386,1.6977,1.8214,3.1792,-2.6901,7.5933,-0.973976,0,1698374925,55
0.0664,1.0296,-0.4582,1.3549,-0.3927,-5.6949,1.2525,-0.4195,5.6583,0.5488,-0.3523,-3.1989,1.9441,0.1769,3.9122,8.158,-0.5179,1.4582,1.3998,3.0392,-2.7746,8.0083,-0.979787,0,1698374925,56
0.0809,1.1873,-0.4336,1.6404,0.3762,-5.3384,1.5802,0.0085,5.9715,0.4618,-0.3413,-3.5375,2.0166,0.1898,4.1007,8.406,-0.5419,1.1001,0.9726,2.8781,-2.8619,8.4344,-0.9843,0,1698374925,57
0.0978,1.3242,-0.4098,1.8376,1.2162,-5.0461,1.7588,0.3808,6.8891,0.6061,-0.3276,-3.826,1.9331,0.2322,4.2816,8.6851,-0.5615,0.7819,0.5513,2.716,-2.9292,8.8485,-0.987805,0,1698374925,58
0.1147,1.4014,-0.3899,1.8026,1.8312,-4.6964,1.8584,0.6705,8.2128,0.9401,-0.3179,-4.0577,1.7107,0.3313,4.4504,9.0186,-0.6133,0.6123,0.1687,2.5819,-2.979,9.2538,-0.990528,0,1698374925,59
0.1299,1.3915,-0.3776,1.5415,2.2117,-4.2118,1.882,1.0035,9.9645,0.9678,-0.3171,-4.1185,1.3572,0.5169,4.5379,9.3856,-0.663,0.3382,-0.1012,2.4462,-3.1287,9.6597,-0.992643,0,1698374925,60
0.143,1.3163,-0.3753,1.1412,2.2849,-3.6862,1.7308,1.2632,11.8644,0.6536,-0.3259,-3.9935,0.8654,0.8032,4.5683,9.7731,-0.6751,-0.3451,-0.2393,2.2905,-3.3668,10.0081,-0.994285,0,1698374925,61
0.1535,1.2217,-0.3813,0.6947,1.9821,-3.128,1.3952,1.5294,13.1351,0.3096,-0.3421,-3.6254,0.3487,1.1453,4.6116,10.1729,-0.6402,-0.9371,-0.275,2.2161,-3.6011,10.3178,-0.995561,0,1698374925,62
0.1616,1.1005,-0.393,0.2334,1.654,-2.6262,0.9163,1.5607,13.7766,-0.2337,-0.3683,-3.0455,-0.0807,1.4033,4.7551,10.5404,-0.5594,-1.1363,-0.2311,2.2855,-3.7624,10.5888,-0.996552,0,1698374925,63
0.1667,0.9402,-0.4062,-0.1723,1.2534,-2.1981,0.3663,1.2238,14.1032,-0.8802,-0.4356,-2.3318,-0.416,1.4695,4.9762,10.828,-0.443,-1.3514,-0.1885,2.3991,-3.8568,10.8065,-0.997292,0,1698374925,64
0.1684,0.7695,-0.4179,-0.4156,0.8179,-1.8835,-0.1871,0.8626,14.2869,-1.4414,-0.5167,-1.5976,-0.6449,1.2852,5.1513,11.1264,-0.3577,-1.6856,-0.25,2.503,-4.0171,11.0371,-0.994089,0,1698374925,65
0.1689,0.6008,-0.4248,-0.3796,0.6509,-1.8829,-0.7506,0.268,14.8013,-1.8485,-0.5168,-0.9506,-0.7664,0.8697,5.254,11.578,-0.3613,-2.0261,-0.3957,2.6452,-4.2642,11.3105,-0.980027,0,1698374925,66
0.1689,0.4656,-0.422,-0.1003,0.8314,-1.9795,-1.1381,-0.7831,14.1789,-1.168,-0.4358,-0.4924,-0.9401,0.4251,5.2637,12.1016,-0.4561,-2.3408,-0.532,2.8495,-4.5433,11.5419,-0.958578,0,1698374925,67
0.1685,0.327,-0.4106,0.2974,0.9997,-1.9114,-1.3445,-1.4601,12.5758,0.3027,-0.3388,-0.2584,-1.3263,0.1514,5.213,12.5616,-0.6073,-2.5597,-0.6258,3.1528,-4.8472,11.6652,-0.944505,0,1698374925,68
0.1661,0.1531,-0.392,0.7559,1.6204,-1.7793,-1.688,-1.6125,11.1454,1.4373,-0.2729,-0.2257,-1.9153,0.0617,5.141,12.9038,-0.7469,-2.5312,-0.6962,3.499,-5.1672,11.6864,-0.816538,0,1698374925,69
0.1591,-0.0654,-0.3693,1.1603,2.3727,-1.5224,-1.9548,-1.5008,9.9755,2.5222,-0.2217,-0.4245,-2.538,0.0295,5.0185,13.0812,-0.817,-2.3429,-0.8011,3.7703,-5.4265,11.5353,-0.504079,0,1698374925,70
0.1463,-0.3717,-0.3479,1.3893,2.6954,-1.2394,-2.0522,-1.0992,10.1608,3.3893,-0.1734,-0.7953,-3.0396,0.0133,4.8052,13.0402,-0.7743,-2.0782,-1.0054,3.915,-5.5931,11.2012,-0.169559,0,1698374925,71
0.1286,-0.7309,-0.3333,1.3274,3.4889,-1.1277,-2.3144,-1.2739,10.2927,4.3011,-0.1478,-1.1976,-3.3909,0.0614,4.4936,12.7616,-0.6457,-1.8555,-1.2986,3.9494,-5.6947,10.7449,0.091464,0,1698374925,72
0.1069,-1.0954,-0.3281,1.0686,3.8913,-0.8851,-2.8308,-1.1509,10.733,4.9516,-0.116,-1.5262,-3.5734,0.1083,4.1527,12.3229,-0.5509,-1.801,-1.621,3.9234,-5.6926,10.2861,0.294313,0,1698374925,73
0.0831,-1.463,-0.3278,0.8273,3.598,-0.7316,-3.3947,-0.6432,11.5377,5.2998,-0.0453,-1.6127,-3.5839,0.1098,3.7922,11.8533,-0.5804,-1.6794,-1.9566,3.8206,-5.5654,9.9245,0.451872,0,1698374925,74
0.056,-1.8249,-0.3262,0.7351,3.4562,-0.9668,-3.8957,-0.3791,12.056,5.3855,0.0992,-1.3995,-3.4626,0.0169,3.4697,11.4203,-0.726,-1.4554,-2.317,3.6035,-5.407,9.6443,0.574253,0,1698374925,75
0.0235,-2.1273,-0.3196,0.7811,3.3205,-1.1444,-4.054,-0.1627,10.8523,5.4526,0.3161,-0.974,-3.3146,-0.2018,3.2527,11.0483,-0.932,-1.261,-2.6839,3.3367,-5.3334,9.421,0.669309,0,1698374925,76
-0.0137,-2.4533,-0.3084,0.9225,2.7473,-1.1673,-3.8829,-0.0975,8.8702,5.6768,0.5673,-0.4629,-3.2193,-0.4732,3.111,10.7467,-1.1764,-0.9694,-3.0012,3.0875,-5.3952,9.2772,0.74313,0,1698374925,77
-0.0527,-2.7379,-0.2948,1.077,1.8342,-1.2422,-3.6562,-0.2845,9.0652,5.3197,0.8332,-0.0573,-3.1887,-0.7909,3.0414,10.5208,-1.4556,-0.4395,-3.2766,2.8715,-5.5228,9.2091,0.707597,0,1698374925,78
-0.0901,-2.8926,-0.2807,1.1567,1.2971,-1.4368,-3.3243,-0.9498,9.6676,4.9533,1.1019,0.0974,-3.2323,-1.0767,3.0151,10.3867,-1.7638,0.3368,-3.5289,2.681,-5.6123,9.2094,0.478414,0,1698374925,79
-0.1261,-3.0202,-0.2664,1.2301,0.7138,-1.489,-2.9496,-1.1793,9.7452,4.786,1.3413,-0.0039,-3.3582,-1.2394,3.0142,10.3523,-2.0908,1.1324,-3.7351,2.4678,-5.6361,9.2591,0.175435,0,1698374925,80
-0.1602,-3.1287,-0.2516,1.3223,-0.0427,-1.3106,-2.4482,-0.7583,9.6981,4.5208,1.5247,-0.2863,-3.5761,-1.2839,3.0295,10.3906,-2.373,1.6063,-3.9055,2.2007,-5.6022,9.2976,-0.081266,0,1698374925,81
-0.1938,-3.1451,-0.2361,1.4306,-0.3678,-1.2572,-1.78,-0.4794,9.5247,4.4894,1.6816,-0.6002,-3.8331,-1.2127,3.0676,10.4491,-2.547,1.6327,-4.0566,1.9394,-5.5494,9.3052,-0.285955,0,1698374925,82
-0.2239,-3.0848,-0.2206,1.4936,-0.3348,-1.2745,-1.0131,-0.3625,9.0786,4.6013,1.8341,-0.8474,-4.0439,-1.0462,3.1499,10.4684,-2.5919,1.3558,-4.1953,1.7315,-5.5261,9.2813,-0.445178,0,1698374925,83
-0.2507,-2.985,-0.2043,1.5458,-0.2027,-1.1141,-0.1924,-0.0923,8.6393,4.4011,1.9458,-1.094,-4.1496,-0.8233,3.2629,10.3925,-2.4955,1.0231,-4.3157,1.5798,-5.5045,9.2144,-0.5689,0,1698374925,83
-0.2783,-2.8963,-0.1867,1.6099,-0.0532,-0.7868,0.6419,0.1376,8.1383,3.9961,1.9866,-1.3137,-4.1278,-0.5593,3.3719,10.1823,-2.2646,0.8158,-4.4153,1.4912,-5.4075,9.0866,-0.664558,0,1698374925,84
-0.3045,-2.8788,-0.1687,1.645,0.0637,-0.3612,1.4723,0.2956,7.688,3.6539,1.9696,-1.3778,-4.0026,-0.2487,3.4458,9.8413,-1.949,0.6974,-4.4926,1.4434,-5.2293,8.8756,-0.715865,0,1698374925,85
-0.3294,-2.7904,-0.1501,1.681,0.1623,0.1125,2.2426,0.5377,7.293,3.5001,1.9053,-1.2145,-3.7971,0.0763,3.4626,9.3821,-1.5632,0.5824,-4.5433,1.4178,-4.9973,8.5999,-0.546428,0,1698374925,86
-0.3546,-2.6778,-0.1303,1.729,0.3121,0.524,2.9491,0.8293,6.9237,3.4239,1.8102,-0.7604,-3.5523,0.3789,3.4016,8.8386,-1.1093,0.5775,-4.5537,1.4137,-4.7252,8.2672,-0.214627,0,1698374925,87
-0.3781,-2.5839,-0.1109,1.7557,0.4404,0.9415,3.5874,1.0843,6.7052,3.3856,1.7134,-0.0754,-3.3153,0.6452,3.293,8.2636,-0.6341,0.6913,-4.5166,1.433,-4.3943,7.8799,0.056564,0,1698374925,88
