right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_chest_ang_x,right_chest_ang_y,right_chest_ang_z,right_chest_acc_x,right_chest_acc_y,right_chest_acc_z,left_chest_ang_x,left_chest_ang_y,left_chest_ang_z,left_chest_acc_x,left_chest_acc_y,left_chest_acc_z,,,,Label
-0.2361,-3.0957,-0.1965,1.4917,0.2607,-2.7558,0.2015,-0.4528,10.2697,3.2221,3.6975,-0.778,0.5992,-9.9857,2.9601,-1.2893,5.3437,-0.9648,-0.6713,-10.1188,0.3063,0.708,0.76123,0,1698375258.991,83
-0.2638,-3.0292,-0.1803,1.5747,0.1499,-2.644,0.8175,0.0569,9.8243,3.0097,3.8389,-0.6523,0.5834,-9.5913,3.1024,-1.4165,5.4554,-0.8918,-0.8236,-9.9328,0.5567,0.6723,0.813574,0,1698375259.0003,84
-0.2915,-2.9507,-0.1633,1.5912,0.0443,-2.3764,1.434,0.4107,9.3193,2.8503,3.9299,-0.5914,0.4586,-9.1358,3.2018,-1.4421,5.4892,-0.5506,-0.8719,-9.632,0.7998,0.6029,0.854845,0,1698375259.0105,85
-0.3185,-2.8896,-0.1462,1.5717,-0.0071,-2.0688,2.0322,0.5085,8.7146,2.792,3.9793,-0.7085,0.3276,-8.6334,3.1982,-1.3861,5.4994,-0.0273,-0.8004,-9.2594,0.9902,0.5327,0.886847,0,1698375259.0207,86
-0.3447,-2.8762,-0.1291,1.5724,-0.0564,-1.7192,2.582,0.5425,8.0859,2.6994,3.8822,-0.8676,0.2565,-8.0895,3.2366,-1.2175,5.4339,0.6374,-0.5924,-8.8267,1.1293,0.4624,0.911542,0,1698375259.0307,87
-0.3696,-2.8399,-0.1121,1.6248,0.0451,-1.382,3.1028,0.5395,7.3773,2.7422,3.6746,-0.872,0.1655,-7.554,3.3127,-0.9253,5.3124,1.2823,-0.3276,-8.3193,1.2333,0.3651,0.930986,0,1698375259.041,88
-0.3935,-2.7786,-0.0954,1.6448,0.1035,-1.0331,3.5295,0.6711,7.0295,2.8467,3.4529,-0.7952,0.1213,-7.0274,3.3151,-0.6049,5.1566,1.8676,-0.0555,-7.7453,1.2992,0.275,0.946385,0,1698375259.0507,89
-0.416,-2.637,-0.0788,1.6177,0.1053,-0.6957,3.8549,0.8647,7.0392,2.7994,3.2177,-0.6146,0.1193,-6.5462,3.2982,-0.2921,4.8592,2.422,0.2223,-7.2006,1.3498,0.2459,0.958354,0,1698375259.062,90
-0.4378,-2.4485,-0.0615,1.6267,0.0693,-0.3459,4.0992,1.0076,6.9658,2.6717,3.0708,-0.418,0.1041,-6.1304,3.2715,-0.0221,4.4297,2.8696,0.4636,-6.7392,1.3688,0.284,0.967652,0,1698375259.0712,91
-0.4577,-2.3122,-0.0455,1.5946,-0.2084,0.1108,4.2378,1.3434,7.0889,2.397,3.0077,-0.1563,0.0803,-5.8006,3.1776,0.1966,4.0108,3.0997,0.6869,-6.3801,1.3025,0.3142,0.974874,0,1698375259.082,92
-0.4753,-2.1846,-0.0304,1.546,-0.4701,0.5635,4.2406,1.6889,7.2024,2.1619,2.8838,0.3632,-0.0139,-5.6623,3.1634,0.3812,3.7238,2.969,0.8356,-6.1228,1.2457,0.2895,0.980483,0,1698375259.0914,93
-0.4912,-1.9868,-0.016,1.544,-0.4731,0.8623,4.1159,1.8132,7.1957,2.1945,2.8353,0.8186,-0.2005,-5.6911,3.1625,0.5444,3.4651,2.4721,0.8974,-5.9403,1.2818,0.2906,0.98484,0,1698375259.1009,94
-0.5044,-1.8205,-0.0029,1.5546,-0.478,1.1362,3.8962,1.9175,7.1402,2.2369,2.8078,0.431,-0.3096,-5.7205,2.8689,0.5974,3.1227,2.1203,0.9463,-5.9068,1.2438,0.3826,0.988223,0,1698375259.111,95
-0.5162,-1.6702,0.0104,1.5517,-0.6658,1.5483,3.5859,2.1111,7.2882,2.0026,2.6365,-0.2195,-0.0399,-5.6693,2.408,0.5899,2.7988,1.8223,0.8854,-6.0318,1.155,0.4942,0.990852,0,1698375259.1202,96
-0.5259,-1.5099,0.0232,1.5096,-0.839,2.0422,3.1616,2.2612,7.5366,1.7073,2.425,-0.9659,0.2574,-5.7813,2.2161,0.6049,2.4816,1.14,0.7963,-6.1457,1.1028,0.5739,0.992894,0,1698375259.131,97
-0.5333,-1.3369,0.0353,1.4397,-0.9045,2.5077,2.6591,2.3587,7.6787,1.5663,2.1713,-1.3241,0.2327,-6.0359,2.3756,0.6399,2.1475,0.5717,0.7561,-6.2559,1.0711,0.6545,0.99448,0,1698375259.1402,98
-0.5389,-1.1224,0.047,1.3591,-0.8497,2.79,2.1631,2.0761,7.7338,1.664,1.82,-0.9257,0.2007,-6.2767,2.529,0.6795,1.8436,0.3084,0.6874,-6.4655,1.0534,0.7751,0.995713,0,1698375259.1509,99
-0.5413,-0.8883,0.0581,1.3028,-0.8208,2.9905,1.6466,1.6687,7.9815,1.6739,1.4371,-0.6511,0.2304,-6.5377,2.6372,0.6772,1.5547,0.1627,0.5803,-6.7124,1.0397,0.9,0.99667,0,1698375259.1606,0
-0.5403,-0.6378,0.0688,1.2771,-1.0148,3.2868,1.0826,1.5158,8.1855,1.2098,1.1568,-0.4507,0.2688,-6.7562,2.7404,0.6508,1.3091,0.1049,0.4631,-6.9625,1.0432,0.9784,0.997413,0,1698375259.1701,1
-0.5368,-0.3628,0.0789,1.2431,-1.3623,3.5818,0.5253,1.3752,8.2704,0.6879,0.9476,-0.364,0.3114,-6.9768,2.8329,0.6098,1.1805,0.1001,0.3839,-7.2051,0.9788,1.0374,0.997991,0,1698375259.1805,2
-0.5304,-0.0904,0.0888,1.214,-1.7055,3.7725,-0.0056,1.1676,8.4181,0.4439,0.7715,-0.4143,0.3283,-7.2285,2.9357,0.5661,1.1667,0.0929,0.3813,-7.5008,0.8203,1.1083,0.998431,0,1698375259.1908,3
-0.5195,0.1826,0.0987,1.1802,-1.8912,3.9028,-0.5373,0.9162,8.3065,0.3616,0.6117,-0.5999,0.3005,-7.5045,3.0015,0.5303,1.1568,-0.0081,0.4601,-7.8504,0.7276,1.1827,0.998661,0,1698375259.2013,4
-0.5032,0.4843,0.1087,1.1316,-1.9766,4.0526,-1.0593,0.7496,8.0904,0.2261,0.3972,-0.9197,0.2133,-7.8105,3.0766,0.5351,1.0485,-0.1735,0.5981,-8.2241,0.7276,1.2634,0.998205,0,1698375259.2107,5
-0.4837,0.7781,0.1196,1.1295,-1.8051,4.1331,-1.4955,0.4812,7.7414,0.2143,0.0526,-1.2703,0.132,-8.1324,3.1568,0.6038,0.8196,-0.3531,0.7538,-8.5769,0.7802,1.3518,0.996022,0,1698375259.2214,6
-0.4616,1.0861,0.1314,1.1916,-1.516,4.2579,-1.8607,0.1728,7.574,0.3453,-0.3183,-1.5869,0.1046,-8.4795,3.2101,0.7205,0.4517,-0.4644,0.8995,-8.8819,0.9023,1.4693,0.990754,0,1698375259.2302,7
-0.439,1.4116,0.1435,1.2179,-1.0529,4.3369,-2.0872,-0.1205,7.7214,0.5255,-0.591,-1.8022,0.1089,-8.88,3.3022,0.8761,-0.1229,-0.3174,0.999,-9.2391,1.0305,1.6066,0.976996,0,1698375259.2404,8
-0.4186,1.6173,0.1558,1.1898,-0.1673,4.2227,-2.0979,-0.4229,8.0788,0.6086,-0.7994,-1.8663,0.2,-9.3368,3.4352,1.018,-0.7942,0.0498,0.9306,-9.6079,1.1654,1.7822,0.940011,0,1698375259.2504,9
-0.4013,1.6179,0.1681,1.1851,0.7157,4.065,-1.9707,-0.4674,8.5227,0.7226,-0.9655,-1.8709,0.3108,-9.8161,3.5474,1.1158,-1.3326,0.3666,0.6159,-10.0051,1.3079,2.0201,0.824782,0,1698375259.2616,10
-0.3907,1.4034,0.1799,1.1501,1.3615,3.755,-1.6818,-0.7573,9.4114,0.8507,-1.1005,-1.8753,0.402,-10.271,3.6222,1.1721,-1.8446,0.4619,0.2563,-10.4664,1.3811,2.2616,0.552481,0,1698375259.2713,11
-0.3883,1.0646,0.1899,1.0626,1.8213,3.4111,-1.2317,-1.4002,10.3745,0.475,-1.1628,-2.0433,0.4924,-10.6861,3.7218,1.1603,-2.296,0.137,-0.3289,-10.8633,1.3744,2.4874,0.216511,0,1698375259.2802,12
-0.3914,0.729,0.1974,0.9857,1.9876,3.1653,-0.7431,-1.5676,10.9419,-0.1876,-1.1677,-2.0978,0.5763,-11.004,3.8234,1.1496,-2.4156,-0.209,-0.8797,-11.1619,1.2773,2.6125,-0.053559,0,1698375259.2905,13
-0.3966,0.4407,0.2035,0.9076,2.121,2.8099,-0.2196,-1.2975,11.2993,-0.5993,-1.1272,-2.0218,0.6457,-11.2666,3.9374,1.181,-2.2316,-0.4207,-1.0357,-11.4307,1.1229,2.6576,-0.251367,0,1698375259.3016,14
-0.4032,0.219,0.2084,0.7991,2.217,2.2509,0.3217,-1.0837,11.6063,-0.7475,-1.0744,-2.2013,0.6067,-11.5802,4.1079,1.2175,-2.0358,-0.8272,-0.9685,-11.7745,0.9606,2.7399,-0.38765,0,1698375259.3115,15
-0.4087,0.103,0.2114,0.6681,2.1356,1.8969,0.8359,-0.8861,12.1692,-0.6894,-1.2277,-2.5777,0.458,-11.9123,4.3933,1.2915,-1.986,-1.4889,-0.74,-12.2246,0.9085,2.8257,-0.299085,0,1698375259.3215,16
-0.4093,0.1325,0.2121,0.5182,1.6582,2.0002,1.2642,-0.5448,13.0979,-0.4772,-1.7132,-3.118,0.3083,-12.1982,4.8197,1.3597,-2.0232,-2.3735,-0.5727,-12.6886,1.0819,2.828,-0.043698,0,1698375259.3319,17
-0.4043,0.2484,0.211,0.3444,1.0999,1.9851,1.6523,-0.5349,13.8118,0.2553,-2.3775,-3.5803,0.2842,-12.3354,5.2508,1.2689,-2.1381,-3.1765,-0.5552,-13.0022,1.3972,2.687,0.108568,0,1698375259.3414,17
-0.3962,0.4221,0.2069,0.1164,1.0753,1.6214,2.0142,-0.9543,12.6883,2.1215,-2.977,-3.8626,0.3242,-12.2452,5.6146,0.9789,-2.1234,-3.5591,-0.5638,-13.0604,1.7341,2.3549,0.184399,0,1698375259.3508,18
-0.3876,0.5555,0.1957,-0.2598,1.2428,1.3167,2.286,-1.0221,10.9709,3.7997,-3.3302,-3.7479,0.4047,-11.9629,5.7672,0.5858,-2.0523,-3.3859,-0.4145,-12.8831,2.0864,1.8869,0.251176,0,1698375259.3602,19
-0.3812,0.5134,0.1762,-0.7527,1.1659,1.2462,2.5388,-0.8821,10.8874,4.6116,-3.2602,-3.0597,0.4775,-11.5654,5.6976,0.1923,-2.1156,-2.8806,-0.1435,-12.5306,2.4057,1.3755,0.328964,0,1698375259.3708,20
-0.3806,0.3518,0.1514,-1.1891,1.458,0.9631,3.0974,-1.3857,11.4326,5.2217,-2.8778,-2.1187,0.494,-11.1684,5.5404,-0.107,-2.1945,-2.1848,0.1293,-11.9903,2.6136,0.8089,0.41642,0,1698375259.3803,21
-0.3842,0.1827,0.124,-1.4815,1.7174,0.7577,3.7801,-1.9046,11.2835,5.1749,-2.3651,-1.1372,0.4394,-10.7743,5.3579,-0.2894,-2.2491,-1.4722,0.3709,-11.3603,2.7,0.2322,0.491113,0,1698375259.3908,22
-0.3856,0.1754,0.0949,-1.7542,1.3078,0.985,4.3018,-1.7798,11.3612,3.9949,-1.9039,-0.5053,0.2377,-10.3765,5.2172,-0.4164,-2.1908,-1.0158,0.6481,-10.873,2.6188,-0.2142,0.551177,0,1698375259.4004,23
-0.3808,0.3277,0.064,-2.1034,1.0058,1.032,4.7489,-1.7141,10.4428,3.4995,-1.7961,-0.1849,-0.0323,-10.0132,5.1798,-0.4801,-2.0297,-0.825,0.9214,-10.4954,2.5426,-0.4609,0.605858,0,1698375259.4106,24
-0.3696,0.5157,0.0303,-2.4435,0.8565,1.187,4.6495,-0.8976,9.3822,3.5812,-2.0465,0.2592,-0.2915,-9.6167,5.1975,-0.5477,-2.1977,-0.6316,1.1933,-10.1518,2.5727,-0.5747,0.66181,0,1698375259.4204,25
-0.355,0.7061,-0.005,-2.6634,0.496,1.6091,4.2204,-0.0274,9.77,3.5121,-2.4736,0.7626,-0.5328,-9.2264,5.2853,-0.6566,-2.5924,-0.3816,1.4241,-9.9032,2.7091,-0.6028,0.703491,0,1698375259.4302,26
-0.3397,0.842,-0.0403,-2.8526,-0.0892,1.9429,3.9297,-0.0902,10.7696,3.7927,-2.9613,1.1561,-0.7152,-8.9451,5.5066,-0.7086,-3.083,0.0094,1.6408,-9.815,2.9669,-0.5096,0.693893,0,1698375259.4407,27
-0.3251,0.9239,-0.0749,-3.1037,-0.5062,2.2456,3.6963,-0.3133,11.7176,3.9792,-3.416,1.4448,-0.8065,-8.8159,5.7684,-0.7043,-3.6797,0.5874,1.7674,-9.8319,3.257,-0.3533,0.656599,0,1698375259.4502,28
-0.3111,1.021,-0.109,-3.3222,-1.0133,2.5932,3.434,-0.5106,12.1864,4.0411,-3.7564,1.6911,-0.8067,-8.8457,5.9359,-0.6898,-3.9864,0.8515,1.6851,-9.9577,3.4849,-0.1232,0.629204,0,1698375259.4605,29
-0.297,1.1195,-0.1429,-3.4279,-1.6014,2.7695,3.0428,-0.7951,12.9445,3.806,-3.9014,1.9975,-0.6868,-8.9833,5.9032,-0.7314,-4.0013,0.974,1.8674,-10.2006,3.3816,0.1206,0.60533,0,1698375259.4708,30
-0.2817,1.2417,-0.1763,-3.4892,-1.7251,2.5698,2.5744,-1.509,12.9117,3.6393,-3.8539,2.4383,-0.4853,-9.1786,5.7142,-0.848,-3.7683,1.024,1.8701,-10.3532,3.0897,0.2676,0.580263,0,1698375259.4807,31
-0.2652,1.3369,-0.209,-3.5063,-1.8544,2.3584,2.0053,-2.0672,12.1368,3.4909,-3.7403,2.8813,-0.2965,-9.3872,5.4282,-0.978,-3.4305,0.8131,1.4726,-10.3883,2.8127,0.3616,0.551713,0,1698375259.4906,32
-0.2484,1.4199,-0.2407,-3.4419,-1.8841,2.1321,1.3212,-2.2396,11.4143,3.1846,-3.6546,3.1614,-0.1805,-9.561,5.0529,-1.07,-3.1511,0.6135,1.1749,-10.2971,2.5096,0.3971,0.520298,0,1698375259.5012,33
-0.2309,1.5004,-0.2709,-3.4025,-1.8236,1.721,0.5155,-2.1966,10.7534,2.9335,-3.5701,3.3219,-0.1646,-9.63,4.6574,-1.0633,-2.9801,0.4559,1.0246,-10.054,2.2448,0.3237,0.486649,0,1698375259.5107,34
-0.213,1.5181,-0.2989,-3.3379,-1.8235,1.2774,-0.3712,-2.1266,10.2153,2.7345,-3.3946,3.4073,-0.234,-9.5676,4.269,-0.9505,-2.6402,0.475,0.9684,-9.7026,1.9367,0.1691,0.448285,0,1698375259.5214,35
-0.1938,1.5448,-0.3256,-3.1857,-1.6079,0.7384,-1.2465,-2.1596,9.545,2.551,-3.0571,3.3715,-0.3833,-9.371,3.8796,-0.7829,-2.2893,0.8375,0.9136,-9.3086,1.6044,0.1337,0.376853,0,1698375259.5315,36
-0.1733,1.6164,-0.3502,-3.0094,-1.3415,0.2236,-2.0882,-2.0636,8.8033,2.3904,-2.611,3.3692,-0.5633,-9.0348,3.5053,-0.6137,-2.3141,1.4463,0.9017,-8.8788,1.2851,0.2359,0.23783,0,1698375259.5419,37
-0.1523,1.7611,-0.3717,-2.8214,-0.9838,-0.2207,-2.8452,-1.957,8.0866,2.3508,-2.0948,3.5387,-0.7064,-8.5611,3.1763,-0.4863,-2.3547,2.07,0.8005,-8.3966,1.0219,0.3559,0.022091,0,1698375259.5515,38
-0.1313,1.841,-0.3913,-2.5863,-0.5372,-0.7703,-3.4766,-1.9622,7.6483,2.3709,-1.5294,3.862,-0.775,-7.997,2.9133,-0.4154,-2.2456,2.5817,0.6435,-7.9083,0.8524,0.4985,-0.204962,0,1698375259.5618,39
-0.1104,1.8955,-0.4092,-2.3894,-0.065,-1.3301,-3.9508,-2.0044,7.4068,2.2149,-1.0332,4.1175,-0.6988,-7.4113,2.6657,-0.4173,-2.0195,2.9238,0.5189,-7.4105,0.7491,0.6914,-0.382466,0,1698375259.571,40
-0.0904,1.9292,-0.4252,-2.2565,0.2531,-1.7922,-4.2706,-2.1141,7.2053,1.9564,-0.5694,4.3483,-0.6344,-6.8604,2.472,-0.3933,-1.5839,3.152,0.3515,-6.8951,0.7239,0.9457,-0.520343,0,1698375259.5808,41
-0.0721,1.9116,-0.4404,-2.1175,0.369,-2.1775,-4.4534,-2.1662,6.9545,1.7339,-0.2074,4.5591,-0.6654,-6.374,2.3465,-0.3159,-1.0367,3.0258,0.0629,-6.4325,0.776,1.2229,-0.627436,0,1698375259.5908,42
-0.0546,1.9063,-0.4557,-2.0069,0.2647,-2.5365,-4.4982,-2.0279,6.7064,1.5555,-0.06,4.5106,-0.6469,-5.9601,2.1934,-0.2507,-0.5308,2.4507,-0.2038,-6.0681,0.7617,1.3833,-0.710619,0,1698375259.6005,43
-0.0387,1.8698,-0.4702,-1.9174,0.084,-2.9636,-4.3898,-2.0974,6.5859,1.4917,0.0315,4.3375,-0.5822,-5.6306,2.048,-0.1851,-0.1242,1.8573,-0.4213,-5.7642,0.7551,1.4495,-0.775229,0,1698375259.6103,44
-0.0245,1.763,-0.4837,-1.7987,-0.0256,-3.4419,-4.1506,-2.4323,6.5047,1.4778,0.0991,3.9286,-0.2499,-5.364,1.9091,-0.1414,0.1558,1.5635,-0.6268,-5.526,0.7473,1.4239,-0.825414,0,1698375259.6203,45
-0.0123,1.5919,-0.496,-1.6859,-0.1424,-3.9139,-3.8215,-2.6966,6.5022,1.417,0.0783,3.4772,0.0355,-5.2189,1.7973,-0.108,0.185,1.533,-0.7941,-5.3739,0.6533,1.3633,-0.864394,0,1698375259.6308,46
-0.0022,1.4681,-0.5068,-1.5905,-0.3626,-4.3684,-3.4288,-2.8034,6.6291,1.2943,0.0648,3.1454,0.0007,-5.2147,1.7459,-0.0994,0.0321,1.4973,-0.9692,-5.3086,0.6014,1.3423,-0.89467,0,1698375259.6402,47
0.006,1.3497,-0.5158,-1.4535,-0.5745,-4.7563,-2.9763,-2.7206,6.7234,1.2055,0.1471,2.793,-0.0767,-5.324,1.7245,-0.102,-0.4718,1.4245,-1.1674,-5.1513,0.5852,1.3665,-0.918187,0,1698375259.6508,48
0.0128,1.2023,-0.523,-1.2915,-0.8789,-5.0355,-2.5268,-2.3545,6.6536,1.1304,0.2835,2.5389,-0.1683,-5.5,1.7263,-0.0736,-1.009,1.3534,-1.3964,-5.1251,0.6653,1.4858,-0.936454,0,1698375259.6614,49
0.0194,1.0627,-0.5279,-1.1072,-1.1255,-5.3051,-2.0738,-1.8689,6.5121,1.1535,0.4236,2.3024,-0.2658,-5.7401,1.8282,-0.0339,-1.0717,1.2488,-1.4941,-5.4548,0.7743,1.62,-0.950642,0,1698375259.6706,50
0.0255,0.9272,-0.5298,-0.8827,-1.1654,-5.5717,-1.5778,-1.5543,6.4312,1.1678,0.5536,2.0939,-0.3825,-6.0694,2.0458,0.0148,-0.9286,0.7917,-1.5121,-5.9116,0.8763,1.7022,-0.961662,0,1698375259.6805,50
0.0318,0.8755,-0.5292,-0.6677,-1.2552,-5.6628,-1.0895,-1.3206,6.4144,1.0139,0.6598,1.8869,-0.4808,-6.4318,2.3105,0.093,-0.8014,-0.0576,-1.6803,-6.3961,1.0398,1.8821,-0.970222,0,1698375259.6913,51
0.0399,0.9036,-0.5262,-0.4395,-1.3488,-5.5947,-0.694,-1.0391,6.6317,0.9658,0.7252,1.651,-0.5768,-6.7889,2.6382,0.2102,-0.6624,-0.8826,-1.8962,-6.843,1.2084,2.1269,-0.97687,0,1698375259.7017,52
0.0494,0.9365,-0.5184,-0.1319,-1.6516,-5.3824,-0.3843,-0.2688,6.3475,1.0316,0.7785,1.4201,-0.6513,-7.0871,2.9983,0.3097,-0.5392,-1.5549,-1.9581,-7.2508,1.3237,2.2282,-0.982035,0,1698375259.712,53
0.0599,0.9682,-0.5045,0.2226,-1.8109,-5.3028,-0.0108,0.6243,5.9642,1.2318,0.8242,1.1385,-0.7041,-7.3396,3.3262,0.3338,-0.556,-1.7209,-1.8384,-7.7105,1.3894,2.2223,-0.986046,0,1698375259.7218,54
0.071,0.9936,-0.4848,0.6069,-1.4259,-5.379,0.4737,0.7225,6.0236,1.4314,0.8214,0.8201,-0.7664,-7.5943,3.6399,0.3117,-0.7104,-1.5081,-1.6244,-8.1496,1.5046,2.1655,-0.989161,0,1698375259.7312,55
0.082,1.0156,-0.4615,1.0943,-0.8567,-5.4714,0.9863,0.3706,6.1056,1.3182,0.7936,0.41,-0.842,-7.8356,3.9552,0.2859,-0.833,-1.2721,-1.4003,-8.4615,1.7202,2.0952,-0.991581,0,1698375259.7407,56
0.0934,1.0803,-0.4355,1.592,-0.3422,-5.3182,1.4083,0.1171,6.3536,1.0139,0.8342,-0.0475,-0.9034,-8.0327,4.2271,0.2956,-0.8464,-0.9167,-1.175,-8.7637,1.9572,2.0481,-0.993461,0,1698375259.7506,57
0.1057,1.1607,-0.4082,1.8971,0.0447,-4.8413,1.6909,0.0918,6.7361,0.7835,0.9664,-0.3926,-0.9135,-8.2323,4.4727,0.3635,-1.0025,-0.6091,-0.9353,-9.0783,2.1698,2.1286,-0.994921,0,1698375259.7606,58
0.1185,1.1766,-0.383,1.9869,0.4551,-4.4649,1.8235,0.0948,7.5669,0.6986,1.109,-0.6785,-0.8694,-8.5031,4.6996,0.4972,-1.2746,-0.4562,-0.7303,-9.3684,2.3521,2.3017,-0.996055,0,1698375259.7704,59
0.1311,1.1338,-0.3622,1.9004,0.6665,-4.0575,1.8209,0.0819,8.3218,1.1058,1.2335,-1.0412,-0.7635,-8.8465,4.8663,0.7224,-1.5081,-0.4644,-0.5976,-9.6488,2.4699,2.4223,-0.996936,0,1698375259.7808,60
0.1427,1.0767,-0.3502,1.5949,0.8895,-3.5416,1.777,0.2545,9.3962,1.5752,1.3003,-1.3834,-0.6004,-9.206,4.9623,0.9305,-1.6749,-0.6762,-0.5183,-9.9125,2.548,2.4479,-0.99762,0,1698375259.7902,61
0.1525,1.0433,-0.3496,1.1334,1.2451,-3.0591,1.6143,0.4561,10.743,1.5207,1.2696,-1.5828,-0.3739,-9.4994,5.074,0.9815,-1.744,-0.989,-0.4525,-10.1936,2.5716,2.3797,-0.998151,0,1698375259.8008,62
0.1601,1.0049,-0.3578,0.6158,1.298,-2.5029,1.2382,0.7816,11.7181,1.1429,1.1306,-1.6319,-0.0992,-9.6933,5.2132,0.8853,-1.6299,-1.3163,-0.3681,-10.5043,2.546,2.3188,-0.998131,0,1698375259.8107,63
0.1657,0.9101,-0.3712,0.1617,1.0732,-1.8578,0.6496,1.089,12.8205,0.4788,0.7969,-1.5934,0.1244,-9.8584,5.4036,0.7657,-1.4619,-1.6088,-0.2932,-10.8157,2.5267,2.4225,-0.854321,0,1698375259.8204,64
0.1702,0.7738,-0.3866,-0.1885,0.8322,-1.3575,-0.0642,1.1674,13.657,-0.1018,0.2914,-1.7391,0.2274,-10.1192,5.6335,0.7345,-1.2905,-1.9043,-0.1975,-11.2065,2.5168,2.6955,-0.604699,0,1698375259.8308,65
0.173,0.6232,-0.4002,-0.3959,0.8588,-1.0908,-0.7822,1.1738,14.1835,-0.3247,-0.2486,-2.0823,0.2801,-10.5898,5.7881,0.8071,-1.1413,-2.3016,-0.061,-11.7754,2.4273,3.0542,-0.420416,0,1698375259.8408,66
0.1735,0.4618,-0.4065,-0.3255,0.4867,-0.5769,-1.287,1.0237,14.5198,0.1979,-0.7508,-2.5125,0.3696,-11.2929,5.8084,0.8968,-1.1233,-2.5267,0.0698,-12.348,2.1359,3.3059,-0.317048,0,1698375259.8512,67
0.1729,0.3333,-0.4023,-0.0685,0.1695,-0.1437,-1.5548,0.2127,14.2015,1.3818,-1.1425,-2.8833,0.509,-12.0855,5.662,0.8289,-1.1017,-2.3172,0.1807,-12.7767,1.6694,3.263,-0.237751,0,1698375259.8607,68
0.1714,0.2089,-0.39,0.2685,0.1975,0.3309,-1.8871,-0.4003,13.0694,2.2837,-1.2985,-2.9352,0.6471,-12.7484,5.3735,0.4335,-1.0193,-1.9432,0.1782,-12.9784,1.2292,2.992,-0.142967,0,1698375259.8707,69
0.1661,0.0016,-0.3731,0.6262,0.1205,0.962,-2.2961,-0.4229,12.2584,2.9485,-1.1657,-2.7037,0.6658,-13.0957,4.985,-0.2591,-0.9041,-1.7379,-0.029,-12.982,0.9827,2.5851,-0.073865,0,1698375259.8806,70
0.1544,-0.3261,-0.356,0.8861,0.7628,1.0943,-2.7109,-0.8286,12.2946,4.1156,-0.7899,-2.4498,0.5209,-13.1137,4.5074,-1.0437,-0.6877,-1.5452,-0.3417,-12.8247,0.8811,2.11,-0.027516,0,1698375259.8903,71
0.1361,-0.7285,-0.3438,0.8828,1.537,1.1791,-3.213,-0.8085,12.1099,4.8985,-0.2057,-2.2824,0.3138,-12.7647,3.9857,-1.7127,-0.3765,-1.1594,-0.6443,-12.4371,0.8117,1.7004,-0.049579,0,1698375259.9013,72
0.1126,-1.0692,-0.3406,0.6626,1.8733,1.5271,-3.7052,-0.4436,12.1645,4.8073,0.5702,-2.0629,0.1554,-12.0762,3.5216,-2.1597,0.0255,-0.8769,-0.9133,-11.9152,0.709,1.3322,-0.174705,0,1698375259.9103,73
0.0872,-1.3369,-0.3431,0.4382,2.2708,1.4574,-4.0039,-0.8756,11.69,5.1329,1.4515,-1.7023,0.0683,-11.2626,3.1607,-2.4055,0.5303,-0.6224,-1.0669,-11.3848,0.4915,0.9602,-0.121338,0,1698375259.9238,74
0.055,-1.6853,-0.3443,0.3797,2.3955,1.2345,-4.0818,-1.329,10.5721,5.4461,2.2818,-1.3993,0.0483,-10.5222,2.8624,-2.4973,1.2301,-0.222,-1.0337,-10.9667,0.2125,0.6614,0.124725,0,1698375259.9334,75
0.0193,-2.0714,-0.3398,0.5297,1.3693,1.3894,-3.9939,-0.8661,10.672,4.6963,2.873,-1.3761,0.0779,-9.9275,2.6168,-2.4636,2.0079,0.1299,-0.8741,-10.6481,-0.0398,0.4603,0.31778,0,1698375259.9422,76
-0.0124,-2.3527,-0.3297,0.7755,0.0957,1.3504,-3.6496,-0.74,10.8042,3.9235,3.0178,-1.6214,0.2049,-9.4593,2.4376,-2.3059,2.653,0.4621,-0.6547,-10.3968,-0.2283,0.353,0.469753,0,1698375259.9518,77
-0.0459,-2.6366,-0.315,1.0224,-0.1265,0.664,-3.0635,-1.8283,10.3464,3.8809,2.8729,-1.8511,0.3334,-9.3032,2.3494,-2.0102,3.1106,0.7388,-0.4076,-10.2086,-0.3143,0.2292,0.587525,0,1698375259.9615,78
-0.0806,-2.9664,-0.2979,1.1668,0.2165,-0.2433,-2.4991,-2.9414,10.0279,4.1318,2.7475,-1.9298,0.3965,-9.4148,2.3597,-1.6678,3.4106,0.8132,-0.1926,-10.1181,-0.3014,0.1361,0.669899,0,1698375259.9713,79
-0.114,-3.1062,-0.2819,1.2495,0.2647,-0.7325,-2.0633,-2.9414,10.1756,4.1343,2.6962,-2.0489,0.4344,-9.6805,2.4816,-1.3165,3.6931,0.5778,-0.0367,-10.1886,-0.2059,0.1848,0.733704,0,1698375259.9808,80
-0.1455,-3.1127,-0.2669,1.3046,0.0636,-1.0911,-1.6473,-2.6246,10.7532,3.8107,2.6146,-2.0622,0.4844,-10.0617,2.6936,-1.0146,4.0992,0.0915,-0.0324,-10.3176,-0.0267,0.2796,0.79225,0,1698375259.9904,81
