right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_back_ang_x,right_back_ang_y,right_back_ang_z,right_back_acc_x,right_back_acc_y,right_back_acc_z,left_back_ang_x,left_back_ang_y,left_back_ang_z,left_back_acc_x,left_back_acc_y,left_back_acc_z,,,,Label
-0.2896,0.4934,0.1175,-0.2674,1.8242,2.3385,0.8207,-1.4756,11.4333,2.6389,2.7885,-3.1981,-3.913,12.2956,-0.4997,2.9954,1.7444,-2.8567,-1.6699,12.2829,-0.5465,1.2009,0.788652,0,1698375506.4806,24
-0.2828,0.5743,0.1057,-0.5516,2.064,1.9462,0.7377,-1.2608,11.1087,3.0082,3.8725,-2.7255,-2.8123,12.1327,-0.5254,2.8911,1.7452,-2.5974,-2.1284,12.07,-0.5409,1.1255,0.793931,0,1698375506.4906,24
-0.2721,0.7409,0.0909,-0.8183,1.7406,2.0837,0.4525,-0.421,10.7443,3.1033,4.7733,-2.2341,-1.6966,11.8943,-0.6002,2.7508,1.8661,-2.1924,-2.5544,11.7288,-0.6038,1.0332,0.809273,0,1698375506.5004,25
-0.2589,0.9043,0.0736,-1.0969,1.3446,2.43,0.1475,0.52,10.4503,3.1326,5.4116,-1.82,-0.6663,11.6246,-0.7101,2.5942,2.1594,-1.8581,-2.9083,11.2731,-0.6995,0.9487,0.841267,0,1698375506.5105,26
-0.2456,0.9951,0.0546,-1.323,1.1316,2.693,-0.0621,1.1675,9.9574,3.4143,5.7233,-1.5392,0.1074,11.3205,-0.7648,2.4301,2.4835,-1.6786,-3.1269,10.7642,-0.8,0.8871,0.875202,0,1698375506.5205,26
-0.2337,1.0136,0.0343,-1.5218,0.9388,2.9066,-0.1653,1.4716,9.8717,3.5944,5.8512,-1.253,0.538,10.9638,-0.7091,2.3534,2.7855,-1.5204,-3.1783,10.2695,-0.8725,0.8844,0.901535,0,1698375506.5305,27
-0.2233,0.9986,0.0129,-1.7699,0.7627,3.0334,-0.1551,1.1826,10.054,3.6912,5.8278,-0.7989,0.725,10.6362,-0.6339,2.3814,3.1675,-1.2348,-3.0307,9.8515,-0.9162,0.935,0.921898,0,1698375506.5404,28
-0.2139,1.0051,-0.0104,-1.9492,0.5365,3.1744,-0.1012,0.6834,10.125,3.6542,5.7475,-0.3004,0.7348,10.3315,-0.5198,2.4206,3.5647,-0.9448,-2.669,9.574,-0.8769,1.0507,0.915511,0,1698375506.5505,28
-0.205,0.9883,-0.0354,-2.1123,0.267,3.2917,-0.0508,0.1563,10.0658,3.5495,5.7984,0.0586,0.6061,10.0411,-0.3098,2.4538,3.8307,-0.711,-2.163,9.4206,-0.7224,1.1943,0.843298,0,1698375506.5605,29
-0.1965,0.93,-0.0612,-2.2147,-0.0736,3.364,-0.0125,-0.4321,9.7798,3.3629,5.9513,0.2216,0.4319,9.7698,-0.0399,2.4835,3.9487,-0.4271,-1.6141,9.2964,-0.4816,1.2839,0.80151,0,1698375506.5711,30
-0.1887,0.8563,-0.0885,-2.2818,-0.4429,3.4295,0.0053,-0.9202,9.5181,3.0918,6.1621,0.1752,0.3341,9.5009,0.2409,2.5697,3.9593,-0.1053,-1.0991,9.1727,-0.2328,1.3886,0.837358,0,1698375506.5815,30
-0.1821,0.7993,-0.1167,-2.4413,-0.6727,3.3875,0.0021,-1.2931,9.2066,2.8874,6.3531,-0.1523,0.2837,9.2687,0.52,2.6652,3.8713,0.1814,-0.6513,9.0667,-0.0398,1.5243,0.87363,0,1698375506.5916,31
-0.1772,0.716,-0.1432,-2.4798,-0.8657,3.1427,-0.0498,-1.4919,9.056,2.7518,6.3907,-0.6998,0.1764,9.1001,0.7244,2.7121,3.7263,0.3674,-0.2729,9.0144,0.1125,1.6068,0.901845,0,1698375506.6016,32
-0.1733,0.6121,-0.1671,-2.4387,-0.8988,2.91,-0.068,-1.6017,8.5865,2.6468,6.2844,-1.1089,0.0931,9.0082,0.8225,2.863,3.5352,0.4625,0.0569,9.0421,0.2169,1.6696,0.92376,0,1698375506.6112,32
-0.17,0.5296,-0.1878,-2.388,-0.9015,2.6286,-0.1093,-1.7294,7.849,2.7729,6.2078,-1.3687,0.0684,8.9996,0.8825,3.0785,3.2803,0.4818,0.3437,9.1398,0.2764,1.7461,0.940781,0,1698375506.62,33
-0.1674,0.4676,-0.2064,-2.2462,-0.8696,2.1221,-0.2122,-2.0024,7.7877,2.9556,6.2122,-1.7213,0.0296,9.0606,0.9579,3.2133,2.9987,0.5053,0.5511,9.2713,0.318,1.7935,0.953968,0,1698375506.6305,34
-0.1653,0.4081,-0.224,-2.1264,-0.6828,1.594,-0.3143,-2.2414,8.1063,2.7105,6.3238,-2.1443,-0.0695,9.1796,1.018,3.3324,2.6957,0.5866,0.6901,9.4159,0.3399,1.8228,0.964152,0,1698375506.6404,34
-0.1631,0.3678,-0.2397,-2.0133,-0.5301,1.1054,-0.4549,-2.318,8.4933,2.3293,6.5281,-2.3851,-0.2079,9.3524,1.0407,3.5092,2.3649,0.6089,0.7733,9.5734,0.3345,1.8205,0.971996,0,1698375506.6505,35
-0.1601,0.3498,-0.2537,-1.8482,-0.5308,0.5997,-0.6264,-2.4149,8.653,2.27,6.8232,-2.36,-0.3469,9.4479,0.9613,3.7418,2.0764,0.5503,0.7834,9.7257,0.3278,1.7476,0.92436,0,1698375506.6602,36
-0.1561,0.3495,-0.2663,-1.6972,-0.5015,0.0996,-0.8285,-2.3734,8.5287,2.4452,6.9927,-2.026,-0.4659,9.5702,0.9157,3.8731,1.8941,0.5142,0.718,9.8579,0.309,1.6546,0.664493,0,1698375506.6706,36
-0.152,0.3518,-0.2775,-1.5591,-0.195,-0.3527,-1.0256,-2.1576,8.6599,2.4913,6.7929,-1.2305,-0.5584,9.7454,0.9142,3.915,1.8334,0.5271,0.5759,9.913,0.2814,1.5474,0.29333,0,1698375506.6807,37
-0.148,0.3461,-0.2876,-1.4227,0.2332,-0.7535,-1.1992,-1.9519,8.9121,2.3731,6.3888,-0.1977,-0.5603,9.7903,0.8291,3.9076,1.8928,0.5925,0.3958,9.9122,0.2689,1.4283,0.011754,0,1698375506.6906,38
-0.1441,0.3572,-0.297,-1.334,0.4456,-1.006,-1.3382,-1.7658,9.1405,2.2377,5.862,0.8125,-0.4195,9.7891,0.7796,3.7905,1.9995,0.6347,0.2106,9.8988,0.2556,1.3467,-0.102504,0,1698375506.7009,38
-0.1397,0.3699,-0.3063,-1.267,0.4946,-1.157,-1.4539,-1.48,9.3652,2.1133,5.2269,1.6909,-0.1585,9.8174,0.7496,3.6372,2.0746,0.5559,0.0558,9.8426,0.2529,1.2786,-0.025528,0,1698375506.7113,39
-0.1349,0.3769,-0.3153,-1.2144,0.583,-1.339,-1.5404,-1.2482,9.5008,2.0742,4.5709,2.3612,0.1304,9.847,0.739,3.5131,2.018,0.4146,0.0113,9.806,0.234,1.309,0.082094,0,1698375506.7201,39
-0.1305,0.3792,-0.3244,-1.2027,0.6056,-1.4523,-1.576,-1.1414,9.6614,2.0189,4.0425,2.7856,0.3522,9.8227,0.7745,3.4036,1.9458,0.4292,0.0424,9.8449,0.1544,1.376,0.145956,0,1698375506.7307,40
-0.1266,0.3605,-0.3337,-1.1736,0.5363,-1.4797,-1.5696,-1.0084,9.9337,1.9396,3.6773,2.9226,0.5185,9.786,0.8232,3.2924,1.8966,0.5267,0.0623,9.8879,0.1538,1.3596,0.223721,0,1698375506.7411,41
-0.1232,0.3412,-0.3428,-1.1337,0.3401,-1.484,-1.5279,-0.938,10.1989,1.8545,3.4406,2.8484,0.6119,9.7815,0.8691,3.2035,1.7664,0.5512,0.0888,9.8729,0.2487,1.3147,0.3177,0,1698375506.7502,41
-0.12,0.3559,-0.3518,-1.0974,0.0438,-1.4183,-1.4845,-0.9432,10.3177,1.755,3.3487,2.7669,0.6145,9.7815,0.901,3.1428,1.5996,0.624,0.1529,9.8472,0.2791,1.274,0.376499,0,1698375506.7606,42
-0.1168,0.3583,-0.3606,-1.0277,-0.2862,-1.3247,-1.4499,-0.9374,10.3419,1.7542,3.4443,2.9498,0.6157,9.7587,0.8931,3.1294,1.4087,0.6635,0.2299,9.8124,0.2728,1.2593,0.291833,0,1698375506.7704,43
-0.1138,0.3443,-0.3691,-0.971,-0.4683,-1.3295,-1.4188,-0.952,10.2113,1.8805,3.7717,3.5589,0.7198,9.7138,0.8475,3.1443,1.2306,0.6098,0.2906,9.7438,0.292,1.2368,0.064429,0,1698375506.7803,43
-0.1109,0.3329,-0.3767,-0.9171,-0.5203,-1.3844,-1.3878,-0.9383,9.9043,2.0299,4.2348,4.3047,0.8824,9.641,0.8176,3.162,1.0522,0.5996,0.3514,9.6707,0.3085,1.1937,-0.167921,0,1698375506.7911,44
-0.1084,0.3006,-0.3836,-0.8676,-0.5368,-1.3597,-1.3484,-0.8483,9.5747,2.0634,4.5528,4.6693,0.9755,9.5558,0.8311,3.1012,0.8701,0.6641,0.4105,9.6058,0.3186,1.1672,-0.35305,0,1698375506.8001,45
-0.1066,0.2591,-0.3893,-0.7905,-0.6169,-1.2161,-1.3093,-0.6602,9.2978,1.995,4.5781,4.4718,0.9404,9.4768,0.8605,3.0091,0.7339,0.7816,0.4454,9.5683,0.3356,1.1685,-0.497306,0,1698375506.8105,45
-0.1052,0.2283,-0.3936,-0.682,-0.7823,-1.0432,-1.2874,-0.45,9.1611,1.9946,4.3695,3.8037,0.7964,9.4312,0.8713,2.9667,0.6604,0.8626,0.4537,9.5563,0.3493,1.157,-0.609398,0,1698375506.8202,46
-0.1036,0.2002,-0.3971,-0.615,-0.8724,-0.9225,-1.261,-0.2988,9.1295,1.9929,3.9892,2.8962,0.5798,9.4282,0.8532,2.9781,0.6008,0.8394,0.438,9.5697,0.3353,1.1507,-0.696464,0,1698375506.8317,47
-0.1013,0.197,-0.4005,-0.5634,-0.8964,-1.0393,-1.1988,-0.301,9.1095,1.9804,3.5311,1.9637,0.3493,9.4381,0.8448,3.0033,0.534,0.8819,0.4216,9.6084,0.3109,1.1811,-0.764162,0,1698375506.8414,47
-0.0987,0.2206,-0.4033,-0.504,-0.9422,-1.101,-1.0755,-0.4663,9.1909,1.9605,3.0713,1.1884,0.1489,9.4557,0.8562,3.0237,0.4745,0.9823,0.4113,9.6363,0.2932,1.1972,-0.816818,0,1698375506.8507,48
-0.0962,0.2428,-0.4047,-0.4225,-0.9549,-0.9146,-0.897,-0.6632,9.329,1.8646,2.6375,0.6866,0.0078,9.48,0.8621,3.0542,0.4121,1.0031,0.4051,9.6286,0.2776,1.2012,-0.857717,0,1698375506.8606,49
-0.0934,0.2537,-0.4052,-0.3235,-0.9919,-0.7409,-0.7022,-0.8235,9.4189,1.7495,2.2434,0.5313,-0.0421,9.4837,0.8464,3.0867,0.3457,0.9111,0.4011,9.5892,0.2781,1.1995,-0.889484,0,1698375506.871,49
-0.0904,0.2528,-0.4052,-0.2285,-1.0259,-0.5803,-0.5099,-0.915,9.5425,1.6274,1.9169,0.5777,0.0009,9.4478,0.8309,3.0882,0.3095,0.7603,0.3878,9.5399,0.2779,1.2032,-0.914117,0,1698375506.8813,50
