right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_back_ang_x,right_back_ang_y,right_back_ang_z,right_back_acc_x,right_back_acc_y,right_back_acc_z,left_back_ang_x,left_back_ang_y,left_back_ang_z,left_back_acc_x,left_back_acc_y,left_back_acc_z,,,,Label
0.0372,0.407,-0.3136,-0.151,1.2285,-1.1644,1.2061,-1.4931,9.2827,-0.2266,-0.1449,-1.1025,1.2297,10.2943,0.8558,1.8976,-1.6149,-0.0966,1.4565,10.0447,0.6602,-1.3364,-0.997325,0,1698651682.7266,68
0.0402,0.3673,-0.3156,-0.1386,1.3295,-1.3269,1.3285,-1.8175,9.5804,-0.2853,-0.4205,-1.5921,1.2546,10.4722,0.8998,1.8764,-1.5815,-0.5167,1.7691,10.3347,0.7025,-1.3504,-0.997922,0,1698651682.7367,69
0.0415,0.2985,-0.3153,-0.0843,1.3925,-1.5187,1.427,-2.005,9.9614,-0.2166,-0.7198,-1.9306,1.2365,10.7151,0.8232,1.8734,-1.5974,-0.9758,2.0963,10.6968,0.6709,-1.2871,-0.998386,0,1698651682.7467,69
0.0417,0.2208,-0.3131,-0.0104,1.3316,-1.7878,1.4344,-2.0417,10.5101,-0.0012,-0.9736,-2.2098,1.2113,11.1061,0.6734,1.9803,-1.6574,-1.6708,2.4723,11.1163,0.5613,-1.1643,-0.998746,0,1698651682.7589,70
0.0415,0.1626,-0.3093,0.0877,1.3336,-2.0702,1.3499,-1.9662,11.1748,0.3852,-1.2133,-2.5399,1.2301,11.5812,0.4644,2.1203,-1.8455,-2.5915,2.8734,11.558,0.3287,-1.0388,-0.999026,0,1698651682.7688,71
0.0412,0.1274,-0.3035,0.2264,1.4478,-2.2281,1.2468,-1.6611,11.5502,0.9548,-1.437,-2.8867,1.3001,12.0207,0.1282,2.1857,-1.9131,-3.4703,3.2353,11.9434,-0.0022,-0.9063,-0.999244,0,1698651682.7789,72
0.0408,0.0783,-0.2961,0.326,1.6412,-2.2477,1.1522,-1.14,11.7846,1.5857,-1.5639,-3.1237,1.4133,12.3787,-0.2967,2.2087,-1.9419,-3.904,3.4439,12.2037,-0.4083,-0.8205,-0.999413,0,1698651682.789,72
0.0388,-0.0222,-0.2895,0.3486,2.1485,-2.1461,1.077,-0.5712,11.9281,2.3355,-1.4869,-3.1782,1.6085,12.5768,-0.7374,2.2058,-2.0732,-3.739,3.4415,12.3351,-0.8117,-0.7504,-0.999544,0,1698651682.7984,73
0.034,-0.1745,-0.2852,0.3444,2.6951,-2.0903,0.9802,-0.0363,11.7515,2.9512,-1.3163,-3.068,1.8454,12.657,-1.1206,2.1984,-1.9895,-3.0236,3.2828,12.3743,-1.0938,-0.6411,-0.999646,0,1698651682.8075,74
0.0265,-0.3722,-0.2826,0.3122,2.8257,-1.9199,0.8011,0.3636,11.5852,3.1676,-1.1966,-2.8844,2.0755,12.6583,-1.4182,2.2314,-1.6842,-1.8493,3.024,12.3233,-1.2893,-0.5525,-0.999725,0,1698651682.8168,75
0.0159,-0.5637,-0.2803,0.2832,2.7967,-1.6223,0.5964,0.4874,11.7524,3.1267,-1.0482,-2.6472,2.2763,12.5107,-1.5511,2.2744,-1.1402,-0.4915,2.7302,12.1524,-1.3897,-0.4836,-0.999786,0,1698651682.8271,76
0.0024,-0.7307,-0.2775,0.2642,2.7699,-1.184,0.4067,0.2704,11.6153,3.0406,-1.0165,-2.3113,2.4195,12.2044,-1.5177,2.2867,-0.5012,0.9457,2.467,11.8697,-1.3318,-0.4526,-0.999762,0,1698651682.8366,76
-0.0135,-0.9503,-0.2739,0.2737,2.5889,-0.8018,0.2695,-0.0044,10.9964,2.9355,-1.1964,-2.0163,2.529,11.7332,-1.4056,2.2506,-0.0697,2.3024,2.2344,11.4807,-1.1677,-0.4593,-0.999698,0,1698651682.8472,77
-0.0313,-1.2017,-0.2695,0.338,2.283,-0.799,0.1792,-0.2621,10.5719,2.805,-1.4469,-1.7889,2.5945,11.1411,-1.2679,2.2038,0.0797,3.438,2.0316,11.0684,-1.0247,-0.4289,-0.999699,0,1698651682.8573,78
-0.0505,-1.4298,-0.2635,0.4266,1.9857,-0.8675,0.1184,-0.6074,10.2362,2.6676,-1.6849,-1.5014,2.5737,10.5103,-1.1384,2.1878,0.2043,4.2187,1.8435,10.6955,-0.8286,-0.2939,-0.999721,0,1698651682.8676,79
-0.0702,-1.59,-0.2567,0.4873,1.7574,-0.9318,0.1062,-0.9401,9.8058,2.4763,-1.9235,-1.1009,2.4733,9.921,-0.9993,2.2168,0.3803,4.7117,1.5788,10.2883,-0.5761,-0.0759,-0.999702,0,1698651682.8774,80
-0.09,-1.6845,-0.2493,0.5345,1.6056,-1.0857,0.1214,-1.2407,9.5436,2.3067,-2.1241,-0.7029,2.3041,9.4275,-0.8705,2.2823,0.3082,5.1525,1.3631,9.9036,-0.3861,0.1762,-0.999671,0,1698651682.8876,80
-0.1096,-1.7626,-0.241,0.5777,1.4843,-1.3075,0.151,-1.541,9.3084,2.1431,-2.3089,-0.404,2.0593,9.0815,-0.7744,2.3698,0.0971,5.5129,1.2279,9.6986,-0.238,0.4352,-0.999685,0,1698651682.8977,81
-0.1284,-1.7947,-0.2326,0.5923,1.3492,-1.5215,0.1698,-1.7136,9.1461,1.9669,-2.5658,-0.1922,1.7584,8.9259,-0.7343,2.4661,-0.0421,5.5116,1.0998,9.616,-0.1951,0.6419,-0.999725,0,1698651682.9082,82
-0.1464,-1.8032,-0.224,0.6418,1.1266,-1.7227,0.2023,-1.7233,9.1996,1.807,-2.7815,-0.1394,1.4343,8.9132,-0.7739,2.5351,-0.1792,5.0708,1.0072,9.6302,-0.2629,0.8378,-0.999756,0,1698651682.9178,83
-0.1631,-1.8216,-0.2152,0.7199,0.9895,-1.9139,0.2753,-1.6719,9.3534,1.7146,-2.8835,-0.2867,1.1323,9.0082,-0.8974,2.5522,-0.2431,4.3748,0.8943,9.7423,-0.409,1.0118,-0.999767,0,1698651682.9281,83
-0.1786,-1.7632,-0.2068,0.7954,0.8907,-2.065,0.3627,-1.4889,9.602,1.6573,-2.9644,-0.4241,0.8569,9.1902,-1.0624,2.5164,-0.274,3.4678,0.7632,9.9031,-0.6083,1.0991,-0.999761,0,1698651682.9381,84
-0.1941,-1.6387,-0.1985,0.8395,0.8421,-2.1764,0.4867,-1.2623,9.8453,1.6716,-3.1116,-0.5011,0.5926,9.3804,-1.2383,2.4317,-0.4676,2.4684,0.652,10.0505,-0.7669,1.1293,-0.999738,0,1698651682.9475,85
-0.2086,-1.6036,-0.1903,0.8608,0.806,-2.2552,0.6334,-0.9962,9.9608,1.7169,-3.2753,-0.5523,0.3559,9.5592,-1.4065,2.3204,-0.802,1.6478,0.5486,10.1521,-0.9002,1.1011,-0.999718,0,1698651682.9578,86
-0.2223,-1.5541,-0.182,0.8645,0.6536,-2.2849,0.7789,-0.6557,9.9193,1.7548,-3.3199,-0.5239,0.1745,9.7091,-1.5387,2.207,-1.1862,1.1843,0.4094,10.1704,-1.0401,1.0269,-0.999746,0,1698651682.9678,87
-0.2357,-1.4765,-0.1739,0.8661,0.6051,-2.2756,0.92,-0.3059,9.8948,1.7788,-3.2121,-0.4899,0.0814,9.7701,-1.6235,2.0996,-1.5996,0.9598,0.2826,10.0466,-1.1725,0.9302,-0.999802,0,1698651682.9781,87
-0.2491,-1.4529,-0.1662,0.8716,0.4021,-2.1977,1.0492,0.0345,9.737,1.7668,-3.1114,-0.4806,0.0661,9.7622,-1.7183,1.9967,-1.9881,0.7232,0.2327,9.8591,-1.2778,0.8494,-0.999846,0,1698651682.9878,88
-0.2614,-1.4116,-0.1589,0.8448,0.2606,-2.0519,1.1751,0.3654,9.5934,1.7844,-3.086,-0.5415,0.1097,9.7467,-1.8213,1.8842,-2.1952,0.4661,0.2152,9.706,-1.3551,0.7921,-0.99988,0,1698651682.9987,89
-0.273,-1.3456,-0.1514,0.8435,0.3902,-1.8637,1.2848,0.6436,9.6689,1.7623,-3.0638,-0.5615,0.1904,9.7521,-1.8876,1.7634,-2.172,0.2792,0.2033,9.6154,-1.4207,0.6973,-0.999907,0,1698651683.0087,90
-0.2834,-1.2542,-0.1438,0.8316,0.4661,-1.6169,1.3581,0.8246,9.5303,1.728,-2.9689,-0.4902,0.2812,9.7503,-1.9095,1.6546,-1.9921,0.2142,0.2044,9.5458,-1.4866,0.5686,-0.999928,0,1698651683.0189,91
-0.2926,-1.1539,-0.1369,0.8061,0.5625,-1.3443,1.4253,0.946,9.4668,1.6525,-2.781,-0.3529,0.3807,9.7241,-1.8706,1.5594,-1.7799,0.3366,0.1906,9.4768,-1.5442,0.4227,-0.999944,0,1698651683.0292,91
-0.301,-1.0658,-0.1299,0.8167,0.652,-1.0934,1.4825,0.9855,9.5452,1.5866,-2.5192,-0.0529,0.4827,9.7166,-1.7985,1.4718,-1.7225,0.6346,0.1527,9.4825,-1.5478,0.2644,-0.999956,0,1698651683.0385,92
-0.3083,-0.9649,-0.123,0.8009,0.6941,-0.8141,1.55,0.9274,9.5261,1.5132,-2.1923,0.4307,0.5559,9.7252,-1.7502,1.4062,-1.9548,1.0262,0.0756,9.5434,-1.514,0.1129,-0.999966,0,1698651683.0475,93
-0.3144,-0.8711,-0.1161,0.7707,0.6928,-0.5119,1.6306,0.8233,9.5921,1.3365,-2.0781,0.9503,0.5779,9.7134,-1.682,1.3748,-2.4114,1.448,-0.0219,9.5757,-1.4703,-0.0016,-0.999974,0,1698651683.0575,94
-0.3196,-0.7981,-0.1089,0.7956,0.6279,-0.2576,1.6906,0.7453,9.6484,1.1963,-2.2152,1.2329,0.5643,9.6933,-1.5587,1.369,-3.106,1.8029,-0.1368,9.6059,-1.4086,-0.0271,-0.99998,0,1698651683.0674,94
-0.3243,-0.7204,-0.1015,0.8249,0.6141,-0.0789,1.7773,0.674,9.6966,1.1369,-2.0022,1.4371,0.5392,9.6921,-1.472,1.3293,-3.8118,1.9797,-0.2686,9.6483,-1.326,-0.0157,-0.999984,0,1698651683.078,95
-0.3287,-0.6421,-0.0941,0.8442,0.5386,0.0898,1.8684,0.6232,9.7948,1.0463,-1.8896,1.7874,0.4805,9.6984,-1.4848,1.2677,-4.2492,1.8963,-0.3591,9.636,-1.2663,-0.0077,-0.999988,0,1698651683.0877,96
-0.3324,-0.5532,-0.0863,0.8423,0.3973,0.2498,1.9444,0.5931,9.7668,0.9407,-2.1302,2.1737,0.4128,9.7114,-1.5755,1.2092,-4.5386,1.7199,-0.3833,9.5797,-1.333,-0.0014,-0.99999,0,1698651683.0973,97
-0.335,-0.4586,-0.0786,0.7931,0.2629,0.3613,1.9889,0.569,9.8015,0.8172,-2.1304,2.3204,0.3772,9.692,-1.6152,1.1541,-4.6399,1.6024,-0.3246,9.5312,-1.3931,0.0251,-0.999993,0,1698651683.1084,98
-0.3364,-0.366,-0.0712,0.7775,0.0723,0.4436,1.9953,0.5018,9.7798,0.7938,-2.0036,2.2732,0.3701,9.6596,-1.5851,1.095,-4.543,1.5786,-0.2449,9.5406,-1.3719,0.1021,-0.999994,0,1698651683.1181,98
-0.3367,-0.2712,-0.0638,0.7791,-0.0611,0.5135,1.9739,0.4635,9.5811,0.8752,-1.9554,2.165,0.3713,9.6347,-1.557,1.0416,-4.166,1.6094,-0.2026,9.5265,-1.4193,0.1351,-0.999996,0,1698651683.1275,99
-0.3368,-0.2007,-0.0568,0.7532,-0.2603,0.5934,1.8771,0.5803,9.5506,0.7982,-1.9615,1.9753,0.3476,9.5883,-1.5615,0.9868,-3.7395,1.6488,-0.1979,9.4941,-1.4863,0.1413,-0.999997,0,1698651683.1378,0
-0.3368,-0.163,-0.0498,0.7499,-0.547,0.6307,1.7364,0.6806,9.6226,0.6908,-1.7923,1.7044,0.2806,9.5106,-1.6575,0.9084,-3.5487,1.6648,-0.161,9.4278,-1.5844,0.133,-0.999997,0,1698651683.1475,1
-0.3367,-0.1286,-0.0429,0.7749,-0.7646,0.5975,1.5657,0.6925,9.718,0.5967,-1.3729,1.4522,0.2123,9.4548,-1.8131,0.8293,-3.3963,1.7395,-0.0965,9.3638,-1.7313,0.1453,-0.999998,0,1698651683.1572,2
-0.3366,-0.099,-0.0365,0.7553,-1.0325,0.553,1.3522,0.6998,9.7339,0.4859,-0.7565,1.5094,0.1934,9.4328,-1.8899,0.7431,-3.2192,1.9696,-0.0516,9.375,-1.7862,0.2,-0.999998,0,1698651683.1683,2
-0.3365,-0.0853,-0.0301,0.7034,-1.3326,0.5073,1.1275,0.7162,9.6364,0.4709,-0.1337,1.501,0.2153,9.3845,-1.7506,0.6632,-3.1617,2.3384,-0.0286,9.3358,-1.5973,0.2064,-0.999998,0,1698651683.1779,3
-0.3363,-0.0704,-0.0239,0.6685,-1.5572,0.4394,0.8703,0.7421,9.6376,0.4887,0.2776,0.7863,0.1753,9.2615,-1.7189,0.606,-2.9789,2.6777,-0.0585,9.2955,-1.666,0.2119,-0.999998,0,1698651683.1874,4
-0.3361,-0.0506,-0.0184,0.6408,-1.8126,0.3918,0.5743,0.729,9.6819,0.4458,0.4539,-0.2017,0.1075,9.2265,-1.8787,0.6145,-2.6564,2.8407,-0.0706,9.245,-1.8594,0.2442,-0.999998,0,1698651683.1973,5
-0.3359,-0.0268,-0.0128,0.6483,-2.1064,0.3736,0.2762,0.6737,9.5818,0.3896,0.4655,-0.843,-0.1061,9.2876,-1.9865,0.5791,-2.5251,2.9358,-0.0681,9.1766,-1.8146,0.2568,-0.999998,0,1698651683.2075,5
-0.3355,0.0087,-0.0071,0.6569,-2.3551,0.3535,-0.0057,0.597,9.4196,0.3884,0.3544,-1.3965,-0.2738,9.2763,-2.1472,0.5086,-2.2527,3.0727,-0.0951,9.1686,-1.9256,0.2994,-0.999998,0,1698651683.2174,6
-0.3347,0.0537,-0.0017,0.6386,-2.5508,0.3361,-0.2621,0.5265,9.3332,0.4155,0.1335,-2.1179,-0.1953,9.2084,-2.2426,0.4918,-1.9482,3.2207,-0.1314,9.1416,-1.9948,0.3435,-0.999998,0,1698651683.2278,7
-0.3336,0.0722,0.0037,0.6306,-2.7258,0.3116,-0.4723,0.4223,9.3073,0.4015,-0.131,-2.9475,-0.107,9.1495,-2.2344,0.4512,-1.7314,3.4176,-0.1963,9.1751,-2.021,0.3978,-0.999998,0,1698651683.2379,8
-0.3325,0.0857,0.01,0.6287,-2.7995,0.244,-0.6117,0.2762,9.1529,0.4231,-0.4285,-3.6012,-0.0086,9.22,-2.3114,0.4104,-1.3209,3.5568,-0.2705,9.2274,-2.0732,0.4704,-0.999998,0,1698651683.2483,8
-0.3311,0.1116,0.0165,0.6218,-2.6958,0.1301,-0.6672,0.1426,8.8542,0.563,-0.7456,-3.7835,0.0857,9.2796,-2.3755,0.4139,-0.9663,3.2602,-0.2907,9.1605,-2.0354,0.4538,-0.999998,0,1698651683.2576,9
-0.3291,0.1315,0.0228,0.6106,-2.5606,-0.0001,-0.6728,0.0691,8.6038,0.7109,-0.9868,-3.4734,0.1624,9.2548,-2.2732,0.4565,-0.759,2.6029,-0.274,9.0626,-1.9063,0.3921,-0.999997,0,1698651683.2675,10
-0.3266,0.1604,0.0297,0.6244,-2.3227,-0.1311,-0.6107,-0.0022,8.486,0.8571,-1.1938,-2.9939,0.2287,9.1738,-2.1125,0.5478,-0.8869,1.7582,-0.3096,9.0053,-1.7021,0.3398,-0.999992,0,1698651683.2782,11
-0.3241,0.1677,0.0366,0.6542,-1.918,-0.2124,-0.4832,-0.0226,8.4618,0.9651,-1.3732,-2.5584,0.2914,9.0868,-1.9971,0.6759,-1.443,0.9284,-0.402,9.0302,-1.5748,0.362,-0.999984,0,1698651683.2875,12
-0.3218,0.1724,0.0431,0.6674,-1.4929,-0.2201,-0.333,0.1054,8.485,0.9805,-1.4769,-2.0838,0.2667,9.1198,-1.9678,0.7661,-2.1221,0.3255,-0.507,9.1033,-1.5386,0.4841,-0.999983,0,1698651683.2975,12
-0.3197,0.1729,0.0491,0.6497,-1.0835,-0.2006,-0.2019,0.3075,8.5047,1.0246,-1.4696,-1.5516,0.1658,9.2686,-1.9926,0.8003,-2.6802,-0.0746,-0.5962,9.2323,-1.5416,0.6441,-0.999986,0,1698651683.3073,13
-0.3176,0.1541,0.0539,0.5853,-0.8106,-0.1607,-0.1528,0.5673,8.6434,1.0764,-1.3301,-1.0538,0.0558,9.4456,-2.0849,0.7713,-2.9535,-0.2839,-0.6553,9.3813,-1.619,0.7956,-0.999989,0,1698651683.3173,14
-0.3159,0.1309,0.0575,0.5144,-0.6234,-0.0666,-0.1582,0.8223,9.0211,0.9817,-1.2125,-0.6816,-0.0585,9.5821,-2.2324,0.7095,-2.9766,-0.3749,-0.702,9.5688,-1.7385,0.9072,-0.999992,0,1698651683.3286,15
-0.3154,0.1027,0.0607,0.4565,-0.4413,0.1036,-0.1675,0.9709,9.3887,0.7577,-1.1372,-0.4838,-0.1491,9.6581,-2.3313,0.6882,-2.7807,-0.4413,-0.7375,9.7349,-1.8342,0.973,-0.999994,0,1698651683.3384,15
-0.3154,0.0726,0.0636,0.4008,-0.3033,0.3849,-0.1671,1.0586,9.5861,0.4685,-1.0473,-0.4434,-0.2305,9.6854,-2.3987,0.6917,-2.4589,-0.6114,-0.7369,9.8041,-1.916,1.0326,-0.999995,0,1698651683.3475,16
-0.3154,0.0488,0.0663,0.3655,-0.1246,0.7287,-0.1846,1.1908,9.6678,0.1634,-0.9902,-0.5646,-0.3295,9.6753,-2.4684,0.6698,-2.1195,-0.9582,-0.6973,9.8268,-1.9783,1.0725,-0.999994,0,1698651683.3585,17
-0.3154,0.0238,0.0689,0.3424,0.1404,1.046,-0.2238,1.3221,9.7933,-0.0711,-0.9731,-0.6136,-0.432,9.6656,-2.5477,0.593,-1.7945,-1.3606,-0.6571,9.8381,-2.0261,1.0838,-0.999964,0,1698651683.3679,18
-0.3153,0.0147,0.0711,0.3127,0.3854,1.3606,-0.256,1.3562,10.0492,-0.2509,-0.8815,-0.8152,-0.5397,9.7414,-2.6312,0.5071,-1.4705,-1.8589,-0.5969,9.9566,-2.1027,1.0973,-0.999912,0,1698651683.378,18
-0.3148,0.0214,0.0731,0.2769,0.5536,1.6528,-0.2733,1.2571,10.438,-0.3638,-0.6091,-1.2769,-0.6583,10.0147,-2.7202,0.4324,-1.0347,-2.47,-0.4769,10.2417,-2.1885,1.1375,-0.995173,0,1698651683.388,19
-0.3131,0.0692,0.0745,0.2396,0.697,1.872,-0.2748,1.0593,10.9199,-0.3626,-0.1982,-1.7557,-0.7717,10.4199,-2.7713,0.427,-0.427,-2.914,-0.3385,10.6666,-2.2124,1.1428,-0.988423,0,1698651683.3974,20
-0.3089,0.1865,0.0749,0.1813,0.7521,2.061,-0.2887,0.8669,11.306,-0.2394,-0.104,-2.6525,-0.8308,10.7996,-2.7597,0.5153,0.3178,-3.0297,-0.2489,11.1387,-2.1622,1.1089,-0.987876,0,1698651683.4072,21
-0.3013,0.3357,0.0747,0.1057,0.7038,2.1959,-0.3081,0.6725,11.5724,0.0556,-0.5584,-4.0266,-0.8401,11.167,-2.655,0.618,1.0854,-3.2098,-0.198,11.5504,-2.0414,1.0271,-0.990551,0,1698651683.4177,22
-0.2909,0.4923,0.0742,0.0536,0.7421,2.212,-0.2942,0.3109,11.7225,0.5705,-1.1686,-5.3896,-0.8507,11.5878,-2.4372,0.6869,1.7217,-3.7818,-0.1603,11.9372,-1.8509,0.8811,-0.992661,0,1698651683.4277,22
-0.2788,0.6334,0.0737,0.0275,0.8664,2.1658,-0.2237,-0.1749,11.7628,1.1124,-1.7287,-6.3315,-0.9161,12.0018,-2.1811,0.6977,2.2773,-4.5048,-0.1565,12.3336,-1.5698,0.7582,-0.994299,0,1698651683.4375,23
-0.2668,0.7541,0.0728,-0.0188,0.8692,2.0864,-0.0096,-0.6415,11.8912,1.7054,-2.2174,-6.7904,-1.0478,12.267,-1.9121,0.71,2.3919,-5.0305,-0.2404,12.6442,-1.2231,0.6423,-0.995572,0,1698651683.4475,24
-0.2561,0.8034,0.0694,-0.139,0.9839,2.0435,0.3493,-1.0997,12.3755,2.0938,-2.6737,-6.9006,-1.1544,12.3738,-1.6853,0.7009,1.8417,-5.4312,-0.3696,12.7534,-0.9622,0.4973,-0.996561,0,1698651683.4582,25
-0.2473,0.7622,0.0627,-0.3151,1.2451,2.1039,0.6826,-1.4138,12.6239,2.1141,-3.0034,-6.4263,-1.2934,12.506,-1.5514,0.5963,0.9942,-5.8438,-0.475,12.708,-0.76,0.4157,-0.997329,0,1698651683.4681,25
-0.2406,0.6994,0.0531,-0.5137,1.4403,2.0247,0.8938,-1.4558,12.4815,2.1648,-3.0882,-5.1887,-1.5113,12.5803,-1.4682,0.476,0.0786,-6.0587,-0.6046,12.6471,-0.5963,0.468,-0.997925,0,1698651683.4785,26
-0.2359,0.6202,0.041,-0.6903,1.4838,1.8029,1.0254,-1.3266,12.3622,2.3136,-3.0032,-3.7246,-1.7308,12.2432,-1.3389,0.5691,-0.5576,-5.8506,-0.8323,12.494,-0.4919,0.5372,-0.998388,0,1698651683.4876,27
-0.2333,0.5242,0.0271,-0.8333,1.457,1.6358,1.1029,-1.128,12.0548,2.5015,-2.5222,-2.0071,-1.9056,11.782,-1.2622,0.5888,-0.6938,-5.3498,-1.1514,12.1148,-0.4354,0.5448,-0.998748,0,1698651683.4975,28
-0.2324,0.4293,0.0115,-0.9842,1.5862,1.5307,1.1521,-0.7556,11.5532,2.6184,-1.5759,0.2363,-1.9885,11.3987,-1.2121,0.5332,-0.4212,-4.6668,-1.4623,11.5695,-0.4289,0.5603,-0.999028,0,1698651683.5083,28
-0.232,0.3539,-0.0055,-1.1042,1.6064,1.5054,1.1246,-0.2274,10.8236,2.7198,-0.5793,2.4057,-1.9805,10.9371,-1.0801,0.616,0.0291,-3.9028,-1.6561,10.9618,-0.4081,0.5958,-0.984835,0,1698651683.5175,29
-0.2307,0.3282,-0.0236,-1.1859,1.2386,1.5402,0.9576,0.2571,10.195,2.7326,0.6507,4.193,-1.9027,10.4602,-0.9752,0.7115,0.4769,-3.1935,-1.6891,10.3548,-0.378,0.6285,-0.752399,0,1698651683.5273,30
-0.2274,0.3537,-0.0424,-1.282,0.8413,1.5221,0.7264,0.4603,9.9405,2.5982,2.1319,5.4841,-1.7673,10.0018,-0.8915,0.903,0.6917,-2.4457,-1.6405,9.766,-0.368,0.698,-0.363008,0,1698651683.5375,31
-0.2219,0.4367,-0.0616,-1.3916,0.6538,1.5353,0.4915,0.5168,9.6376,2.4294,3.4247,6.0651,-1.5734,9.5501,-0.7803,1.1726,0.7947,-1.8896,-1.5482,9.206,-0.3822,0.7423,-0.0587,0,1698651683.5483,32
-0.2143,0.5366,-0.0812,-1.4919,0.5038,1.6878,0.2792,0.7,9.2545,2.2794,4.4697,6.0281,-1.3624,9.1511,-0.7188,1.4486,0.9795,-1.669,-1.4024,8.7767,-0.4204,0.7399,0.177675,0,1698651683.5575,32
-0.2059,0.6329,-0.1007,-1.5935,0.3618,1.8413,0.1006,0.8845,9.0911,2.1826,5.0787,5.5306,-1.1925,8.9361,-0.7445,1.7177,1.1435,-1.6774,-1.2057,8.6078,-0.4788,0.7466,0.361275,0,1698651683.5674,33
-0.1976,0.7319,-0.1196,-1.6404,0.185,1.9809,-0.0679,0.9134,9.1045,2.1539,5.2431,4.7931,-1.0724,8.9615,-0.81,1.9291,1.4992,-1.6439,-0.9906,8.6876,-0.5131,0.7547,0.503883,0,1698651683.5778,34
-0.1888,0.7823,-0.1381,-1.6544,-0.0367,2.1669,-0.2235,0.7808,9.2584,2.1492,5.2294,3.9186,-0.9698,9.1355,-0.8536,2.0132,2.1454,-1.4185,-0.8074,8.877,-0.4868,0.735,0.614634,0,1698651683.5875,35
-0.18,0.789,-0.1565,-1.6736,-0.2558,2.3881,-0.3827,0.6086,9.5704,2.0716,5.2861,2.8892,-0.8322,9.3666,-0.7749,2.0173,2.9865,-1.2622,-0.6498,9.095,-0.4232,0.6998,0.700484,0,1698651683.5976,35
-0.1711,0.7959,-0.175,-1.7294,-0.4626,2.5616,-0.5856,0.3506,9.9667,1.9878,5.4545,1.7896,-0.6511,9.6428,-0.6349,1.9948,3.9039,-1.168,-0.5205,9.3605,-0.3165,0.6013,0.767007,0,1698651683.608,36
-0.1617,0.7991,-0.1934,-1.808,-0.5363,2.6469,-0.7909,-0.0858,10.3817,1.9261,5.6407,0.794,-0.4662,9.9258,-0.5046,1.9495,4.7691,-0.99,-0.4235,9.6418,-0.1965,0.4392,0.816089,0,1698651683.6182,37
-0.152,0.8247,-0.2113,-1.8406,-0.5015,2.7217,-0.9828,-0.5472,10.7003,1.8005,5.8144,0.0582,-0.3089,10.1477,-0.3646,1.9157,5.557,-0.8373,-0.3422,9.8793,-0.0929,0.2802,0.832382,0,1698651683.6274,38
-0.1427,0.8338,-0.2279,-1.8191,-0.5188,2.8199,-1.1821,-0.9353,10.8473,1.6088,5.8308,-0.3548,-0.1978,10.2862,-0.2385,1.8956,6.0889,-0.6752,-0.2765,10.0937,0.0315,0.0875,0.777294,0,1698651683.6374,38
-0.1337,0.8405,-0.2432,-1.7122,-0.5118,2.8646,-1.3735,-1.2931,10.7976,1.5123,5.6117,-0.4668,-0.1448,10.3496,-0.1611,1.8348,6.2838,-0.4181,-0.2553,10.24,0.1353,-0.1007,0.602977,0,1698651683.6474,39
-0.1246,0.867,-0.2577,-1.6309,-0.4407,2.7809,-1.5793,-1.6167,10.6556,1.5475,5.162,-0.3518,-0.1419,10.3211,-0.0975,1.752,6.1736,-0.0752,-0.3027,10.314,0.2041,-0.3083,0.325213,0,1698651683.6586,40
-0.1154,0.8484,-0.2715,-1.5969,-0.3753,2.6076,-1.7878,-1.8347,10.5076,1.558,4.575,-0.1943,-0.1644,10.2482,-0.0113,1.665,5.8409,0.2934,-0.4043,10.3664,0.2747,-0.5102,0.048,0,1698651683.668,41
-0.1069,0.8281,-0.2844,-1.5153,-0.3475,2.3767,-1.982,-1.99,10.3739,1.5004,3.9716,-0.0746,-0.2049,10.1787,0.0688,1.5712,5.4104,0.4995,-0.5054,10.3537,0.3025,-0.6497,-0.1709,0,1698651683.6774,42
-0.0992,0.8174,-0.2967,-1.4464,-0.302,2.0687,-2.1542,-2.1602,10.2126,1.496,3.3538,-0.0148,-0.2576,10.0975,0.1129,1.4815,4.897,0.4893,-0.5813,10.254,0.2776,-0.75,-0.346904,0,1698651683.688,42
-0.0918,0.7833,-0.3083,-1.3996,-0.2096,1.7323,-2.2803,-2.3148,9.9625,1.5113,2.8322,-0.0093,-0.3037,10.0039,0.1586,1.3798,4.3687,0.3918,-0.6574,10.1383,0.2425,-0.8113,-0.483884,0,1698651683.6974,43
-0.0852,0.7293,-0.3191,-1.3154,-0.183,1.4003,-2.403,-2.3731,9.7677,1.4595,2.5481,0.1152,-0.3779,9.9414,0.1834,1.2952,3.8995,0.363,-0.748,10.0768,0.2022,-0.8534,-0.588534,0,1698651683.7079,44
-0.0791,0.6777,-0.329,-1.2391,-0.2526,1.0487,-2.5332,-2.3503,9.652,1.3993,2.4475,0.4445,-0.49,9.9733,0.0762,1.2289,3.5274,0.4479,-0.8618,9.9905,0.0738,-0.875,-0.675525,0,1698651683.7179,45
-0.0738,0.6361,-0.3379,-1.1458,-0.2769,0.6478,-2.6377,-2.4224,9.6802,1.2932,2.4427,0.967,-0.5933,10.0326,-0.0797,1.1777,3.1413,0.6136,-0.9451,9.9278,-0.0246,-0.936,-0.73895,0,1698651683.7275,45
