right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_back_ang_x,right_back_ang_y,right_back_ang_z,right_back_acc_x,right_back_acc_y,right_back_acc_z,left_back_ang_x,left_back_ang_y,left_back_ang_z,left_back_acc_x,left_back_acc_y,left_back_acc_z,,,,Label
-0.0813,0.6925,-0.3127,-1.3235,0.6455,1.2301,-1.0972,-1.6911,8.611,0.8819,2.8356,-1.6598,2.5664,8.6927,0.1143,3.8891,5.8761,-3.9864,1.7669,9.6146,0.8479,1.3958,0.944442,0,1698648016.4341,40
-0.0752,0.6908,-0.3214,-1.2567,0.7104,1.0017,-1.2215,-1.5372,8.6365,0.8306,2.3564,-1.9134,2.2631,8.6124,-0.0127,3.8204,6.3001,-3.3786,1.1504,9.4973,0.7277,1.8344,0.95678,0,1698648016.4442,41
-0.069,0.6734,-0.3298,-1.2047,0.7617,0.7613,-1.3514,-1.4284,8.7802,0.7702,1.8956,-1.8879,1.7403,8.5564,0.0332,3.8652,5.5454,-1.2124,0.7124,9.2446,0.4678,2.0601,0.812148,0,1698648016.4541,42
-0.0627,0.6683,-0.3377,-1.1143,0.787,0.6111,-1.2391,-1.4099,8.9275,0.6399,1.3621,-1.7888,1.1859,8.5228,0.2028,4.0018,5.4263,-0.2592,0.3646,8.9234,0.297,2.0703,0.538924,0,1698648016.4644,43
-0.0562,0.6612,-0.3456,-1.0364,0.8204,0.4988,-1.1409,-1.461,9.0982,0.5248,0.7884,-1.8286,0.6675,8.5149,0.369,4.1309,6.0214,-0.9608,0.0935,8.7534,0.2193,1.9675,0.257773,0,1698648016.4748,43
-0.0498,0.6644,-0.3531,-0.9579,0.4562,0.457,-1.3588,-1.3273,9.5479,0.3363,0.0334,-2.3716,-0.1211,8.4205,0.4897,4.2779,6.1147,-2.6155,-0.1956,8.7291,0.255,1.9786,-0.002925,0,1698648016.4873,44
-0.0425,0.6887,-0.3601,-0.883,0.1612,0.4754,-1.3941,-1.2234,9.7549,0.17,0.4568,-2.4696,-0.0724,8.2056,0.4863,4.3162,5.8804,-2.7263,-0.2538,8.804,0.3581,1.9324,-0.159299,0,1698648016.4974,45
-0.0352,0.6849,-0.3671,-0.8189,-0.0578,0.4538,-1.3729,-1.2753,9.7666,0.1403,1.2254,-2.2944,0.2458,8.1244,0.5088,4.1322,5.3609,-2.0964,0.0606,8.9602,0.3194,1.8003,-0.26269,0,1698648016.5082,46
-0.0287,0.6716,-0.373,-0.7372,-0.2099,0.3936,-1.3215,-1.342,9.6963,0.1768,1.5676,-2.3576,0.4802,8.3206,0.5374,3.8478,4.6242,-1.3277,0.2937,9.0126,0.3913,1.8182,-0.389239,0,1698648016.5194,47
-0.022,0.6674,-0.3778,-0.6676,-0.3153,0.3154,-1.2159,-1.4526,9.5981,0.2587,1.6178,-2.4903,0.5514,8.5126,0.4838,3.6465,4.2207,-1.178,0.4126,9.0525,0.4687,1.8362,-0.525604,0,1698648016.5302,48
-0.0155,0.6721,-0.3814,-0.5911,-0.375,0.183,-1.0998,-1.5522,9.6065,0.307,1.6994,-2.3454,0.421,8.6409,0.393,3.4591,4.174,-1.4324,0.453,9.1642,0.5409,1.7889,-0.631522,0,1698648016.5404,48
-0.0092,0.6841,-0.3836,-0.4828,-0.4973,0.1355,-0.9909,-1.5208,9.499,0.2323,1.7926,-2.0641,0.2558,8.706,0.3307,3.3873,4.0227,-1.3454,0.4391,9.3049,0.632,1.6782,-0.713792,0,1698648016.5518,49
-0.002,0.689,-0.3844,-0.3751,-0.6007,0.3245,-0.8782,-1.5637,9.22,0.2248,1.6911,-1.5286,0.0209,8.7898,0.3307,3.4366,3.6709,-0.8602,0.4216,9.4052,0.7161,1.5494,-0.777609,0,1698648016.5628,50
0.0059,0.6958,-0.3842,-0.2783,-0.6598,0.433,-0.8001,-1.5658,9.1242,0.2251,1.4027,-0.8007,-0.285,8.9045,0.347,3.4487,3.2868,-0.5013,0.4139,9.4627,0.8145,1.4205,-0.814641,0,1698648016.5736,51
0.0141,0.7099,-0.384,-0.2036,-0.6954,0.345,-0.7376,-1.4679,9.0631,0.2074,0.9528,-0.1553,-0.5185,8.9857,0.3797,3.5027,2.9672,-0.433,0.379,9.5031,0.9127,1.3308,-0.773594,0,1698648016.584,52
0.0223,0.7057,-0.3838,-0.1404,-0.6634,0.2512,-0.6917,-1.3997,8.9066,0.2108,0.542,0.7253,-0.8071,9.0754,0.4476,3.5417,2.7053,-0.3578,0.3271,9.5407,0.9827,1.2365,-0.599896,0,1698648016.5943,53
0.0304,0.6952,-0.3835,-0.0728,-0.6028,0.1561,-0.6799,-1.3275,8.8789,0.1864,0.1778,1.6078,-1.0399,9.1678,0.5116,3.5934,2.2419,0.027,0.2732,9.5811,1.0516,1.166,-0.322296,0,1698648016.604,53
0.0383,0.6927,-0.3826,0.0027,-0.4884,0.055,-0.6988,-1.3302,8.9501,0.2744,-0.2832,2.3921,-1.2845,9.2465,0.5303,3.7851,1.5608,0.5125,0.2322,9.6167,1.1308,1.0935,-0.042722,0,1698648016.6139,54
0.0456,0.6635,-0.38,0.1057,-0.5998,0.043,-0.7084,-1.2975,8.9816,0.1722,-0.7648,2.9902,-1.4286,9.2772,0.5766,4.011,0.7863,0.9254,0.1816,9.6364,1.2021,1.0554,0.108759,0,1698648016.6253,55
0.0526,0.6338,-0.3742,0.2287,-0.8321,0.0634,-0.6818,-1.3224,9.0793,-0.1378,-0.977,3.5298,-1.4356,9.4101,0.653,4.0033,0.0603,1.218,0.0997,9.634,1.2493,1.0812,0.058903,0,1698648016.6358,56
0.059,0.6128,-0.3663,0.3845,-0.7738,-0.0434,-0.6296,-1.5908,9.1274,-0.2634,-0.801,3.8765,-1.3269,9.6397,0.6128,3.8635,-0.5267,1.4359,0.0344,9.6218,1.2412,1.1434,-0.123285,0,1698648016.6461,57
0.0647,0.5825,-0.3583,0.521,-0.6008,-0.1775,-0.5848,-1.8269,9.1137,-0.2934,-0.6668,3.5867,-0.7823,9.6471,0.4926,3.9553,-1.0047,1.7074,-0.0121,9.6293,1.1599,1.2201,-0.315574,0,1698648016.656,58
0.0706,0.589,-0.3501,0.59,-0.5073,-0.268,-0.5858,-1.9356,9.1464,-0.2939,-0.7253,3.2287,-0.3891,9.6578,0.4632,4.1755,-1.4024,2.0291,-0.0354,9.667,1.0564,1.3189,-0.468375,0,1698648016.666,58
0.0769,0.5892,-0.3417,0.6369,-0.3571,-0.3596,-0.6104,-2.0441,9.0475,-0.2363,-0.7035,3.3938,-0.4527,9.8051,0.479,4.2052,-1.6883,2.3309,-0.045,9.7102,0.9896,1.4532,-0.587071,0,1698648016.6761,59
0.0825,0.5732,-0.3331,0.7139,-0.2251,-0.4572,-0.6184,-2.0793,9.0137,-0.2189,-0.5578,3.5527,-0.6376,9.8741,0.4074,4.0748,-1.8056,2.5722,-0.0482,9.751,0.9155,1.5489,-0.679266,0,1698648016.6859,60
0.0877,0.5804,-0.3246,0.7712,-0.1456,-0.5577,-0.6068,-2.1343,9.0735,-0.1919,-0.6109,3.2193,-0.7599,9.793,0.3767,4.174,-1.7126,2.6778,-0.0379,9.7821,0.8415,1.6473,-0.750877,0,1698648016.6961,61
0.0933,0.5824,-0.3169,0.786,-0.0822,-0.6281,-0.602,-2.1515,9.1545,-0.1865,-0.7808,2.9817,-0.9197,9.7455,0.4186,4.2892,-1.3668,2.6081,-0.0154,9.8354,0.8058,1.7509,-0.806498,0,1698648016.7058,62
0.0988,0.5768,-0.3097,0.7999,0.0379,-0.7032,-0.5668,-2.1549,9.1331,-0.1997,-0.8905,2.6326,-1.037,9.7402,0.4888,4.2777,-0.9022,2.4986,-0.0022,9.9067,0.7813,1.8582,-0.849702,0,1698648016.7159,63
0.1039,0.5708,-0.3032,0.7558,0.3505,-0.9074,-0.4007,-2.2465,9.3467,-0.3762,-1.2324,1.7096,-1.0853,9.7739,0.5812,4.2768,-0.5753,3.1751,-0.0399,10.0589,0.8526,2.0072,-0.883259,0,1698648016.7277,63
0.1097,0.5461,-0.2978,0.6823,0.5265,-1.0148,-0.2851,-2.3139,9.294,-0.4764,-1.4254,1.2713,-1.0634,9.7411,0.6501,4.2747,-0.607,3.66,-0.0801,10.087,0.9486,2.0359,-0.909324,0,1698648016.7387,64
0.1152,0.496,-0.2932,0.6475,0.6734,-1.1791,-0.1348,-2.3644,9.2915,-0.5678,-1.7117,0.8133,-1.0199,9.7327,0.7362,4.2339,-0.7313,3.9258,-0.1351,10.1326,1.0708,2.0998,-0.929569,0,1698648016.7501,65
0.1194,0.4461,-0.2883,0.6187,0.721,-1.4073,0.0049,-2.4638,9.7086,-0.6872,-1.9937,0.3169,-0.9162,9.835,0.8012,4.2358,-1.0103,3.845,-0.2204,10.2806,1.1499,2.2543,-0.945294,0,1698648016.7624,66
0.1227,0.3938,-0.2836,0.5713,0.6805,-1.5948,0.3017,-2.5285,10.3683,-0.8046,-2.2946,-0.372,-0.7837,10.112,0.8239,4.3602,-1.4638,3.438,-0.2961,10.5612,1.1114,2.5034,-0.957508,0,1698648016.773,67
0.1252,0.3389,-0.279,0.5661,0.6745,-1.7447,0.4957,-2.4838,11.0547,-0.7848,-2.3476,-1.2795,-0.6212,10.4356,0.7788,4.5796,-1.9602,2.8177,-0.2952,10.9035,0.9933,2.7914,-0.966995,0,1698648016.783,68
0.1264,0.2659,-0.2729,0.6063,0.7628,-1.8986,0.3634,-2.3055,11.5777,-0.5179,-1.7667,-1.8122,-0.2316,10.6405,0.687,4.8309,-2.2698,2.1535,-0.2417,11.1798,0.8123,3.0141,-0.974364,0,1698648016.7934,68
0.1263,0.1874,-0.2643,0.6507,0.9243,-2.0506,0.1908,-2.022,11.8172,-0.0925,-1.341,-2.3496,0.2653,10.8929,0.5452,5.159,-2.397,1.5916,-0.2018,11.3297,0.591,3.2141,-0.980088,0,1698648016.8042,69
0.1253,0.1225,-0.2537,0.7651,1.2525,-2.1405,0.0158,-1.7058,11.3655,0.5891,-1.0411,-3.1027,0.6189,11.2007,0.3239,5.506,-2.5767,1.0145,-0.2228,11.4696,0.4044,3.4899,-0.984534,0,1698648016.8145,70
0.1228,0.0215,-0.2416,0.8767,1.769,-2.1856,-0.1628,-1.3565,10.5856,1.448,-0.5303,-3.4824,0.8688,11.4982,0.1527,6.0271,-2.9251,0.4095,-0.2929,11.6991,0.2429,3.7865,-0.987987,0,1698648016.8246,71
0.1174,-0.1571,-0.2293,0.9248,2.2257,-2.1763,-0.3023,-1.0071,10.3175,2.0396,-0.4583,-3.6204,1.1584,11.6695,0.258,6.5071,-3.2997,0.0443,-0.4273,11.8603,0.1212,4.0008,-0.990669,0,1698648016.8348,72
0.1084,-0.3661,-0.2189,0.9409,2.3434,-2.0438,-0.4089,-0.7373,10.6135,2.1623,-0.7134,-4.1222,1.3671,11.5331,0.2852,6.4487,-3.6801,0.134,-0.6545,11.8051,0.0398,4.0569,-0.992752,0,1698648016.8452,73
0.0963,-0.5926,-0.2105,0.8925,2.2218,-1.8974,-0.5029,-0.6173,11.0966,1.9901,-1.1237,-4.4506,1.3963,11.2078,0.1708,6.1598,-4.0481,0.5547,-0.9409,11.554,0.0108,4.0275,-0.994371,0,1698648016.855,73
0.0821,-0.8007,-0.2045,0.7908,2.0252,-1.8008,-0.5503,-0.6931,11.2048,1.8162,-1.6767,-4.2327,1.4104,10.7859,0.1544,6.0944,-4.3125,1.0051,-1.252,11.1852,0.0291,3.9846,-0.995627,0,1698648016.8666,74
0.0657,-0.9546,-0.2016,0.664,1.7198,-1.6968,-0.5411,-0.846,11.1656,1.4639,-2.252,-4.0754,1.3353,10.2903,0.1828,6.0917,-4.4856,1.3728,-1.5362,10.759,0.057,3.915,-0.996604,0,1698648016.8767,75
0.0481,-1.1351,-0.2008,0.5491,1.6026,-1.8386,-0.259,-1.1976,10.9027,0.9474,-3.472,-3.5598,1.0113,9.3275,0.5168,5.4797,-4.6468,1.8765,-1.9259,9.6749,0.0935,3.7392,-0.997362,0,1698648016.8885,76
0.0292,-1.3724,-0.1989,0.4918,2.0615,-2.0756,-0.0685,-1.422,9.5569,1.5684,-3.9899,-2.9945,0.5651,8.8448,0.5848,5.0971,-4.6379,1.7497,-2.0571,9.073,-0.0002,3.665,-0.997951,0,1698648016.8995,77
0.0083,-1.5491,-0.1939,0.4994,2.1307,-2.24,0.1297,-1.3539,7.8803,2.1601,-4.4595,-2.3237,0.0516,8.3168,0.6826,4.9421,-4.6607,1.3341,-2.1573,8.5328,-0.1542,3.6496,-0.998408,0,1698648016.9104,78
-0.0139,-1.6618,-0.1868,0.5323,1.6603,-2.4478,0.3041,-1.0976,7.7618,2.1099,-4.7961,-1.7175,-0.4581,7.9026,0.7433,4.9401,-4.8481,0.6339,-2.2607,8.1119,-0.3054,3.6941,-0.998764,0,1698648016.9222,78
-0.0389,-1.8213,-0.1784,0.5945,1.3061,-2.7259,0.4949,-1.1594,8.0661,1.8959,-4.8556,-1.319,-0.8557,7.6456,0.7608,4.957,-5.2475,-0.2944,-2.3614,7.8418,-0.4583,3.7978,-0.99904,0,1698648016.9333,79
-0.0651,-1.9146,-0.1696,0.6263,1.1443,-3.0698,0.6679,-1.2824,8.1769,1.7637,-4.7186,-1.1237,-1.1679,7.5994,0.7508,5.0818,-5.8083,-1.2156,-2.4099,7.7131,-0.6261,3.9318,-0.999254,0,1698648016.9432,80
-0.0898,-1.9875,-0.1616,0.6134,0.9837,-3.4025,0.7818,-1.2538,8.4259,1.6684,-4.4162,-1.0342,-1.4386,7.7081,0.6584,5.228,-6.2575,-2.0633,-2.3691,7.7154,-0.8053,4.0496,-0.999421,0,1698648016.953,81
-0.1124,-2.1092,-0.154,0.6118,0.7975,-3.6712,0.8379,-1.1227,8.881,1.4317,-3.9716,-0.9715,-1.6709,7.8415,0.4957,5.3244,-6.4045,-2.8665,-2.2164,7.8421,-0.957,4.1303,-0.99955,0,1698648016.9642,82
-0.1349,-2.1662,-0.1463,0.63,0.5899,-3.7342,0.8652,-0.7534,9.327,1.163,-3.3315,-0.7864,-1.9179,7.9779,0.2635,5.3916,-6.315,-3.5467,-1.9785,8.0484,-1.0997,4.18,-0.999651,0,1698648016.9737,83
-0.1563,-2.1443,-0.1387,0.6489,0.4866,-3.749,0.895,-0.281,9.377,1.2086,-2.5164,-0.4245,-2.1779,8.181,0.0404,5.4768,-6.0469,-3.9941,-1.7119,8.306,-1.2271,4.2113,-0.999729,0,1698648016.9842,83
-0.1746,-2.0707,-0.1315,0.6468,0.5887,-3.8883,0.9113,0.1177,9.2282,1.5182,-1.6856,0.0057,-2.3807,8.483,-0.0974,5.6153,-5.56,-4.1063,-1.4597,8.5889,-1.3074,4.2068,-0.999789,0,1698648016.9941,84
-0.191,-1.9923,-0.1247,0.6594,0.7839,-3.9727,0.9317,0.4685,9.0143,1.8281,-1.0293,0.2239,-2.4078,8.7432,-0.183,5.7738,-4.8001,-3.9481,-1.2254,8.8487,-1.3655,4.1279,-0.999836,0,1698648017.0042,85
-0.2058,-1.8916,-0.1174,0.6843,0.9262,-3.8814,0.9756,0.7165,8.8072,1.8572,-0.7316,0.1958,-2.2286,8.8881,-0.3265,5.7783,-3.8425,-3.636,-1.0026,9.015,-1.3499,3.965,-0.999873,0,1698648017.0154,86
-0.2199,-1.7818,-0.1093,0.6913,0.9932,-3.6085,1.0293,0.9248,8.8022,1.679,-0.8754,0.0282,-1.8721,8.912,-0.5724,5.6073,-3.1047,-3.1908,-0.8423,9.087,-1.2541,3.6969,-0.999901,0,1698648017.026,87
-0.2335,-1.6593,-0.1011,0.7033,1.0479,-2.9624,1.1944,1.1334,9.0082,1.4447,-2.0261,-1.0415,-0.8109,8.8102,-1.0093,5.0533,-3.1068,-2.3122,-0.7947,9.1127,-1.0253,3.145,-0.999923,0,1698648017.0384,88
-0.2474,-1.5509,-0.0914,0.754,1.0826,-2.6544,1.2972,1.1161,9.1898,1.3737,-2.728,-1.6623,-0.315,8.751,-1.1207,4.8501,-3.532,-1.9904,-0.8657,9.1139,-0.9363,3.0092,-0.99994,0,1698648017.0494,88
-0.2609,-1.4957,-0.0808,0.7823,1.119,-2.3189,1.4215,1.0051,9.2894,1.296,-3.2279,-1.8821,0.0292,8.6731,-1.1927,4.7487,-4.2057,-1.7797,-1.0044,9.117,-0.8719,2.894,-0.999954,0,1698648017.0613,89
-0.2735,-1.4166,-0.071,0.7602,1.1072,-1.9935,1.5026,0.987,9.3636,1.1846,-3.3103,-1.6539,0.1918,8.6683,-1.1626,4.6664,-5.2207,-1.5282,-1.1615,9.1117,-0.8353,2.8019,-0.999964,0,1698648017.0732,90
-0.2855,-1.2946,-0.0622,0.731,1.0588,-1.7084,1.546,1.005,9.4578,1.1165,-3.0649,-1.2526,0.2431,8.6936,-1.0764,4.5325,-5.9247,-1.7351,-1.2512,9.0704,-0.8333,2.7553,-0.999972,0,1698648017.0836,91
-0.2959,-1.1935,-0.0548,0.6969,1.017,-1.4588,1.5661,0.9391,9.5925,1.0813,-2.8233,-0.825,0.2028,8.6489,-0.987,4.5321,-7.2794,-0.8681,-1.2484,9.4862,-0.9163,2.8449,-0.999978,0,1698648017.093,92
-0.3047,-1.1359,-0.0491,0.6554,0.9001,-1.2147,1.5459,0.9214,9.8459,0.9452,-2.6781,-0.3744,0.1016,8.5778,-0.9539,4.6324,-7.7052,-0.2151,-1.3076,9.6663,-1.1063,3.123,-0.999983,0,1698648017.1021,93
-0.3122,-1.0646,-0.0444,0.6185,0.7096,-0.9756,1.5141,0.911,9.9236,0.8319,-2.5415,0.0097,0.0171,8.5282,-1.0119,4.6116,-6.4101,-0.2243,-1.2837,9.3838,-1.3448,3.3489,-0.999987,0,1698648017.1112,93
-0.3188,-0.9841,-0.0395,0.5939,0.5302,-0.7797,1.4799,0.8359,9.838,0.7483,-2.2744,0.4751,-0.1014,8.4785,-1.1079,4.5682,-5.3146,1.357,-1.0265,9.2868,-1.5522,3.4562,-0.99999,0,1698648017.1207,94
-0.3247,-0.9049,-0.0345,0.5806,0.4044,-0.6404,1.4253,0.7607,9.6857,0.7073,-2.0592,0.8612,-0.1883,8.3971,-1.1553,4.6628,-3.8842,2.5596,-0.7313,9.1417,-1.6777,3.3543,-0.999992,0,1698648017.1312,95
-0.3302,-0.8181,-0.0296,0.5853,0.1916,-0.5236,1.3547,0.7186,9.616,0.6779,-1.8154,1.2668,-0.3564,8.3432,-1.2038,4.7368,-2.0966,2.0493,-0.4867,9.0189,-1.7055,3.0656,-0.999994,0,1698648017.1406,96
-0.3349,-0.7304,-0.0242,0.61,0.0554,-0.4831,1.2727,0.5654,9.5221,0.6727,-1.4811,1.6961,-0.5807,8.2981,-1.3148,4.6179,-0.6442,0.932,-0.4194,8.9558,-1.6416,2.8051,-0.999267,0,1698648017.1506,97
-0.338,-0.6202,-0.0181,0.6254,0.3373,-0.5063,1.1723,0.2922,9.3361,0.6893,-1.3638,2.1249,-0.7447,8.2337,-1.3726,4.5156,-0.2864,0.6641,-0.4907,8.9611,-1.5817,2.6759,-0.856532,0,1698648017.1607,98
-0.3399,-0.5041,-0.0118,0.6366,0.4659,-0.4271,1.0585,0.1607,9.3012,0.4905,-1.3307,2.8296,-1.1473,8.2714,-1.4475,4.456,-0.4099,1.2366,-0.5929,8.9553,-1.5323,2.6753,-0.647531,0,1698648017.1722,98
-0.3409,-0.4016,-0.0056,0.6684,0.2326,-0.323,0.9497,0.0956,9.3372,0.2331,-1.3935,3.7314,-1.5009,8.3266,-1.5382,4.462,-0.1189,1.9003,-0.6945,8.9462,-1.4626,2.6649,-0.496314,0,1698648017.1813,99
-0.3411,-0.3114,0.0003,0.676,0.077,-0.2967,0.8447,0.0297,9.3467,0.1428,-1.7023,4.2887,-1.3657,8.3611,-1.675,4.505,0.4182,2.1218,-0.7478,8.9475,-1.4302,2.609,-0.274954,0,1698648017.1908,0
-0.3411,-0.2415,0.0058,0.6453,-0.0686,-0.2728,0.7436,0.0417,9.3324,0.1066,-1.7648,4.4958,-1.4431,8.3642,-1.7705,4.3827,0.8737,1.8022,-0.7688,8.9332,-1.421,2.5672,-0.013522,0,1698648017.2012,1
-0.341,-0.1864,0.0114,0.6307,-0.5004,-0.2244,0.648,0.1449,9.2556,0.1114,-1.5458,4.7947,-1.7631,8.3858,-1.7328,4.2635,1.08,1.1491,-0.8158,8.9446,-1.3666,2.5497,0.208594,0,1698648017.212,2
-0.3407,-0.1301,0.0169,0.618,-0.9057,-0.2286,0.5533,0.2246,9.2841,0.144,-1.4592,4.9041,-1.7466,8.5186,-1.6593,4.4456,1.0537,0.399,-0.8667,8.9828,-1.3288,2.5238,0.344294,0,1698648017.2217,2
-0.3405,-0.0853,0.0216,0.5816,-1.033,-0.2438,0.4448,0.2784,9.4306,0.0672,-1.4457,4.6925,-1.7091,8.4822,-1.6966,4.706,0.9676,-0.257,-0.8748,9.0176,-1.3762,2.485,0.356731,0,1698648017.2317,3
-0.3403,-0.0547,0.0252,0.5457,-1.1719,-0.1866,0.3204,0.3983,9.5892,-0.0494,-1.2877,4.4703,-1.7114,8.4029,-1.7924,4.8217,0.934,-0.6131,-0.8189,9.0625,-1.4732,2.4508,0.282139,0,1698648017.2413,4
-0.3401,-0.0298,0.0281,0.5187,-1.2978,-0.1404,0.2009,0.5408,9.6071,-0.1191,-0.9613,4.3283,-1.4866,8.4007,-1.8446,4.8854,1.017,-0.5991,-0.7166,9.1148,-1.5659,2.4275,0.178736,0,1698648017.2508,5
-0.3388,0.0151,0.0313,0.4951,-1.767,-0.0271,0.0756,0.69,10.0187,-0.3152,-0.4019,3.9104,-1.2438,8.3449,-1.8991,4.7541,1.159,-0.1876,-0.7999,9.1741,-1.6082,2.4125,0.082061,0,1698648017.2611,5
-0.3345,0.156,0.0352,0.4734,-2.2594,0.1752,-0.0439,0.7845,10.5985,-0.557,0.2636,3.3779,-1.137,8.2829,-1.9133,4.634,1.2948,0.4489,-0.8195,9.2159,-1.625,2.4151,0.009985,0,1698648017.272,6
-0.3273,0.3191,0.0386,0.4369,-2.3401,0.3144,-0.1861,0.8405,10.5889,-0.5965,0.662,3.0529,-1.0234,8.2756,-1.9046,4.6928,1.5307,0.9851,-0.6055,9.2403,-1.6183,2.3885,0.003529,0,1698648017.2815,7
-0.3181,0.4618,0.0413,0.3951,-2.3065,0.4047,-0.3562,0.9014,10.355,-0.4724,1.0678,2.5158,-0.7818,8.3315,-1.8864,4.705,1.9253,1.37,-0.4273,9.278,-1.5789,2.35,0.121466,0,1698648017.292,8
-0.307,0.5912,0.0437,0.3639,-2.1918,0.5174,-0.4832,0.9156,10.2933,-0.4603,1.4179,1.9009,-0.4842,8.393,-1.8422,4.7509,2.4576,1.7014,-0.2608,9.3375,-1.5365,2.3344,0.303604,0,1698648017.3015,8
-0.2952,0.6716,0.0463,0.3323,-2.0405,0.6833,-0.5546,0.8886,10.266,-0.5195,1.6106,1.5563,-0.2751,8.4822,-1.7307,4.9095,2.9869,2.0108,-0.1135,9.4208,-1.4919,2.3515,0.458986,0,1698648017.3119,9
-0.2839,0.7461,0.0498,0.3238,-1.8386,0.848,-0.5683,0.9139,10.0521,-0.4693,1.7926,1.3048,-0.129,8.6036,-1.5915,5.0447,3.3623,2.298,0.023,9.5214,-1.4392,2.3888,0.579778,0,1698648017.3221,10
-0.2734,0.7827,0.0544,0.342,-1.5352,0.9367,-0.5269,0.9381,9.8392,-0.3667,1.8846,1.0796,-0.0436,8.7271,-1.4795,5.0968,3.5414,2.5023,0.1384,9.6267,-1.3618,2.4336,0.673601,0,1698648017.3331,11
-0.2644,0.7693,0.0592,0.3507,-1.2663,1.0073,-0.465,0.8947,9.9403,-0.3292,1.9322,0.886,0.0125,8.8275,-1.407,5.1308,3.5382,2.6252,0.2255,9.7222,-1.2754,2.4745,0.746476,0,1698648017.3422,12
-0.2576,0.7389,0.0627,0.3313,-1.0336,1.0639,-0.4066,0.7024,10.2013,-0.3431,2.0075,0.6682,0.0706,8.9117,-1.3555,5.1714,3.5442,2.6593,0.2974,9.794,-1.1896,2.4868,0.803081,0,1698648017.3515,12
-0.253,0.6536,0.0649,0.3038,-0.8895,1.1248,-0.3511,0.4769,10.4161,-0.4034,2.0703,0.2179,0.1762,8.9693,-1.2851,5.2257,3.5906,2.713,0.3575,9.8462,-1.1222,2.5105,0.847047,0,1698648017.3616,13
-0.2502,0.5282,0.0664,0.2622,-0.8346,1.1824,-0.3114,0.3081,10.5873,-0.517,2.194,-0.143,0.2983,9.0442,-1.2461,5.2646,3.6079,2.8502,0.4136,9.8951,-1.0604,2.6008,0.881197,0,1698648017.3721,14
-0.2497,0.4057,0.0678,0.2256,-0.7656,1.2075,-0.289,0.2361,10.4981,-0.5807,2.3225,-0.5682,0.4408,9.1353,-1.1937,5.2652,3.5336,2.9585,0.4699,9.9988,-1.001,2.792,0.907722,0,1698648017.3815,15
-0.2504,0.3034,0.0695,0.2153,-0.6336,1.1989,-0.2708,0.231,10.3708,-0.5775,2.2715,-0.8456,0.5098,9.3274,-1.1214,5.295,3.4094,2.821,0.5392,10.2194,-0.9393,3.0985,0.928325,0,1698648017.3919,15
-0.2504,0.2329,0.0716,0.2058,-0.4246,1.2357,-0.2175,0.2452,10.3607,-0.5213,2.1372,-0.8045,0.4943,9.6832,-1.0714,5.3872,3.37,2.3487,0.6254,10.5375,-0.8863,3.4616,0.944328,0,1698648017.4016,16
-0.2503,0.1876,0.0742,0.1982,-0.2715,1.3052,-0.0823,0.2741,10.6214,-0.4036,2.1761,-1.2414,0.5548,10.1087,-0.9975,5.5405,3.4894,1.7491,0.7504,10.8845,-0.8588,3.7455,0.956758,0,1698648017.4118,17
-0.2503,0.1414,0.0763,0.1933,-0.2166,1.3804,0.1173,0.2495,11.2409,-0.3538,2.2899,-1.463,0.5523,10.4807,-0.9332,5.7612,3.716,1.367,0.907,11.1386,-0.789,3.8784,0.966413,0,1698648017.4218,18
-0.2497,0.133,0.0769,0.1675,-0.0913,1.3869,0.378,0.0559,12.1142,-0.2976,2.4421,-1.377,0.4924,10.6434,-0.7924,5.9981,3.7658,1.3292,1.0305,11.2661,-0.6338,3.9108,0.973912,0,1698648017.4318,18
-0.2477,0.1791,0.0766,0.1281,0.3435,1.1201,0.6657,-0.4203,12.3001,0.1166,2.7947,-1.5863,0.6172,10.7206,-0.5398,6.1105,3.4151,1.4021,1.0931,11.3898,-0.4513,3.9319,0.979736,0,1698648017.4421,19
-0.2435,0.2387,0.076,0.0659,0.5406,1.0083,0.9079,-0.5227,11.6791,0.3423,2.8845,-1.7983,0.6791,10.8816,-0.2078,6.1622,2.8239,1.284,1.1102,11.5816,-0.302,4.0451,0.984261,0,1698648017.4519,20
-0.2367,0.3184,0.0737,-0.0218,0.5778,1.0237,1.0917,-0.4752,11.801,0.4326,2.8205,-1.8488,0.6327,11.1462,0.0116,6.2753,2.2182,1.0262,1.08,11.7586,-0.2264,4.2394,0.987775,0,1698648017.4624,21
-0.2284,0.4201,0.0683,-0.1302,0.9664,0.9215,1.1851,-0.5647,11.9805,0.6402,2.6353,-2.0865,0.7423,11.3392,0.0783,6.4151,1.5883,0.9247,1.037,11.8033,-0.1954,4.3742,0.990504,0,1698648017.4729,22
-0.22,0.4987,0.06,-0.27,1.2468,0.9597,1.1853,-0.4245,11.5647,0.7955,2.2281,-2.3138,0.882,11.3353,0.0537,6.4453,0.8247,1.059,0.9916,11.6643,-0.1404,4.3758,0.992607,0,1698648017.483,22
-0.2132,0.5039,0.05,-0.4338,1.1247,1.101,1.1274,-0.3441,11.4321,0.945,1.8973,-2.4222,1.0306,11.1934,-0.0229,6.3004,-0.0581,1.2323,0.9283,11.3634,-0.0726,4.2541,0.831232,0,1698648017.492,23
