right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_chest_ang_x,right_chest_ang_y,right_chest_ang_z,right_chest_acc_x,right_chest_acc_y,right_chest_acc_z,left_chest_ang_x,left_chest_ang_y,left_chest_ang_z,left_chest_acc_x,left_chest_acc_y,left_chest_acc_z,,,,Label
-0.1175,0.0266,-0.3528,0.0302,-1.9751,-0.5095,0.1776,-1.5305,9.1256,1.3732,1.2723,0.6365,-0.739,-6.5678,6.9135,1.8948,-0.4711,1.2998,-0.2609,-9.0075,-1.6608,-0.6394,-0.474278,0,1698373572.824,50
-0.1162,0.0578,-0.3526,0.0204,-1.9599,-0.5054,0.1939,-1.5507,9.1278,1.3366,1.2086,0.5997,-0.8182,-6.5992,6.9263,1.8964,-0.3812,1.1807,-0.3565,-9.0637,-1.6886,-0.6119,-0.449097,0,1698373572.8342,51
-0.1136,0.145,-0.3524,0.031,-1.9388,-0.5108,0.2065,-1.5893,9.1501,1.2846,1.1344,0.5515,-0.8755,-6.6263,6.9334,1.9009,-0.2807,1.0465,-0.4521,-9.1414,-1.7155,-0.6158,-0.423411,0,1698373572.8439,51
-0.1101,0.2406,-0.3519,0.0649,-1.8738,-0.5158,0.2419,-1.6317,9.2599,1.1928,1.0649,0.4707,-0.9114,-6.6569,6.9541,1.9156,-0.1916,0.9243,-0.5484,-9.2188,-1.7389,-0.6283,-0.395294,0,1698373572.8538,52
-0.1063,0.3082,-0.3511,0.0775,-1.7364,-0.4908,0.3094,-1.6105,9.2413,1.1232,1.016,0.3533,-0.9266,-6.6909,6.9814,1.9276,-0.1121,0.8294,-0.6438,-9.2757,-1.7522,-0.6473,-0.358015,0,1698373572.8636,53
-0.1022,0.347,-0.3502,0.081,-1.541,-0.5318,0.3875,-1.6126,9.1824,1.1824,0.9865,0.2162,-0.9222,-6.7149,6.9865,1.9318,-0.0495,0.7719,-0.7331,-9.3162,-1.7639,-0.6658,-0.308362,0,1698373572.8736,53
-0.0977,0.3721,-0.3499,0.0657,-1.385,-0.6122,0.4685,-1.6508,9.2166,1.2741,0.9619,0.079,-0.9051,-6.7121,6.9849,1.9551,0.0042,0.7485,-0.8153,-9.3391,-1.7855,-0.6596,-0.251436,0,1698373572.8835,54
-0.0935,0.3757,-0.3499,0.0519,-1.3031,-0.6824,0.5494,-1.6837,9.3286,1.2882,0.9275,-0.0387,-0.8825,-6.6768,6.9856,1.9847,0.0672,0.7474,-0.8877,-9.3363,-1.8146,-0.6302,-0.194405,0,1698373572.894,54
-0.0896,0.355,-0.3499,0.0531,-1.2266,-0.7761,0.6258,-1.7153,9.409,1.2742,0.8692,-0.1267,-0.8598,-6.6291,6.9831,1.9738,0.1452,0.7414,-0.9473,-9.3288,-1.846,-0.6044,-0.142574,0,1698373572.905,55
-0.0859,0.347,-0.3499,0.0408,-1.1408,-0.9051,0.6877,-1.7645,9.4354,1.257,0.7873,-0.2018,-0.8362,-6.5872,6.9967,1.9377,0.2509,0.7061,-0.9953,-9.3152,-1.8747,-0.586,-0.097558,0,1698373572.915,56
-0.082,0.3797,-0.35,0.0397,-1.0375,-1.0113,0.7154,-1.7931,9.3689,1.1901,0.7006,-0.2798,-0.8187,-6.5632,7.0057,1.9049,0.3892,0.6335,-1.036,-9.2944,-1.8954,-0.5741,-0.058198,0,1698373572.9252,56
