right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_chest_ang_x,right_chest_ang_y,right_chest_ang_z,right_chest_acc_x,right_chest_acc_y,right_chest_acc_z,left_chest_ang_x,left_chest_ang_y,left_chest_ang_z,left_chest_acc_x,left_chest_acc_y,left_chest_acc_z,,,,Label
-0.1473,-2.2431,-0.1616,0.9068,0.2753,-4.1753,0.4357,-0.667,8.8377,1.4248,5.193,-3.2312,1.6264,-7.7211,2.4039,-2.2369,3.1021,-0.3694,-1.8237,-7.682,-1.5394,3.1158,-0.574066,0,1698647723,83
-0.1676,-2.1999,-0.153,0.9077,0.2891,-4.2868,0.4992,-0.3048,9.1837,1.4656,4.7849,-3.687,1.8278,-7.9513,2.7102,-2.0887,3.2216,-0.5964,-1.6982,-7.8904,-1.4241,3.2853,-0.434038,0,1698647723,84
-0.1853,-2.0472,-0.1454,0.8864,0.4549,-4.3418,0.5246,0.0522,9.5116,1.6079,4.2309,-4.0912,1.9433,-8.1776,3.0391,-1.9645,3.3341,-0.7532,-1.5675,-8.1231,-1.3388,3.5698,-0.326882,0,1698647723,85
-0.2009,-1.9166,-0.1384,0.8615,0.5607,-4.1715,0.5674,0.4062,9.5621,1.5704,3.6865,-4.2612,1.97,-8.4031,3.3517,-1.8407,3.4223,-0.7914,-1.4677,-8.3581,-1.2762,3.9162,-0.244296,0,1698647723,86
-0.2151,-1.8457,-0.1317,0.8164,0.6897,-3.9166,0.6449,0.6544,9.4038,1.5483,3.2244,-4.2458,1.9446,-8.6023,3.5985,-1.7098,3.2054,-0.7444,-1.3714,-8.5383,-1.1761,4.3148,-0.180007,0,1698647723,86
-0.2276,-1.7463,-0.1255,0.7392,0.8973,-3.6742,0.7426,0.7817,9.3784,1.5252,2.8586,-4.06,1.8807,-8.7442,3.7616,-1.5793,2.6679,-0.5954,-1.2983,-8.6199,-1.0983,4.6445,-0.128088,0,1698647723,87
-0.2393,-1.6419,-0.1195,0.6877,1.0799,-3.3504,0.8824,0.868,9.2474,1.4936,2.6359,-3.6362,1.7969,-8.8029,3.8407,-1.4568,1.8933,-0.2999,-1.279,-8.5631,-1.1087,4.7771,-0.083219,0,1698647723,88
-0.2505,-1.5328,-0.1133,0.6791,1.2685,-3.0163,1.0652,0.9305,9.0661,1.4837,2.4723,-3.1289,1.6824,-8.783,3.8621,-1.3406,1.0957,0.0848,-1.2274,-8.4269,-1.1785,4.7625,-0.041973,0,1698647723,89
-0.2614,-1.4339,-0.1074,0.6629,1.404,-2.6903,1.2531,0.9711,9.0474,1.4601,2.3878,-2.6028,1.5594,-8.7183,3.8193,-1.2492,0.5264,0.5813,-1.2035,-8.2603,-1.3028,4.6432,-0.002568,0,1698647723,89
-0.2719,-1.3863,-0.1017,0.6434,1.3814,-2.3579,1.4315,0.9398,9.0369,1.3906,2.4168,-2.114,1.4408,-8.6253,3.7364,-1.1705,0.2334,1.0896,-1.2489,-8.0606,-1.4383,4.4613,-0.084891,0,1698647723,90
-0.2823,-1.3398,-0.0957,0.643,1.3374,-2.0493,1.5931,0.8066,9.0554,1.2985,2.5058,-1.7898,1.3308,-8.4871,3.6648,-1.1187,0.1643,1.4989,-1.2756,-7.8413,-1.4942,4.2849,-0.276675,0,1698647723,91
-0.2929,-1.276,-0.09,0.6149,1.2368,-1.7288,1.722,0.7329,9.2513,1.1462,2.6064,-1.6496,1.2241,-8.3393,3.6094,-1.0859,0.1243,1.799,-1.2605,-7.5803,-1.4771,4.1293,-0.437214,0,1698647723,92
-0.3033,-1.2265,-0.085,0.5659,1.0163,-1.438,1.8084,0.6503,9.6018,0.9082,2.6871,-1.6412,1.1386,-8.2168,3.5715,-1.0073,0.0761,1.9911,-1.1875,-7.3549,-1.4639,4.0014,-0.562564,0,1698647723,92
-0.3131,-1.154,-0.08,0.5489,0.7854,-1.1977,1.8526,0.6128,9.7826,0.7075,2.6987,-1.789,1.0757,-8.1147,3.5241,-0.8872,0.0362,2.085,-1.0941,-7.1855,-1.4146,3.9096,-0.660079,0,1698647723,93
-0.3219,-1.0579,-0.0747,0.5598,0.6316,-0.7903,1.8741,0.5946,9.443,0.7577,2.6659,-2.127,1.0693,-8.0076,3.4884,-0.7717,-0.0221,2.0343,-0.9969,-7.0381,-1.3675,3.9224,-0.735807,0,1698647723,94
-0.33,-0.9748,-0.0698,0.5739,0.49,-0.5309,1.8763,0.4747,8.8337,1.0974,2.62,-2.4637,1.0713,-7.8199,3.4831,-0.7755,-0.0572,2.1543,-0.9205,-6.9787,-1.298,4.0406,-0.794496,0,1698647723,95
-0.3371,-0.8843,-0.065,0.5792,0.3911,-0.6209,1.8397,0.2936,8.5723,1.3214,2.5886,-2.5556,1.0302,-7.618,3.4854,-0.9178,-0.1236,2.2688,-0.8637,-6.9448,-1.2144,4.1255,-0.840087,0,1698647723,95
-0.3437,-0.8215,-0.0596,0.5759,0.356,-0.6985,1.7746,0.1799,8.504,1.3196,2.5728,-2.4813,1.0127,-7.4943,3.4824,-0.9975,0.0915,1.9147,-0.8051,-6.9575,-1.2956,4.0512,-0.875401,0,1698647723,96
-0.3494,-0.7512,-0.0535,0.5933,0.2521,-0.729,1.661,0.1446,8.4954,1.1628,2.4045,-2.4321,0.9872,-7.4824,3.517,-0.8159,0.6583,1.4061,-0.7946,-7.043,-1.4082,3.9645,-0.897884,0,1698647723,97
-0.3532,-0.6408,-0.0475,0.6113,0.1986,-0.7662,1.491,0.0936,8.6608,0.9339,2.1383,-2.3411,0.9444,-7.5523,3.6039,-0.4774,1.2604,1.0477,-0.9312,-7.0851,-1.4536,3.9309,-0.861905,0,1698647723,98
-0.3553,-0.54,-0.0409,0.6199,0.2517,-0.8514,1.3265,0.0176,8.5823,0.8604,1.9494,-2.059,0.8694,-7.574,3.6699,-0.2476,1.7051,0.823,-1.1447,-7.1181,-1.386,3.909,-0.691589,0,1698647723,98
-0.3565,-0.4408,-0.0332,0.6481,0.2478,-0.9577,1.1561,-0.1066,8.5172,0.7327,1.8607,-1.6533,0.7489,-7.5582,3.7176,-0.1776,1.875,0.7567,-1.2825,-7.1833,-1.2146,3.9137,-0.470627,0,1698647723,99
-0.3571,-0.3263,-0.0251,0.6941,0.2251,-1.0606,0.9591,-0.1437,8.6034,0.5375,1.8505,-1.224,0.6341,-7.5871,3.7942,-0.1543,1.8109,0.804,-1.2923,-7.2574,-1.0985,3.9462,-0.365752,0,1698647723,0
-0.357,-0.2357,-0.0175,0.7067,0.2041,-1.167,0.7557,-0.1472,8.6626,0.3889,1.8776,-0.8684,0.5457,-7.6695,3.915,-0.084,1.6214,0.8135,-1.1593,-7.3361,-1.0544,4.0407,-0.392128,0,1698647723,1
-0.3569,-0.1634,-0.0104,0.6842,0.0719,-1.265,0.5526,-0.148,8.8671,0.1684,1.8526,-0.5922,0.4856,-7.7502,4.0005,-0.0089,1.4333,0.8013,-0.9972,-7.4042,-1.0601,4.1194,-0.48363,0,1698647723,2
-0.3568,-0.1095,-0.004,0.6806,-0.1229,-1.3172,0.3633,-0.0781,9.0807,-0.0277,1.702,-0.3972,0.4517,-7.8031,4.0185,0.0559,1.3127,0.7663,-0.8364,-7.4474,-1.0772,4.1699,-0.583966,0,1698647723,2
-0.3565,-0.0727,0.0023,0.6985,-0.252,-1.3834,0.212,0.0596,9.2776,-0.1365,1.4614,-0.2714,0.4304,-7.8468,4.0127,0.1087,1.3154,0.676,-0.6791,-7.4677,-1.1097,4.2446,-0.658037,0,1698647723,3
-0.3551,-0.012,0.0083,0.6871,-0.7911,-1.3308,0.0749,0.2476,9.5923,-0.3118,1.2081,-0.1506,0.4105,-7.8789,4.0021,0.1093,1.4121,0.7388,-0.5254,-7.4791,-1.1579,4.331,-0.706714,0,1698647723,4
-0.3511,0.1195,0.0132,0.646,-1.5175,-1.1655,-0.1024,0.3128,10.0251,-0.6493,0.9994,-0.0031,0.3917,-7.8958,3.992,0.0589,1.5076,0.7569,-0.3651,-7.5153,-1.1681,4.3842,-0.749268,0,1698647723,5
-0.3441,0.3078,0.0174,0.601,-1.7409,-1.078,-0.3057,0.4654,10.2528,-0.8264,0.8449,0.1873,0.3796,-7.9213,3.9737,-0.0309,1.523,0.5434,-0.2039,-7.5503,-1.1496,4.4416,-0.782703,0,1698647723,6
-0.3344,0.4722,0.0213,0.5446,-1.6596,-0.9871,-0.4593,0.7025,10.1122,-0.8178,0.6764,0.3863,0.3523,-7.9643,3.972,-0.1096,1.4344,0.3717,-0.0532,-7.5609,-1.1373,4.5104,-0.801312,0,1698647723,6
-0.3226,0.5998,0.0249,0.4991,-1.4694,-0.8619,-0.565,0.9161,9.9478,-0.7705,0.4364,0.5622,0.3123,-8.0511,3.9699,-0.1447,1.2199,0.2485,0.1057,-7.562,-1.1238,4.6038,-0.813396,0,1698647723,7
-0.3093,0.715,0.0283,0.4742,-1.2723,-0.6914,-0.6692,1.1309,9.84,-0.7073,0.152,0.6835,0.2839,-8.1915,3.9576,-0.1533,0.9246,0.1485,0.281,-7.5577,-1.1221,4.7351,-0.825277,0,1698647723,8
-0.2955,0.8419,0.0322,0.471,-0.9863,-0.3868,-0.6957,1.1401,9.9187,-0.9158,-0.1158,0.7351,0.2822,-8.356,3.9566,-0.1664,0.6108,0.053,0.447,-7.5616,-1.1346,4.8817,-0.846864,0,1698647723,9
-0.2823,0.9315,0.037,0.4767,-0.7505,-0.0429,-0.6404,1.0128,10.1386,-1.1663,-0.3374,0.7479,0.3116,-8.5211,3.9575,-0.192,0.2648,-0.0502,0.5999,-7.5831,-1.1511,5.0367,-0.876564,0,1698647723,10
-0.2705,0.9454,0.0422,0.4723,-0.6218,0.1757,-0.5872,0.9326,10.3618,-1.2103,-0.5053,0.7382,0.3532,-8.7022,3.9584,-0.1991,-0.0993,-0.1687,0.7365,-7.6147,-1.1949,5.1932,-0.902957,0,1698647723,10
-0.2607,0.896,0.047,0.4588,-0.4273,0.3276,-0.5484,0.8516,10.66,-1.1809,-0.6271,0.7001,0.3744,-8.9023,3.9706,-0.2239,-0.4461,-0.3042,0.8511,-7.6719,-1.258,5.353,-0.92357,0,1698647723,11
-0.2532,0.8399,0.0515,0.466,-0.2652,0.4388,-0.503,0.6457,10.8317,-1.1084,-0.7192,0.6474,0.3687,-9.0783,3.9902,-0.2568,-0.7325,-0.4529,0.9376,-7.7594,-1.3389,5.499,-0.939068,0,1698647723,12
-0.2478,0.7618,0.0561,0.4662,-0.1597,0.4799,-0.4711,0.4058,10.929,-1.0435,-0.7976,0.5988,0.3421,-9.2125,4.0172,-0.2494,-0.9029,-0.5973,0.9732,-7.8503,-1.4324,5.6154,-0.949898,0,1698647723,13
-0.2453,0.6121,0.0604,0.4557,-0.0028,0.5579,-0.4625,0.239,11.1404,-1.1497,-0.8568,0.5551,0.3002,-9.3206,4.0521,-0.24,-0.9262,-0.7096,0.954,-7.9225,-1.5182,5.7156,-0.958213,0,1698647723,13
-0.2455,0.4517,0.0641,0.4627,0.1277,0.7625,-0.4473,0.342,11.0897,-1.3378,-0.8695,0.5033,0.2651,-9.4187,4.1024,-0.2591,-0.8481,-0.7899,0.9144,-7.9866,-1.5904,5.7871,-0.966257,0,1698647723,14
-0.2465,0.3424,0.0673,0.4419,0.1514,0.9999,-0.4074,0.6481,10.8931,-1.3468,-0.864,0.4051,0.2565,-9.5151,4.1952,-0.3274,-0.6595,-0.8762,0.8759,-8.1214,-1.6604,5.7924,-0.973535,0,1698647723,15
-0.2469,0.2777,0.0709,0.4239,0.1221,1.2771,-0.321,0.8993,10.8623,-1.1843,-0.8836,0.2666,0.2789,-9.6591,4.3713,-0.424,-0.4159,-1.0079,0.8529,-8.3931,-1.6845,5.7908,-0.979336,0,1698647723,16
-0.2468,0.2201,0.0752,0.4385,-0.0259,1.6287,-0.1764,1.0657,11.2495,-0.999,-0.9679,0.1079,0.3491,-9.8764,4.6428,-0.4825,-0.4099,-1.1964,0.9032,-8.7777,-1.5948,5.8658,-0.983854,0,1698647723,17
-0.2462,0.2037,0.0792,0.4098,-0.5383,2.361,0.1935,0.8675,13.2912,-1.2343,-0.8894,-0.2214,0.6648,-10.3411,5.3161,-0.5607,-1.2984,-1.6117,1.158,-9.7164,-1.1735,6.2614,-0.987419,0,1698647723,17
-0.2428,0.2546,0.0806,0.3412,-0.8269,2.8866,0.4142,0.5813,14.5282,-1.7042,-1.2544,-0.3768,0.8142,-10.6157,5.6701,-0.5831,-1.7737,-1.7974,1.3685,-10.1775,-0.9461,6.5608,-0.988332,0,1698647723,18
-0.2353,0.3538,0.0797,0.2529,-0.7238,3.3058,0.5915,0.2842,14.5879,-1.4352,-1.7289,-0.541,0.8901,-10.8613,5.9678,-0.6932,-2.0585,-1.9451,1.5653,-10.5542,-0.8127,6.7587,-0.984706,0,1698647723,19
-0.2258,0.4589,0.0777,0.1202,-0.354,3.3826,0.7685,-0.0532,13.5036,-0.7141,-2.3172,-0.6421,0.8877,-11.0567,6.146,-0.7982,-2.1647,-2.0137,1.6977,-10.8101,-0.7642,6.8293,-0.979646,0,1698647723,20
-0.216,0.5542,0.0735,-0.0444,0.5204,3.1168,1.1547,-0.6837,11.5357,0.994,-3.2206,-0.6,0.7151,-11.1512,6.1028,-0.9754,-2.2372,-1.7617,1.7491,-10.7521,-0.7344,6.4651,-0.97997,0,1698647723,21
-0.2048,0.5877,0.0624,-0.2528,0.4539,3.0679,1.3099,-1.129,11.4817,1.2419,-3.3719,-0.4749,0.555,-11.0162,5.9826,-1.0332,-2.2907,-1.5134,1.722,-10.526,-0.7007,6.129,-0.983585,0,1698647723,21
-0.1955,0.5636,0.0471,-0.4551,0.5292,2.9916,1.3972,-1.1295,11.2056,1.393,-3.4026,-0.2473,0.3292,-10.7055,5.8155,-1.1291,-2.3467,-1.2097,1.6669,-10.236,-0.6786,5.6735,-0.966898,0,1698647723,22
-0.1901,0.5454,0.0334,-0.6337,0.5511,2.9656,1.4343,-1.0358,10.7007,1.4626,-3.4034,0.0539,0.0242,-10.2888,5.6322,-1.2432,-2.4329,-0.8401,1.5397,-9.8774,-0.6437,5.1541,-0.913626,0,1698647723,23
-0.185,0.5424,0.0188,-0.7972,0.5399,2.9514,1.372,-0.9114,10.3168,1.3897,-3.4321,0.3534,-0.3677,-9.8176,5.4441,-1.3251,-2.6302,-0.38,1.3122,-9.4422,-0.6137,4.6208,-0.828626,0,1698647723,24
-0.1782,0.5927,0.004,-0.943,0.6088,2.9267,1.4002,-0.7208,9.9459,1.3434,-3.5694,0.581,-0.8289,-9.248,5.1874,-1.3339,-3.0357,0.1657,0.9617,-8.9334,-0.5866,4.0667,-0.725044,0,1698647723,25
-0.1699,0.6783,-0.0114,-1.1348,0.5405,2.9407,1.3037,-0.562,9.4928,1.4174,-3.798,0.8063,-1.2247,-8.5757,4.8661,-1.2964,-3.7009,0.6595,0.6425,-8.3923,-0.4753,3.5727,-0.519573,0,1698647723,25
-0.1601,0.7774,-0.0285,-1.3378,0.3937,2.9516,0.9118,-0.5012,9.1621,1.4489,-4.0744,1.0648,-1.5287,-7.8897,4.5786,-1.224,-4.4033,0.9739,0.4696,-7.8966,-0.4155,3.192,-0.308691,0,1698647723,26
-0.1496,0.8622,-0.0453,-1.4988,0.2421,2.9942,0.5264,-0.3348,9.1212,1.3662,-4.3905,1.3023,-1.7912,-7.2301,4.2965,-1.2169,-4.9711,1.0376,0.4393,-7.4466,-0.4423,2.8554,-0.328437,0,1698647723,27
-0.1401,0.8808,-0.0625,-1.6375,0.1168,3.0213,0.1912,-0.1234,9.3459,1.2528,-4.7459,1.4978,-1.9602,-6.5999,4.0063,-1.2758,-5.3593,0.8501,0.5853,-7.0675,-0.445,2.5715,-0.473673,0,1698647723,28
-0.1319,0.8401,-0.0808,-1.7382,0.0722,2.8676,-0.0512,0.0778,9.4166,1.2499,-5.0049,1.5959,-2.0028,-6.0426,3.748,-1.3804,-5.6821,0.4027,0.9007,-6.8369,-0.412,2.3477,-0.59116,0,1698647723,29
-0.1257,0.7711,-0.0992,-1.7845,-0.0417,2.8173,-0.202,0.1019,9.2614,1.3103,-5.0331,1.3509,-1.9251,-5.7008,3.5928,-1.4878,-5.9669,-0.3179,1.3647,-6.7384,-0.3861,2.2049,-0.682442,0,1698647723,29
-0.1211,0.7062,-0.1183,-1.8394,-0.2715,2.9955,-0.3174,-0.0959,8.9117,1.5087,-4.8395,1.0396,-1.6952,-5.6444,3.5198,-1.587,-5.9027,-1.1854,1.8921,-6.7368,-0.4037,2.1344,-0.753343,0,1698647723,30
-0.1166,0.6502,-0.1407,-1.9348,-0.572,3.1075,-0.4326,-0.3637,8.7407,1.6917,-4.5339,1.0875,-1.3607,-5.7531,3.4624,-1.6755,-5.5588,-2.1003,2.4611,-6.8083,-0.4046,2.1079,-0.808414,0,1698647723,31
-0.1123,0.5918,-0.1628,-2.0378,-0.8854,3.238,-0.5315,-0.7045,9.052,1.6256,-4.1705,1.2236,-1.0301,-6.0458,3.5035,-1.6743,-5.1544,-2.9234,3.0267,-6.9295,-0.3793,2.2341,-0.794886,0,1698647723,32
-0.1085,0.5584,-0.1817,-2.1025,-1.1476,3.4007,-0.5657,-1.0574,9.4881,1.4751,-3.6896,1.3353,-0.6745,-6.53,3.6713,-1.6033,-4.7714,-3.5909,3.5137,-7.1555,-0.3343,2.6208,-0.56141,0,1698647723,33
-0.1043,0.5402,-0.2007,-2.1376,-1.082,3.4955,-0.5172,-1.4412,9.6863,1.3403,-3.2829,1.4246,-0.3863,-7.068,3.9624,-1.5241,-4.3622,-3.996,3.8221,-7.4462,-0.3124,3.0941,-0.213131,0,1698647723,33
-0.0994,0.5324,-0.2198,-2.1212,-0.9578,3.5487,-0.4302,-1.7852,9.5751,1.2351,-3.1221,1.4777,-0.2443,-7.5635,4.3444,-1.5259,-3.8049,-4.0473,3.869,-7.7591,-0.3393,3.5261,0.057684,0,1698647723,34
-0.0937,0.54,-0.2378,-2.0311,-1.0419,3.6003,-0.3345,-1.9078,9.4847,1.0988,-3.1778,1.5539,-0.215,-8.0079,4.7475,-1.6241,-3.2042,-3.76,3.6592,-8.1026,-0.3385,4.0324,0.268063,0,1698647723,35
-0.0878,0.5337,-0.2548,-1.9147,-0.9317,3.5304,-0.2652,-1.9581,9.6623,0.9686,-3.4921,1.6294,-0.3098,-8.3868,5.0994,-1.7442,-2.6932,-3.247,3.2457,-8.4211,-0.2662,4.573,0.43147,0,1698647723,36
-0.0815,0.5344,-0.2702,-1.8145,-0.6953,3.3926,-0.2216,-1.9809,9.7342,0.8718,-4.014,1.7552,-0.5411,-8.6089,5.3408,-1.8214,-2.4915,-2.6424,2.7694,-8.6564,-0.1288,4.9813,0.558391,0,1698647723,37
-0.0748,0.5575,-0.284,-1.7272,-0.4955,3.3009,-0.2049,-1.8733,9.5762,0.7603,-4.5617,1.9076,-0.8554,-8.6793,5.4798,-1.7796,-2.6962,-2.0398,2.4011,-8.8001,-0.031,5.2152,0.656955,0,1698647723,37
-0.0678,0.5658,-0.296,-1.5979,-0.2934,3.1828,-0.2216,-1.73,9.4431,0.7354,-4.9838,2.1307,-1.1438,-8.6546,5.5048,-1.669,-3.1628,-1.4541,2.1816,-8.8449,-0.0389,5.2861,0.733496,0,1698647723,38
-0.0609,0.5757,-0.3068,-1.4447,-0.0947,3.0315,-0.2884,-1.595,9.4781,0.7764,-5.251,2.4531,-1.3764,-8.5219,5.4387,-1.5832,-3.711,-0.8927,2.069,-8.8079,-0.0982,5.2501,0.792938,0,1698647723,39
-0.054,0.6159,-0.3175,-1.3303,0.0801,2.8807,-0.4194,-1.4826,9.7149,0.7324,-5.4169,2.8203,-1.5655,-8.3239,5.3241,-1.5253,-4.239,-0.4541,2.0625,-8.6711,-0.1696,5.1483,0.838789,0,1698647723,40
-0.0474,0.6386,-0.328,-1.2385,0.1579,2.7857,-0.5877,-1.3454,10.0583,0.4742,-5.5244,3.2001,-1.715,-8.122,5.1671,-1.4924,-4.5989,-0.1739,2.1205,-8.4187,-0.2372,5.0166,0.824016,0,1698647723,40
-0.0414,0.6313,-0.3385,-1.1875,0.1229,2.7289,-0.7747,-1.2131,10.207,0.2141,-5.5653,3.5437,-1.826,-7.9421,4.9712,-1.4166,-4.6833,-0.0603,2.2338,-8.1175,-0.3078,4.8825,0.705406,0,1698647723,41
-0.0353,0.6066,-0.3488,-1.1867,0.031,2.615,-0.9881,-1.1368,10.254,0.1385,-5.5749,3.9265,-1.9829,-7.8193,4.7669,-1.2892,-4.5588,-0.0649,2.3993,-7.7904,-0.3747,4.8161,0.536813,0,1698647723,42
-0.0296,0.584,-0.3592,-1.1716,-0.0012,2.4506,-1.2237,-1.1468,10.4587,0.1388,-5.4989,4.188,-2.1227,-7.7557,4.5526,-1.1709,-4.2371,-0.1221,2.5193,-7.4582,-0.5015,4.8099,0.401179,0,1698647723,43
-0.0243,0.5718,-0.3695,-1.1297,-0.0672,2.3503,-1.4067,-1.1647,10.2809,0.1898,-5.2685,4.1687,-2.1214,-7.7333,4.3182,-1.0554,-3.8756,-0.2109,2.5742,-7.1265,-0.6358,4.8032,0.398125,0,1698647723,44
-0.0188,0.5589,-0.3796,-1.1033,-0.2905,2.2476,-1.5395,-1.2425,10.1879,0.1803,-5.0078,3.9927,-2.0777,-7.7245,4.1012,-0.9443,-3.5949,-0.3319,2.6057,-6.8415,-0.7503,4.813,0.502568,0,1698647724,44
-0.0132,0.5546,-0.3892,-1.0778,-0.4734,2.1175,-1.6332,-1.4088,10.3271,0.1408,-4.726,3.7835,-2.031,-7.7328,3.9121,-0.8484,-3.3435,-0.4659,2.5919,-6.6573,-0.8558,4.8484,0.606673,0,1698647724,45
-0.0081,0.5689,-0.3978,-1.0147,-0.6461,2.0949,-1.626,-1.4922,10.1664,0.0602,-4.3862,3.5136,-1.9718,-7.7693,3.7713,-0.7701,-3.0955,-0.5461,2.4644,-6.5477,-0.9005,4.8823,0.692565,0,1698647724,46
-0.003,0.5684,-0.4049,-0.9219,-0.8518,2.0066,-1.5666,-1.5594,9.9116,0.0676,-4.0335,3.1617,-1.9198,-7.8123,3.6956,-0.727,-2.8875,-0.5547,2.2281,-6.501,-0.8888,4.9436,0.760321,0,1698647724,47
0.0026,0.5482,-0.4099,-0.8049,-1.0005,1.8281,-1.4626,-1.6549,9.5088,0.2318,-3.6983,2.7989,-1.8853,-7.8617,3.6871,-0.6922,-2.7225,-0.5316,1.9526,-6.4981,-0.8356,5.0787,0.810934,0,1698647724,48
0.0085,0.5361,-0.4133,-0.6975,-1.0581,1.6571,-1.3213,-1.7796,9.1379,0.3321,-3.357,2.4711,-1.8552,-7.9124,3.7254,-0.6705,-2.5381,-0.4914,1.6594,-6.5181,-0.7724,5.2306,0.841395,0,1698647724,48
0.0144,0.5383,-0.4158,-0.606,-1.1676,1.4944,-1.1987,-1.8757,9.0791,0.2766,-2.9989,2.1883,-1.8207,-7.9416,3.7923,-0.6705,-2.3327,-0.4586,1.366,-6.5537,-0.6978,5.3748,0.827225,0,1698647724,49
0.0205,0.5581,-0.4173,-0.4842,-1.3463,1.3775,-1.0746,-1.9083,9.1481,0.1149,-2.6595,1.938,-1.7854,-7.9426,3.8808,-0.6891,-2.1101,-0.41,1.1065,-6.604,-0.6111,5.5061,0.716291,0,1698647724,50
0.0264,0.5675,-0.4175,-0.361,-1.4809,1.2363,-0.9551,-1.9265,9.1864,-0.0255,-2.3686,1.741,-1.7452,-7.9341,3.9849,-0.7117,-1.898,-0.3434,0.8923,-6.6835,-0.5157,5.6211,0.530966,0,1698647724,51
0.0318,0.5484,-0.4172,-0.2727,-1.6042,1.0466,-0.8683,-1.9315,9.2881,-0.1326,-2.1605,1.6085,-1.7267,-7.9178,4.0786,-0.7201,-1.7307,-0.2771,0.7241,-6.77,-0.434,5.7255,0.335879,0,1698647724,52
0.0371,0.5266,-0.4169,-0.1974,-1.7869,0.8736,-0.8154,-1.9303,9.5352,-0.3371,-1.9776,1.5183,-1.6996,-7.8927,4.1289,-0.7224,-1.5053,-0.2171,0.5799,-6.8191,-0.4262,5.7768,0.148169,0,1698647724,52
0.0424,0.5064,-0.4159,-0.1132,-1.9629,0.764,-0.7887,-2.0047,9.829,-0.639,-1.7622,1.4304,-1.6393,-7.8811,4.1589,-0.715,-1.2015,-0.1568,0.4406,-6.8211,-0.4352,5.7753,-0.029433,0,1698647724,53
0.0469,0.4613,-0.4132,0.0148,-2.0272,0.5877,-0.7476,-2.0652,9.8696,-0.7837,-1.5148,1.328,-1.5542,-7.8684,4.1886,-0.6906,-0.8974,-0.0836,0.3153,-6.8214,-0.4039,5.7658,-0.197744,0,1698647724,54
0.0504,0.4165,-0.4075,0.1989,-2.1146,0.4099,-0.6457,-1.9593,9.7051,-0.7817,-1.2698,1.2221,-1.4633,-7.8414,4.2165,-0.7259,-0.5837,-0.0336,0.2061,-6.8542,-0.3416,5.7633,-0.348737,0,1698647724,55
0.0537,0.392,-0.3984,0.4316,-2.11,0.3041,-0.4823,-1.8982,9.231,-0.6887,-1.0429,1.1117,-1.3655,-7.8442,4.2258,-0.7638,-0.2394,-0.0109,0.0991,-6.8732,-0.3013,5.7388,-0.477202,0,1698647724,56
0.0577,0.3963,-0.3868,0.6765,-1.8721,0.0805,-0.0971,-2.0196,8.6439,-0.4379,-0.7737,0.9927,-1.2358,-7.8697,4.1975,-0.7582,0.0936,0.0229,-0.0394,-6.8501,-0.2894,5.6822,-0.585652,0,1698647724,56
0.0626,0.4061,-0.3733,0.8595,-1.4411,-0.1989,0.191,-2.1556,8.3212,-0.2146,-0.4633,0.8465,-1.0873,-7.902,4.1662,-0.7623,0.3966,0.0867,-0.1989,-6.8639,-0.272,5.6304,-0.625919,0,1698647724,57
0.0679,0.4069,-0.3584,0.9996,-1.1847,-0.3042,0.2128,-2.0854,7.8819,-0.0988,-0.1633,0.6598,-0.9345,-7.9595,4.1924,-0.7798,0.7061,0.1669,-0.3655,-6.9535,-0.2466,5.5907,-0.649119,0,1698647724,58
0.0736,0.4265,-0.3428,1.1045,-1.0776,-0.4031,0.2502,-1.8825,7.6248,0.0291,0.1012,0.4636,-0.7877,-8.0399,4.2614,-0.7802,0.9558,0.2419,-0.5187,-7.0722,-0.1818,5.5794,-0.714341,0,1698647724,59
0.0799,0.4615,-0.3277,1.168,-0.8478,-0.5583,0.2963,-1.8591,7.9146,0.1404,0.3569,0.2796,-0.6336,-8.131,4.3294,-0.738,1.062,0.2968,-0.6198,-7.1958,-0.1122,5.5848,-0.775033,0,1698647724,60
0.0857,0.4997,-0.3141,1.1962,-0.5483,-0.6209,0.3602,-1.9783,8.4464,0.1935,0.5862,0.1001,-0.4893,-8.2012,4.4138,-0.6943,1.0482,0.3361,-0.6659,-7.323,-0.0781,5.6093,-0.825161,0,1698647724,60
0.0905,0.5122,-0.3032,1.1407,-0.2356,-0.6491,0.4013,-1.9437,8.9945,0.2593,0.7686,-0.0453,-0.3635,-8.2603,4.521,-0.6548,0.9642,0.3631,-0.6634,-7.4517,-0.0632,5.6767,-0.864195,0,1698647724,61
0.0949,0.4769,-0.2959,1.0396,-0.0702,-0.6888,0.4162,-1.8358,9.3753,0.3118,0.9384,-0.1412,-0.241,-8.3439,4.6508,-0.6158,0.8751,0.3918,-0.6445,-7.5699,-0.0415,5.7652,-0.894516,0,1698647724,62
0.0988,0.4346,-0.2924,0.8873,0.1579,-0.77,0.4397,-1.8161,9.4509,0.4311,1.0839,-0.2071,-0.1315,-8.4296,4.7856,-0.606,0.8281,0.4286,-0.6382,-7.6823,-0.0123,5.8419,-0.918068,0,1698647724,63
